time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.214054,-0.4692,1.0262,-0.4619,1.219
1.220021,0.1058,0.8844,-0.7372,1.156
1.223480,0.6750,0.7439,-0.9266,1.367
1.229350,1.1287,0.6340,-0.9865,1.628
1.235096,1.4334,0.5409,-0.9408,1.798
1.244549,1.6610,0.4405,-0.8234,1.906
1.245336,2.0223,0.4674,-0.6063,2.162
1.249320,2.0147,0.2765,-0.5675,2.111
1.254926,2.1314,0.1023,-0.6488,2.230
1.259948,2.2816,-0.0167,-0.7777,2.411
1.264659,2.3502,-0.0898,-0.9013,2.519
1.269130,2.3327,-0.0600,-1.0242,2.548
1.275386,2.2388,-0.1091,-1.0357,2.469
1.281698,2.1019,-0.1420,-0.9127,2.296
1.283891,1.9796,-0.0965,-0.6987,2.102
1.290107,1.7906,-0.0110,-0.5284,1.867
1.294718,1.5683,0.0133,-0.3778,1.613
1.300881,1.4133,0.0484,-0.3377,1.454
1.304920,1.2872,0.0989,-0.2875,1.323
1.310892,1.1566,0.1122,-0.1936,1.178
1.314782,0.9448,0.1505,-0.0082,0.957
1.320121,0.6615,0.1991,0.2153,0.724
1.324090,0.2925,0.3246,0.2949,0.527
1.329740,-0.0426,0.4064,0.3693,0.551
1.334028,-0.3295,0.4580,0.4289,0.709
1.340963,-0.5395,0.5078,0.4640,0.874
1.345030,-0.6489,0.5029,0.4124,0.919
1.349286,-0.5046,0.5246,0.3559,0.810
1.354477,-0.1453,0.4919,0.2901,0.589
1.359002,0.2614,0.4919,0.1244,0.571
1.364467,0.6102,0.4294,0.0606,0.749
1.370213,0.9777,0.3910,0.0797,1.056
1.374314,1.2730,0.4155,0.1529,1.348
1.379465,1.5010,0.4359,0.3324,1.598
1.384535,1.6569,0.4572,0.5405,1.802
1.389189,1.7217,0.4700,0.7242,1.926
1.394348,1.6717,0.5033,0.9117,1.970
1.399179,1.5404,0.5951,0.9685,1.914
1.405412,1.4380,0.6541,0.9954,1.867
1.411277,1.3453,0.6567,1.0072,1.804
1.415251,1.2671,0.6268,0.9465,1.701
1.419409,1.1173,0.5794,0.8381,1.512
1.423747,0.9007,0.6770,0.6779,1.315
1.429739,0.6845,0.7373,0.6435,1.194
1.434693,0.5308,0.7553,0.7153,1.168
1.440356,0.3964,0.7833,0.8546,1.225
1.445154,0.3101,0.7683,0.9650,1.272
1.451220,0.2573,0.8109,1.0082,1.319
1.455135,0.1854,0.8772,1.0889,1.411
1.460841,0.1328,0.9287,1.1785,1.506
1.464668,0.0658,0.9701,1.3630,1.674
1.469857,-0.0346,1.0253,1.5750,1.880
1.474434,-0.0871,1.0127,1.7947,2.063
1.480978,-0.1299,1.0330,1.9502,2.211
1.484413,-0.1249,1.0288,2.0603,2.306
1.490164,-0.1199,1.1055,2.0439,2.327
1.494841,-0.1341,1.1342,1.9399,2.251
1.501590,-0.1865,1.1487,1.8210,2.161
1.504557,-0.2579,1.1829,1.7359,2.116
1.511292,-0.3867,1.2751,1.7612,2.208
1.515025,-0.5201,1.3340,1.8678,2.353
1.519514,-0.5911,1.4123,1.9450,2.475
1.526080,-0.6093,1.4715,1.9732,2.536
1.529335,-0.5319,1.4925,1.9907,2.544
1.535205,-0.4210,1.5089,1.9973,2.538
1.540117,-0.2433,1.4875,2.0267,2.526
1.544613,-0.0275,1.4957,2.1314,2.604
1.549439,0.2120,1.5195,2.1624,2.651
1.554611,0.3507,1.5780,2.0434,2.605
1.560446,0.4366,1.5231,1.8178,2.411
1.564867,0.3789,1.4362,1.4667,2.087
1.570283,0.1490,1.3413,0.9483,1.649
1.576460,-0.3007,1.2957,0.3353,1.372
1.579902,-1.0465,1.4237,-0.2940,1.791
1.584623,-1.9970,1.6803,-0.6564,2.691
1.589316,-2.7790,1.8244,-0.7484,3.408
1.594921,-3.2634,1.9945,-0.8060,3.909
1.600410,-3.3741,2.2576,-0.8488,4.147
1.604200,-3.3220,2.4040,-0.9494,4.209
1.610376,-3.5188,2.3577,-1.0927,4.374
1.614664,-3.9067,2.3247,-1.1530,4.690
1.620441,-4.4330,2.2372,-0.9243,5.051
1.624530,-4.9873,2.0899,-0.6516,5.447
1.630109,-5.4310,1.9443,-0.4070,5.783
1.636541,-5.6781,1.6656,-0.1003,5.918
1.640385,-5.7096,1.3492,0.0997,5.868
1.647450,-5.2725,0.9332,0.0738,5.355
1.649916,-4.3000,0.4670,-0.1061,4.327
1.655151,-2.9365,-0.0371,-0.6208,3.002
1.660012,-1.7661,-0.4244,-1.0156,2.081
1.664515,-1.1235,-0.8002,-1.3830,1.953
1.670417,-0.5823,-1.1836,-1.8627,2.282
1.675526,-0.0991,-1.5026,-2.4492,2.875
1.680991,0.3740,-1.7375,-3.0265,3.510
1.685524,0.7126,-1.8115,-3.5416,4.041
1.690641,0.8594,-1.7726,-3.8509,4.326
1.694576,0.9248,-1.7030,-3.7979,4.264
1.700954,1.0044,-1.7425,-3.6667,4.182
1.704573,1.1556,-1.8098,-3.6347,4.222
1.710100,1.5314,-1.9675,-3.5193,4.313
1.715535,1.8828,-2.0377,-3.3919,4.382
1.719617,2.2672,-2.2066,-3.2372,4.526
1.728824,2.5889,-2.4018,-3.0354,4.657
1.729510,2.8146,-2.5177,-2.8906,4.756
1.734738,2.9396,-2.5873,-2.7401,4.779
1.740491,2.8924,-2.5722,-2.5976,4.662
1.745706,2.6444,-2.5687,-2.4868,4.447
1.749173,2.2341,-2.4526,-2.2932,4.033
1.753991,1.7718,-2.2108,-2.1419,3.552
1.759706,1.2143,-1.9683,-2.0281,3.076
1.764952,0.6670,-1.5826,-1.9326,2.585
1.769546,0.3071,-1.2120,-1.7403,2.143
1.775293,0.1294,-0.8708,-1.5519,1.784
1.780196,-0.1102,-0.6927,-1.3811,1.549
1.785289,-0.3255,-0.6107,-1.2461,1.425
1.789596,-0.5021,-0.5529,-1.0024,1.250
1.794987,-0.7262,-0.4190,-0.7606,1.132
1.801480,-0.9882,-0.2286,-0.4925,1.128
1.804337,-1.2833,0.0177,-0.2047,1.300
1.809837,-1.5495,0.2472,-0.1426,1.576
1.814870,-1.7484,0.3735,-0.2730,1.809
1.822154,-1.8324,0.4681,-0.4860,1.953
1.825558,-1.8016,0.5265,-0.8579,2.064
1.830325,-1.7469,0.5011,-1.2965,2.232
1.834426,-1.6444,0.4449,-1.7098,2.414
1.840786,-1.4558,0.3873,-1.9632,2.475
1.844836,-1.2196,0.3522,-2.0134,2.380
1.849246,-0.9739,0.3016,-1.9468,2.198
1.855937,-0.7477,0.2737,-1.7638,1.935
1.860450,-0.4738,0.1923,-1.5082,1.593
1.864497,-0.1668,0.1148,-1.2764,1.292
1.869485,0.1542,-0.0111,-1.0832,1.094
1.875708,0.4796,-0.1326,-0.9146,1.041
1.880852,0.8380,-0.2543,-0.8137,1.195
1.885261,1.2006,-0.3951,-0.7280,1.459
1.889613,1.5533,-0.5880,-0.6527,1.784
1.895248,1.8575,-0.7752,-0.5782,2.094
1.900523,2.1614,-0.8704,-0.5336,2.390
1.905237,2.4170,-0.9499,-0.5668,2.658
1.910531,2.6483,-1.0376,-0.6824,2.925
1.914863,2.7980,-1.1716,-0.8462,3.149
1.920337,2.8854,-1.3367,-1.0092,3.336
1.926160,2.8435,-1.4135,-1.0372,3.341
1.930131,2.7491,-1.3880,-0.9924,3.236
1.935044,2.7219,-1.3800,-0.9708,3.202
1.940270,2.6326,-1.3274,-0.9534,3.099
1.945936,2.5291,-1.1921,-0.9594,2.956
1.949927,2.4401,-1.0986,-0.9407,2.837
1.955130,2.2843,-1.0040,-0.8640,2.641
1.960160,2.0808,-0.8845,-0.7339,2.377
1.965315,1.8250,-0.7933,-0.5940,2.077
1.969688,1.5216,-0.7021,-0.4060,1.724
1.975242,1.2234,-0.5970,-0.2470,1.383
1.980210,0.9781,-0.5212,-0.0930,1.112
1.984577,0.7619,-0.4275,0.0223,0.874
1.989901,0.6415,-0.3448,0.1417,0.742
1.994939,0.5548,-0.3020,0.2313,0.673
2.001047,0.4729,-0.3279,0.2148,0.614
2.005066,0.4293,-0.3792,0.1554,0.594
2.017072,0.3332,-0.3603,0.1056,0.502
2.017670,0.1081,-0.3815,0.0034,0.397
2.019784,0.1225,-0.2756,0.0165,0.302
2.024428,0.2182,-0.2721,-0.0613,0.354
2.030187,0.3377,-0.3466,-0.1867,0.519
2.034600,0.4188,-0.4555,-0.3876,0.730
2.039691,0.5095,-0.4978,-0.5581,0.905
2.044069,0.5761,-0.5115,-0.6836,1.030
2.049215,0.6333,-0.5060,-0.7974,1.137
2.054366,0.6856,-0.5003,-0.8374,1.192
2.059677,0.6900,-0.4703,-0.7803,1.143
2.064807,0.6466,-0.4399,-0.6886,1.042
2.070149,0.6128,-0.4141,-0.5294,0.910
2.074394,0.5456,-0.4310,-0.3460,0.777
2.080303,0.4880,-0.4046,-0.1192,0.645
2.085370,0.4161,-0.3543,0.1746,0.574
2.090126,0.3299,-0.2896,0.4540,0.632
2.095904,0.2342,-0.2059,0.7040,0.770
2.100369,0.1913,-0.1847,0.8912,0.930
2.105986,0.1818,-0.1684,1.0634,1.092
2.111428,0.1724,-0.1762,1.1725,1.198
2.114781,0.1342,-0.1600,1.1517,1.170
2.120559,0.0673,-0.1152,1.1161,1.124
2.124602,-0.0666,-0.1040,1.1277,1.134
2.130315,-0.2625,-0.0692,1.1574,1.189
2.135750,-0.4869,-0.0490,1.1710,1.269
2.141850,-0.6345,-0.0582,1.1639,1.327
2.144978,-0.7628,-0.0825,1.1360,1.371
2.150472,-0.8336,-0.0789,1.0870,1.372
2.154759,-0.8708,-0.0761,1.0270,1.349
2.161304,-0.8410,-0.1028,0.9802,1.296
2.164832,-0.8065,-0.1156,0.9757,1.271
2.170058,-0.7434,-0.1097,0.9803,1.235
2.175342,-0.7043,-0.0803,1.0374,1.256
2.181041,-0.6652,-0.0990,1.1184,1.305
2.185047,-0.7028,-0.1132,1.2806,1.465
2.191185,-0.7642,-0.0752,1.4277,1.621
2.195207,-0.8974,-0.1338,1.5740,1.817
2.200456,-0.8439,-0.0593,1.8482,2.033
2.205593,-0.7904,-0.0050,2.0295,2.178
2.210071,-0.6989,-0.0425,2.1994,2.308
2.215297,-0.5692,-0.0661,2.3342,2.404
2.222330,-0.3775,-0.1187,2.4346,2.467
2.226556,-0.2148,-0.1903,2.3862,2.403
2.230155,-0.0188,-0.3716,2.3141,2.344
2.235400,0.0956,-0.6330,2.0655,2.162
2.241279,0.0472,-0.8741,1.6695,1.885
2.246228,-0.1256,-1.0135,1.2080,1.582
2.250089,-0.3650,-1.0894,0.7434,1.368
2.256418,-0.7381,-1.1594,0.3429,1.417
2.262490,-1.2878,-1.2045,0.0019,1.763
2.265088,-1.9611,-1.1676,-0.2270,2.294
2.270176,-2.7100,-1.0974,-0.3006,2.939
2.276507,-3.4341,-0.9419,-0.2812,3.572
2.281438,-4.0090,-0.7546,-0.1740,4.083
2.285437,-4.4923,-0.5787,-0.0327,4.530
2.291346,-5.0086,-0.2902,0.1082,5.018
2.297856,-5.2803,0.0287,0.3531,5.292
2.300837,-5.3366,0.2537,0.4328,5.360
2.305423,-5.3451,0.2894,0.3721,5.366
2.309920,-5.2772,0.3277,0.1961,5.291
2.315082,-4.9368,0.3351,0.0204,4.948
2.323017,-4.0514,0.2788,-0.2080,4.066
2.326516,-2.7175,0.1030,-0.6045,2.786
2.330107,-1.4427,-0.1715,-1.0727,1.806
2.339807,-0.3942,-0.3902,-1.4539,1.556
2.341994,0.4282,-0.5614,-1.8913,2.019
2.351146,0.9915,-0.6031,-2.3560,2.626
2.351676,1.2817,-0.5296,-2.8190,3.142
2.355552,1.3470,-0.4271,-3.1898,3.489
2.361234,1.2832,-0.3154,-3.5033,3.744
2.365427,1.2245,-0.2240,-3.7460,3.947
2.371929,1.2234,-0.2306,-3.9377,4.130
2.377470,1.3373,-0.2204,-4.0313,4.253
2.382560,1.4893,-0.1603,-4.0940,4.359
2.385935,1.6651,0.0163,-4.0735,4.401
2.391099,1.9413,0.1270,-3.9213,4.377
2.396732,2.2218,0.2484,-3.4983,4.152
2.401300,2.3968,0.3424,-2.9573,3.822
2.406378,2.4997,0.4182,-2.3412,3.450
2.412687,2.4925,0.5568,-1.7112,3.074
2.416059,2.4278,0.7289,-1.1339,2.777
2.420626,2.2387,0.8859,-0.6182,2.486
2.425037,1.9015,1.0276,-0.2883,2.181
2.430980,1.5121,1.0720,-0.1720,1.861
2.435521,1.1374,1.0904,-0.1482,1.583
2.441803,0.6532,1.1735,-0.1355,1.350
2.446137,0.1120,1.1962,-0.1868,1.216
2.450676,-0.2945,1.0718,-0.2976,1.151
2.455956,-0.5140,1.0013,-0.3726,1.186
2.460656,-0.6041,0.8414,-0.5510,1.173
2.465511,-0.6990,0.7648,-0.7562,1.283
2.470943,-0.7890,0.7238,-0.9782,1.450
2.476816,-0.7738,0.6372,-1.1550,1.529
2.480380,-0.7155,0.5537,-1.3056,1.588
2.485544,-0.6239,0.4737,-1.4921,1.685
2.490396,-0.5564,0.4696,-1.6860,1.837
2.495916,-0.5178,0.4746,-1.8683,1.996
2.500626,-0.5080,0.5276,-1.9678,2.100
2.505299,-0.5508,0.6526,-1.9280,2.109
2.511483,-0.5411,0.7874,-1.7881,2.027
2.515645,-0.5027,0.8792,-1.5354,1.839
2.520128,-0.4740,0.9666,-1.2331,1.637
2.526473,-0.4644,1.0016,-0.7770,1.350
2.531197,-0.4741,1.0603,-0.4738,1.254
2.535393,-0.3881,1.0612,-0.1558,1.141
2.542585,-0.2112,1.0330,0.1146,1.061
2.545171,0.0180,0.9712,0.2993,1.016
2.550201,0.2804,0.8617,0.3034,0.956
2.555705,0.6335,0.7048,0.3292,1.003
2.561270,1.0435,0.5154,0.3339,1.211
2.565688,1.4052,0.3800,0.2317,1.474
2.570970,1.7187,0.2032,-0.0057,1.731
2.576691,1.9793,0.0237,-0.2819,1.999
2.581610,2.1918,-0.0820,-0.5149,2.253
2.586366,2.3227,-0.0998,-0.7287,2.436
2.591779,2.4010,-0.0777,-0.8559,2.550
2.595299,2.4409,-0.0925,-0.9016,2.604
2.600616,2.4761,-0.0626,-0.8751,2.627
2.606111,2.4588,-0.0265,-0.8672,2.607
2.610588,2.3745,0.0734,-0.8052,2.508
2.615967,2.2474,0.2082,-0.7561,2.380
2.621938,2.0679,0.3295,-0.7287,2.217
2.625024,1.8983,0.5137,-0.6608,2.075
2.630996,1.7432,0.6740,-0.5765,1.956
2.635495,1.5693,0.8771,-0.6049,1.897
2.641093,1.3142,1.0698,-0.5255,1.774
2.645487,1.1742,1.0838,-0.4974,1.674
2.651957,1.0391,1.1253,-0.5300,1.621
2.655961,0.9280,1.1415,-0.5657,1.576
2.660959,0.7978,1.1563,-0.6525,1.549
2.665706,0.6964,1.1841,-0.7139,1.548
2.671011,0.6143,1.2490,-0.8076,1.609
2.675948,0.5130,1.2837,-0.8281,1.611
2.680636,0.4883,1.3412,-0.8431,1.658
2.691279,0.4731,1.3353,-0.8094,1.632
2.691964,0.4865,1.3046,-0.7603,1.586
2.696255,0.5956,1.1632,-0.6576,1.463
2.701352,0.7428,0.9689,-0.5256,1.329
2.705961,0.8849,0.7988,-0.3832,1.252
2.710668,0.9551,0.6289,-0.2356,1.168
2.719860,1.0108,0.5119,-0.0165,1.133
2.720400,1.0377,0.4193,0.1542,1.130
