time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.309116,0.2320,-0.0169,-0.4294,0.488
0.313953,0.1781,-0.0565,-0.3261,0.376
0.322705,0.1214,-0.0862,-0.2285,0.273
0.324968,0.0970,-0.1301,-0.2123,0.267
0.331218,0.1985,-0.1269,0.1600,0.285
0.335611,0.1665,-0.1245,0.1586,0.262
0.338341,0.1117,-0.1232,0.0860,0.187
0.343233,0.0771,-0.1134,0.1186,0.181
0.349415,0.0482,-0.0808,0.1129,0.147
0.353523,0.0245,-0.0397,0.1357,0.143
0.359047,0.0149,0.0005,0.1251,0.126
0.364184,0.0241,0.0069,0.0433,0.050
0.369129,0.0570,-0.0105,0.0382,0.069
0.374815,0.0798,0.0058,-0.0571,0.098
0.378612,0.1122,-0.0012,-0.1564,0.192
0.383654,0.1641,-0.0076,-0.2073,0.265
0.390344,0.1976,-0.0321,-0.2246,0.301
0.395805,0.2032,-0.0224,-0.2132,0.295
0.399917,0.1623,-0.0219,-0.2114,0.267
0.405021,0.1322,-0.0163,-0.2002,0.240
0.409665,0.1132,-0.0200,-0.1747,0.209
0.414337,0.1096,-0.0142,-0.1258,0.167
0.422691,0.1166,-0.0183,-0.0629,0.134
0.425278,0.1242,-0.0131,0.0042,0.125
0.431296,0.1180,0.0059,0.0612,0.133
0.436019,0.0788,0.0054,0.1035,0.130
0.438833,0.0210,0.0092,0.1597,0.161
0.444029,-0.0365,0.0412,0.1775,0.186
0.450169,-0.0802,0.0725,0.2284,0.253
0.456504,-0.1248,0.0561,0.2313,0.269
0.460259,-0.1847,0.0065,0.2532,0.314
0.466845,-0.2216,-0.0475,0.2369,0.328
0.471818,-0.2064,-0.0725,0.0592,0.227
0.475326,-0.1247,-0.0498,-0.0600,0.147
0.478627,-0.0628,-0.0602,-0.0357,0.094
0.484152,-0.0634,-0.0798,-0.0828,0.131
0.490562,-0.1020,-0.1085,-0.0535,0.158
0.494552,-0.1311,-0.0939,-0.0483,0.168
0.499156,-0.1741,-0.0984,-0.0811,0.216
0.503961,-0.1500,-0.0789,-0.0709,0.184
0.513182,-0.0927,-0.0596,-0.0132,0.111
0.515280,-0.0642,0.0024,-0.0700,0.095
0.520544,-0.0019,0.0449,-0.1121,0.121
0.524318,0.0612,0.0635,-0.1728,0.194
0.530495,0.1490,0.0538,-0.1617,0.226
0.534855,0.2238,0.0398,-0.2837,0.364
0.540259,0.2912,0.0263,-0.4569,0.542
0.544805,0.3562,0.0040,-0.4338,0.561
0.548508,0.3801,0.0156,-0.3300,0.504
0.554344,0.3668,-0.0009,-0.2223,0.429
0.559486,0.3053,0.0166,-0.0395,0.308
0.566890,0.1897,0.0109,0.0895,0.210
0.569529,0.0095,0.0012,0.1413,0.142
0.579312,-0.1497,0.0588,0.1260,0.204
0.579698,-0.2642,0.1024,0.1013,0.301
0.584641,-0.2857,0.1222,0.0386,0.313
0.590566,-0.2283,0.1703,0.0240,0.286
0.595887,-0.1247,0.1655,-0.0096,0.207
0.599984,0.0592,0.1412,-0.0191,0.154
0.606259,0.1854,0.0925,-0.0238,0.209
0.609621,0.2738,0.0860,-0.0094,0.287
0.614583,0.3108,0.0404,-0.0378,0.316
0.623049,0.3013,0.0320,-0.0184,0.304
0.623778,0.2502,0.0322,-0.0371,0.255
0.635571,0.1958,0.0505,-0.0557,0.210
0.636148,0.1519,0.0440,-0.0123,0.159
0.639452,0.1135,0.0559,0.0118,0.127
0.643538,0.0707,0.0816,0.0261,0.111
0.649737,0.0140,0.0737,0.0308,0.081
0.656504,-0.0188,0.0848,0.0498,0.100
0.659586,-0.0565,0.0675,0.0733,0.115
0.665493,-0.0897,0.0839,0.0728,0.143
0.669436,-0.1422,0.1053,0.0486,0.184
0.675103,-0.1707,0.0986,0.0436,0.202
0.680310,-0.1943,0.1162,0.0624,0.235
0.687634,-0.2225,0.1293,0.0762,0.268
0.689171,-0.2269,0.1380,0.0804,0.278
0.694725,-0.2173,0.1234,0.0894,0.265
0.699318,-0.2033,0.1187,0.0982,0.255
0.703822,-0.1849,0.0858,0.0927,0.224
0.713830,-0.1480,0.0724,0.0920,0.189
0.717118,-0.1164,0.0688,0.0913,0.163
0.720298,-0.0807,0.0368,0.0669,0.111
0.725633,-0.0691,0.0146,0.0616,0.094
0.731159,-0.0672,-0.0074,0.0469,0.082
0.736838,-0.0511,-0.0152,0.0275,0.060
0.743897,-0.0447,-0.0278,-0.0012,0.053
0.744775,-0.0480,-0.0500,-0.0201,0.072
0.748958,-0.0514,-0.0578,-0.0437,0.089
0.753905,-0.0548,-0.0848,-0.0528,0.114
0.759941,-0.0678,-0.1022,-0.0713,0.142
0.764634,-0.0761,-0.1242,-0.0992,0.176
0.770229,-0.0989,-0.1319,-0.1079,0.197
0.776300,-0.0884,-0.1349,-0.1070,0.194
0.781336,-0.1116,-0.1378,-0.1061,0.207
0.788010,-0.1063,-0.1646,-0.1005,0.220
0.790466,-0.1157,-0.1531,-0.0712,0.205
0.796531,-0.1159,-0.1609,-0.0516,0.205
0.799579,-0.1070,-0.1830,-0.0370,0.215
0.804222,-0.1033,-0.1813,-0.0035,0.209
0.810642,-0.0906,-0.1894,0.0107,0.210
0.817000,-0.0830,-0.1690,0.0295,0.191
0.822400,-0.0662,-0.1729,0.0339,0.188
0.825201,-0.0449,-0.1817,0.0430,0.192
0.833046,-0.0240,-0.1763,0.0330,0.181
0.838253,-0.0079,-0.1808,0.0278,0.183
0.838586,0.0080,-0.1617,0.0417,0.167
0.844160,0.0193,-0.1715,0.0128,0.173
0.851255,0.0306,-0.1671,0.0126,0.170
0.857444,0.0324,-0.1580,0.0124,0.162
0.861130,0.0393,-0.1681,0.0074,0.173
0.866765,0.0465,-0.1497,0.0025,0.157
0.869513,0.0348,-0.1456,0.0215,0.151
0.875210,0.0236,-0.1369,0.0022,0.139
0.881124,0.0222,-0.1235,0.0164,0.127
0.885994,0.0162,-0.1101,0.0353,0.117
0.890160,0.0154,-0.1206,0.0492,0.131
0.896580,0.0099,-0.0976,0.0725,0.122
0.900358,0.0045,-0.0938,0.0957,0.134
0.905402,0.0040,-0.0757,0.1044,0.129
0.910339,-0.0106,-0.0721,0.1082,0.130
0.915943,-0.0062,-0.0590,0.1168,0.131
0.920616,-0.0018,-0.0603,0.1253,0.139
0.925392,-0.0070,-0.0284,0.1290,0.132
0.933625,0.0116,-0.0204,0.1232,0.125
0.936191,0.0205,-0.0030,0.1032,0.105
0.940137,0.0342,0.0000,0.0833,0.090
0.943918,0.0430,0.0173,0.0778,0.091
0.950737,0.0518,0.0297,0.0534,0.080
0.957110,0.0464,0.0325,0.0387,0.069
0.959603,0.0698,0.0403,0.0147,0.082
0.966090,0.0648,0.0385,-0.0140,0.077
0.970454,0.0648,0.0512,-0.0281,0.087
0.975422,0.0699,0.0592,-0.0325,0.097
0.980862,0.0609,0.0577,-0.0275,0.088
0.984808,0.0570,0.0516,-0.0367,0.085
0.990829,0.0628,0.0647,-0.0268,0.094
0.996521,0.0689,0.0637,-0.0218,0.096
1.000516,0.0561,0.0817,-0.0073,0.099
1.006838,0.0532,0.0853,0.0024,0.101
1.011454,0.0362,0.0842,0.0024,0.092
1.016701,0.0432,0.1021,0.0168,0.112
1.020665,0.0312,0.0866,0.0120,0.093
1.025670,0.0195,0.0901,0.0215,0.095
1.030161,0.0223,0.0937,0.0262,0.100
1.038442,0.0204,0.0972,0.0308,0.104
1.039726,0.0091,0.1005,0.0307,0.106
1.045689,0.0168,0.0945,0.0258,0.099
1.050415,0.0008,0.0980,0.0020,0.098
1.056085,0.0085,0.1063,0.0068,0.107
1.060851,0.0019,0.1051,-0.0026,0.105
1.065492,-0.0000,0.1040,-0.0167,0.105
1.070771,-0.0020,0.0841,-0.0260,0.088
1.074833,-0.0087,0.0739,-0.0162,0.076
1.080928,0.0036,0.0639,-0.0112,0.065
1.085037,0.0015,0.0589,0.0080,0.059
1.090375,0.0041,0.0492,0.0128,0.051
1.095701,-0.0029,0.0539,0.0413,0.068
1.099864,0.0092,0.0491,0.0553,0.075
1.105652,-0.0024,0.0777,0.0788,0.111
1.110989,0.0051,0.0870,0.0972,0.131
1.116550,-0.0018,0.1057,0.0823,0.134
1.122639,0.0055,0.1147,0.0722,0.136
1.125322,0.0031,0.1190,0.0622,0.134
1.130409,0.0194,0.1042,0.0427,0.114
1.136109,0.0260,0.1230,0.0282,0.129
1.141745,0.0322,0.1275,0.0185,0.133
1.145370,0.0479,0.1035,-0.0006,0.114
1.150428,0.0443,0.1036,-0.0147,0.114
1.155187,0.0693,0.1180,-0.0098,0.137
1.160262,0.0798,0.1038,-0.0239,0.133
1.165824,0.0762,0.0992,-0.0284,0.128
1.169969,0.1013,0.0899,-0.0281,0.138
1.174686,0.0980,0.0711,-0.0420,0.128
1.180326,0.0902,0.0570,-0.0558,0.120
1.185212,0.0877,0.0383,-0.0552,0.110
1.191403,0.0712,0.0293,-0.0641,0.100
1.196812,0.0693,0.0059,-0.0777,0.104
1.200076,0.0440,-0.0030,-0.0674,0.080
1.207302,0.0285,-0.0022,-0.0761,0.081
1.211074,0.0037,-0.0157,-0.0563,0.059
1.217035,-0.0304,-0.0194,-0.0652,0.074
1.221606,-0.0406,-0.0326,-0.0549,0.076
1.225529,-0.0651,-0.0266,-0.0353,0.079
1.233093,-0.0706,-0.0205,-0.0111,0.074
1.236271,-0.0859,-0.0049,-0.0014,0.086
1.240031,-0.0823,-0.0132,0.0083,0.084
1.245140,-0.0839,0.0119,0.0178,0.087
1.253449,-0.0811,0.0035,-0.0012,0.081
1.258935,-0.0642,-0.0000,-0.0106,0.065
1.261075,-0.0761,0.0012,-0.0105,0.077
1.271106,-0.0643,-0.0023,-0.0340,0.073
1.271644,-0.0432,-0.0152,-0.0337,0.057
1.277408,-0.0271,-0.0375,-0.0476,0.066
1.281321,-0.0303,-0.0359,-0.0471,0.067
1.285096,-0.0144,-0.0533,-0.0419,0.069
1.291487,-0.0130,-0.0610,-0.0415,0.075
1.296807,-0.0258,-0.0829,-0.0411,0.096
1.300754,-0.0339,-0.0857,-0.0170,0.094
1.306576,-0.0419,-0.0741,-0.0120,0.086
1.310543,-0.0500,-0.1056,-0.0119,0.117
1.317474,-0.0629,-0.1178,0.0120,0.134
1.325399,-0.0662,-0.0922,0.0167,0.115
1.327809,-0.0697,-0.1143,0.0071,0.134
1.330086,-0.0876,-0.1222,0.0213,0.152
1.334998,-0.0912,-0.1349,0.0164,0.164
1.341463,-0.0856,-0.1429,0.0115,0.167
1.346352,-0.0897,-0.1509,0.0257,0.177
1.350458,-0.0940,-0.1542,0.0302,0.183
1.356406,-0.0796,-0.1624,0.0109,0.181
1.359852,-0.0703,-0.1705,0.0203,0.185
1.364877,-0.0519,-0.1785,0.0058,0.186
1.370616,-0.0432,-0.1629,0.0009,0.169
1.375068,-0.0300,-0.1474,0.0009,0.150
1.380250,-0.0029,-0.1463,-0.0040,0.146
1.385136,0.0051,-0.1453,-0.0183,0.147
1.391169,0.0132,-0.1396,-0.0182,0.141
1.397044,0.0259,-0.1293,-0.0276,0.135
1.400732,0.0245,-0.1191,-0.0227,0.124
1.405652,0.0327,-0.1091,-0.0273,0.117
1.410754,0.0078,-0.1231,-0.0224,0.125
1.416457,0.0116,-0.1132,-0.0175,0.115
1.424693,0.0061,-0.1035,-0.0031,0.104
1.425749,0.0052,-0.0892,0.0016,0.089
1.429788,-0.0003,-0.0893,0.0111,0.090
1.435318,-0.0059,-0.0562,0.0109,0.058
1.440228,-0.0258,-0.0614,0.0155,0.068
1.444988,-0.0170,-0.0428,0.0296,0.055
1.451024,-0.0180,-0.0386,0.0198,0.047
1.456445,-0.0145,-0.0202,0.0243,0.035
1.460406,-0.0205,-0.0209,0.0146,0.033
1.466498,-0.0030,0.0022,0.0191,0.019
1.471393,0.0048,0.0014,0.0094,0.011
1.479850,0.0124,0.0338,0.0044,0.036
1.480426,0.0293,0.0422,0.0043,0.052
1.485083,0.0365,0.0410,0.0137,0.057
1.491058,0.0437,0.0590,-0.0008,0.073
1.496321,0.0555,0.0482,-0.0009,0.074
1.499556,0.0532,0.0518,0.0038,0.074
1.504887,0.0461,0.0553,0.0037,0.072
1.511395,0.0440,0.0825,-0.0155,0.095
1.519068,0.0420,0.0905,0.0178,0.101
1.519710,0.0307,0.0890,0.0034,0.094
1.525555,0.0149,0.0827,0.0080,0.084
1.533520,0.0088,0.0859,-0.0016,0.086
1.536551,0.0076,0.0986,-0.0016,0.099
1.539764,-0.0125,0.1016,0.0126,0.103
1.545064,-0.0133,0.0999,0.0030,0.101
1.550793,-0.0283,0.1030,0.0029,0.107
1.556708,-0.0242,0.1013,-0.0019,0.104
1.560583,-0.0249,0.0949,0.0076,0.098
1.568497,-0.0257,0.0839,0.0122,0.089
1.571740,-0.0123,0.0967,0.0073,0.098
1.576799,-0.0134,0.0953,0.0119,0.097
1.581080,0.0044,0.0843,0.0070,0.085
1.585774,0.0126,0.0926,0.0117,0.094
1.591364,0.0349,0.0866,0.0115,0.094
1.597254,0.0333,0.0901,0.0066,0.096
1.601821,0.0556,0.0842,0.0017,0.101
1.606929,0.0540,0.0879,-0.0268,0.107
1.610822,0.0572,0.0963,-0.0362,0.118
1.616449,0.0702,0.0951,-0.0311,0.122
1.621002,0.0546,0.0989,-0.0404,0.120
1.630415,0.0583,0.1026,-0.0449,0.126
1.632927,0.0621,0.0922,-0.0398,0.118
1.638749,0.0517,0.0867,-0.0204,0.103
1.639953,0.0602,0.0814,-0.0013,0.101
1.645553,0.0546,0.0573,0.0082,0.080
1.650226,0.0442,0.0526,0.0176,0.071
1.657292,0.0245,0.0527,0.0365,0.069
1.661585,0.0097,0.0482,0.0504,0.070
1.666002,-0.0097,0.0580,0.0405,0.071
1.670747,-0.0195,0.0487,0.0306,0.061
1.677530,-0.0247,0.0490,0.0113,0.056
1.681531,-0.0395,0.0256,0.0017,0.047
1.686653,-0.0352,0.0166,-0.0126,0.041
1.690896,-0.0452,0.0124,-0.0126,0.049
1.695957,-0.0457,0.0129,-0.0078,0.048
1.699991,-0.0366,-0.0245,0.0018,0.044
1.705764,-0.0514,-0.0286,0.0017,0.059
1.710939,-0.0423,-0.0280,0.0064,0.051
1.717040,-0.0239,-0.0181,0.0063,0.031
1.721027,-0.0342,-0.0226,0.0157,0.044
1.725806,-0.0113,-0.0224,0.0155,0.029
1.733352,-0.0029,-0.0460,0.0058,0.046
1.736799,0.0149,-0.0601,-0.0038,0.062
1.740066,0.0372,-0.0692,-0.0133,0.080
1.745411,0.0496,-0.0783,-0.0322,0.098
1.750588,0.0668,-0.1061,-0.0320,0.129
1.756497,0.0743,-0.0957,-0.0413,0.128
1.760675,0.0771,-0.1137,-0.0458,0.145
1.767103,0.0801,-0.1315,-0.0455,0.161
1.772030,0.0783,-0.1492,-0.0309,0.171
1.776762,0.0720,-0.1333,-0.0402,0.157
1.782185,0.0611,-0.1271,-0.0304,0.144
1.786242,0.0458,-0.1352,-0.0206,0.144
1.791971,0.0070,-0.1243,-0.0062,0.125
1.797099,-0.0171,-0.1230,0.0033,0.124
1.804621,-0.0409,-0.1266,0.0128,0.134
1.807249,-0.0550,-0.1112,0.0174,0.125
1.811025,-0.0834,-0.1008,0.0125,0.131
1.819108,-0.0927,-0.0857,0.0219,0.128
1.822484,-0.1068,-0.0851,0.0122,0.137
1.826995,-0.1164,-0.0655,0.0215,0.135
1.832998,-0.1119,-0.0697,0.0023,0.132
1.836458,-0.1080,-0.0787,0.0022,0.134
1.840185,-0.1141,-0.0686,0.0021,0.133
1.846730,-0.1017,-0.0681,0.0114,0.123
1.852670,-0.0755,-0.0581,-0.0030,0.095
1.858494,-0.0499,-0.0530,-0.0079,0.073
1.861333,-0.0390,-0.0576,-0.0032,0.070
1.867765,-0.0141,-0.0480,0.0014,0.050
1.872213,0.0057,-0.0338,0.0012,0.034
1.877233,0.0111,-0.0294,0.0010,0.031
1.881718,0.0307,-0.0252,0.0104,0.041
1.886527,0.0360,-0.0260,0.0054,0.045
1.891220,0.0462,-0.0126,0.0052,0.048
1.896643,0.0564,-0.0232,0.0145,0.063
1.901286,0.0667,-0.0148,0.0143,0.070
1.907007,0.0677,-0.0160,0.0235,0.073
1.912041,0.0642,-0.0078,0.0090,0.065
1.917215,0.0608,0.0004,0.0183,0.063
1.922378,0.0528,-0.0153,0.0276,0.061
1.926234,0.0451,0.0167,0.0035,0.048
1.931569,0.0565,0.0152,0.0082,0.059
1.937806,0.0395,0.0423,0.0128,0.059
1.940662,0.0466,0.0549,0.0078,0.072
1.945755,0.0442,0.0485,0.0030,0.066
1.951312,0.0373,0.0613,0.0029,0.072
1.956558,0.0258,0.0454,-0.0019,0.052
1.961473,0.0382,0.0583,-0.0020,0.070
1.966503,0.0270,0.0568,-0.0115,0.064
1.971648,0.0207,0.0697,-0.0019,0.073
1.977049,0.0241,0.0825,-0.0067,0.086
1.981388,0.0274,0.0763,-0.0162,0.083
1.985521,0.0166,0.0750,-0.0113,0.078
1.991593,0.0202,0.0881,-0.0065,0.091
1.997323,0.0188,0.0916,-0.0065,0.094
2.000708,0.0175,0.0857,-0.0160,0.089
2.006531,0.0305,0.0800,-0.0254,0.089
2.011061,0.0338,0.0886,-0.0110,0.095
2.017398,0.0323,0.0925,-0.0157,0.099
2.022552,0.0403,0.0632,-0.0156,0.077
2.033330,0.0483,0.0675,0.0035,0.083
2.034483,0.0516,0.0576,-0.0013,0.077
2.037915,0.0502,0.0287,-0.0013,0.058
2.041117,0.0442,0.0285,-0.0013,0.053
2.047617,0.0384,0.0236,0.0034,0.045
2.052277,0.0329,0.0140,0.0081,0.037
2.058433,0.0227,-0.0098,0.0175,0.030
2.060997,0.0080,-0.0145,0.0174,0.024
2.067114,-0.0017,-0.0048,0.0077,0.009
2.071452,-0.0066,-0.0048,0.0219,0.023
2.077612,-0.0163,0.0047,0.0217,0.028
2.082121,-0.0211,-0.0096,0.0168,0.029
2.088210,-0.0402,-0.0145,0.0261,0.050
2.091609,-0.0307,-0.0287,0.0259,0.049
2.097136,-0.0215,-0.0191,0.0494,0.057
2.101350,-0.0268,-0.0144,0.0300,0.043
2.107065,-0.0178,-0.0144,0.0202,0.031
2.111955,-0.0090,-0.0288,0.0153,0.034
2.117429,-0.0099,-0.0383,0.0056,0.040
2.122808,-0.0012,-0.0383,-0.0087,0.039
2.129518,0.0073,-0.0383,-0.0086,0.040
2.131974,0.0111,-0.0525,-0.0181,0.057
2.137406,0.0149,-0.0381,-0.0227,0.047
2.141087,-0.0004,-0.0475,-0.0226,0.053
2.145678,0.0129,-0.0568,-0.0224,0.062
2.152581,0.0024,-0.0517,-0.0222,0.056
2.157883,-0.0033,-0.0563,-0.0031,0.056
2.161436,-0.0089,-0.0511,-0.0126,0.053
2.167125,-0.0145,-0.0461,-0.0078,0.049
2.171719,-0.0057,-0.0602,-0.0077,0.061
2.177255,0.0028,-0.0361,-0.0124,0.038
2.181970,0.0016,-0.0502,-0.0029,0.050
2.187021,0.0099,-0.0500,0.0066,0.051
2.192900,0.0228,-0.0497,0.0161,0.057
2.198691,0.0261,-0.0306,0.0111,0.042
2.203560,0.0389,-0.0401,0.0395,0.068
2.208192,0.0517,-0.0162,0.0582,0.080
2.212949,0.0360,-0.0163,0.0766,0.086
2.218645,0.0206,-0.0071,0.0665,0.070
2.223512,0.0195,0.0021,0.0517,0.055
2.233471,0.0325,-0.0077,0.0369,0.050
2.234602,0.0265,0.0016,0.0224,0.035
2.237338,0.0253,-0.0129,0.0174,0.033
2.241172,0.0243,-0.0224,0.0030,0.033
2.247645,0.0235,-0.0270,-0.0066,0.036
2.251600,-0.0009,-0.0174,-0.0113,0.021
2.258775,0.0082,-0.0174,-0.0017,0.019
2.262256,-0.0160,-0.0081,0.0031,0.018
2.267369,-0.0163,-0.0084,0.0030,0.019
2.271592,-0.0165,0.0055,-0.0065,0.019
2.276604,-0.0358,0.0001,-0.0065,0.036
2.283054,-0.0123,-0.0053,-0.0112,0.017
2.287723,-0.0128,-0.0107,-0.0206,0.027
2.291758,-0.0182,-0.0018,-0.0204,0.027
2.297420,-0.0237,-0.0024,-0.0393,0.046
2.302621,-0.0101,-0.0125,-0.0437,0.047
2.307424,-0.0253,0.0013,-0.0434,0.050
2.311758,-0.0213,-0.0087,-0.0478,0.053
2.318929,-0.0176,-0.0090,-0.0522,0.056
2.322822,-0.0185,-0.0044,-0.0470,0.051
2.328866,-0.0100,0.0096,-0.0419,0.044
2.331266,-0.0207,0.0189,-0.0273,0.039
2.338439,-0.0266,0.0092,-0.0414,0.050
2.345912,-0.0183,0.0233,-0.0221,0.037
2.347012,-0.0101,0.0279,-0.0029,0.030
2.351118,-0.0068,0.0373,0.0065,0.038
2.358058,0.0107,0.0275,0.0064,0.030
2.361798,0.0137,0.0179,0.0159,0.028
2.368328,0.0359,0.0225,0.0109,0.044
2.371502,0.0389,0.0414,0.0108,0.058
2.378061,0.0609,0.0173,-0.0036,0.063
2.382544,0.0544,0.0124,-0.0036,0.056
2.386590,0.0814,0.0075,0.0059,0.082
2.393692,0.0798,0.0074,0.0011,0.080
2.397815,0.0975,0.0072,-0.0037,0.098
2.403648,0.0819,0.0117,-0.0084,0.083
2.408006,0.0713,-0.0075,0.0012,0.072
2.412413,0.0609,-0.0219,0.0059,0.065
2.419261,0.0554,-0.0029,0.0058,0.056
2.422397,0.0358,0.0017,0.0153,0.039
2.428051,0.0211,0.0014,0.0152,0.026
2.432407,0.0064,0.0011,0.0150,0.016
2.438196,-0.0128,-0.0087,0.0244,0.029
2.447619,-0.0177,-0.0090,0.0290,0.035
2.448025,-0.0178,-0.0094,0.0097,0.022
2.455355,-0.0370,-0.0050,0.0144,0.040
2.457170,-0.0275,-0.0007,0.0143,0.031
2.464937,-0.0371,-0.0108,0.0141,0.041
2.466801,-0.0278,-0.0255,0.0140,0.040
2.472142,-0.0327,-0.0210,0.0091,0.040
2.477474,-0.0329,-0.0069,-0.0052,0.034
2.482271,-0.0237,0.0023,0.0091,0.026
2.486511,-0.0146,0.0019,-0.0100,0.018
2.491837,-0.0151,0.0063,-0.0052,0.017
2.496915,0.0034,-0.0035,-0.0052,0.007
2.502652,0.0027,-0.0036,-0.0051,0.007
2.506957,0.0163,0.0059,0.0044,0.018
2.513291,0.0298,0.0058,0.0044,0.031
2.517354,0.0337,0.0152,-0.0004,0.037
2.523711,0.0424,0.0056,-0.0100,0.044
2.531083,0.0463,0.0056,-0.0146,0.049
2.531884,0.0503,0.0008,-0.0098,0.051
2.542527,0.0400,0.0055,-0.0049,0.041
2.543178,0.0442,-0.0040,-0.0144,0.047
2.547544,0.0390,0.0055,-0.0143,0.042
2.550964,0.0243,0.0007,-0.0047,0.025
2.558829,0.0241,-0.0041,0.0096,0.026
2.561765,0.0096,-0.0041,0.0095,0.014
2.569068,0.0143,0.0006,-0.0048,0.015
2.573131,0.0046,-0.0184,-0.0048,0.020
2.577834,-0.0001,-0.0278,0.0048,0.028
2.583526,-0.0001,-0.0085,-0.0048,0.010
2.587071,0.0045,-0.0180,0.0048,0.019
2.593939,-0.0050,-0.0226,-0.0000,0.023
2.597408,-0.0003,-0.0272,0.0142,0.031
2.602628,-0.0051,-0.0269,0.0141,0.031
2.607065,0.0043,-0.0267,0.0140,0.030
2.612336,0.0041,-0.0122,0.0044,0.014
2.620152,0.0038,-0.0122,0.0091,0.016
2.623434,-0.0011,-0.0073,0.0043,0.009
2.630124,0.0081,0.0022,0.0042,0.009
2.632110,0.0079,0.0022,-0.0006,0.008
2.637094,-0.0066,0.0163,-0.0101,0.020
2.645657,-0.0021,0.0019,0.0043,0.005
2.647036,-0.0071,0.0018,-0.0005,0.007
2.651574,-0.0167,0.0065,-0.0005,0.018
2.659681,-0.0120,0.0254,-0.0005,0.028
2.663283,-0.0217,0.0157,0.0042,0.027
2.667933,-0.0124,0.0012,-0.0006,0.012
2.672518,-0.0079,0.0155,0.0042,0.018
2.677782,-0.0084,0.0057,0.0041,0.011
2.682012,0.0055,-0.0087,0.0041,0.011
2.687482,0.0049,-0.0181,-0.0055,0.020
2.692543,0.0091,-0.0180,0.0088,0.022
2.699328,0.0180,-0.0131,0.0040,0.023
2.702183,0.0174,-0.0226,-0.0008,0.029
2.708408,0.0312,-0.0273,0.0039,0.042
2.711766,0.0213,-0.0461,0.0039,0.051
2.717707,0.0258,-0.0269,0.0039,0.037
2.723927,0.0303,-0.0173,0.0181,0.039
2.730261,0.0254,-0.0269,0.0227,0.043
