time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.617987,-0.0116,0.0449,-0.1051,0.115
0.627090,-0.0253,0.0687,-0.1113,0.133
0.627809,-0.0532,0.0399,-0.0651,0.093
0.634542,-0.0713,0.0207,-0.0716,0.103
0.638210,-0.0750,-0.0268,-0.0161,0.081
0.643970,-0.0739,-0.0408,0.0154,0.086
0.647460,-0.0632,-0.0168,0.0705,0.096
0.652757,-0.0384,-0.0073,0.0728,0.083
0.658009,-0.0043,-0.0027,0.0752,0.075
0.662579,0.0200,-0.0171,0.0728,0.077
0.668128,0.0298,-0.0267,0.0752,0.085
0.672412,0.0396,-0.0314,0.0824,0.097
0.681465,0.0636,-0.0363,0.1040,0.127
0.682058,0.0921,-0.0269,0.0922,0.133
0.686988,0.1110,-0.0461,0.0759,0.142
0.692133,0.0774,-0.0365,0.0695,0.110
0.697321,0.0632,-0.0508,0.0443,0.092
0.703152,0.0729,-0.0411,0.0007,0.084
0.707849,0.0541,-0.0647,-0.0468,0.096
0.712932,0.0260,-0.0643,-0.0697,0.098
0.718789,0.0410,-0.0639,-0.0923,0.120
0.725624,0.0178,-0.0207,-0.0813,0.086
0.727979,-0.0099,-0.0300,-0.0562,0.064
0.733497,0.0101,-0.0487,-0.0029,0.050
0.742328,0.0251,-0.0530,0.0403,0.071
0.742659,0.0495,-0.0904,0.0829,0.132
0.747017,0.0357,-0.1037,0.1014,0.149
0.753658,0.0124,-0.0644,0.1007,0.120
0.758268,-0.0534,-0.0017,0.0380,0.066
0.762964,-0.0760,0.0033,-0.0104,0.077
0.768491,-0.0510,-0.0250,-0.0160,0.059
0.776187,-0.0262,-0.0197,-0.0504,0.060
0.780354,-0.0492,-0.0335,-0.0418,0.073
0.781707,-0.0530,-0.0708,0.0138,0.089
0.786869,-0.0616,-0.0459,0.0495,0.091
0.795487,-0.0702,-0.0309,0.0466,0.090
0.801404,-0.0883,-0.0160,0.0292,0.094
0.801873,-0.0730,-0.0012,0.0307,0.079
0.806845,-0.0294,-0.0198,0.0129,0.038
0.813044,-0.0337,0.0094,-0.0286,0.045
0.819502,-0.0379,0.0192,-0.0509,0.066
0.830188,0.0149,0.0339,-0.0490,0.061
0.830845,-0.0277,0.0723,-0.0661,0.102
0.832165,-0.0272,0.0960,-0.0545,0.114
0.838577,-0.0219,0.0814,-0.0429,0.095
0.842336,-0.0167,0.0811,-0.0315,0.089
0.847587,-0.0164,0.0950,-0.0488,0.108
0.852342,-0.0065,0.1276,-0.0663,0.144
0.857607,-0.0016,0.1125,-0.0507,0.123
0.862442,0.0175,0.1071,-0.0449,0.117
0.868410,0.0222,0.0922,-0.0583,0.111
0.873021,0.0269,0.1155,-0.0620,0.134
0.880257,0.0362,0.0912,-0.0421,0.107
0.883846,0.0503,0.0812,0.0157,0.097
