time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.045773,0.0352,-0.0137,-0.1275,0.133
1.051227,-0.0124,0.0015,-0.0865,0.087
1.057868,-0.0502,0.0164,-0.0842,0.099
1.062050,-0.0496,0.0453,-0.0869,0.110
1.066011,-0.0206,0.0361,-0.1089,0.117
1.071754,-0.0489,0.0222,-0.1070,0.120
1.077165,-0.0674,0.0464,-0.0244,0.085
1.081248,-0.0477,0.0751,0.0193,0.091
1.086198,-0.0283,0.0560,0.0579,0.085
1.093469,0.0005,0.0608,0.0438,0.075
1.101166,-0.0089,0.0940,0.0486,0.106
1.101557,0.0339,0.0604,0.0532,0.087
1.105207,0.0052,0.0745,-0.0088,0.075
1.110674,-0.0138,0.0411,0.0250,0.050
1.115377,-0.0137,0.0173,0.0203,0.030
1.123045,0.0055,0.0126,-0.0416,0.044
1.127291,-0.0278,0.0364,-0.1031,0.113
1.132009,-0.0799,0.0743,-0.0501,0.120
1.136795,-0.0887,0.0593,-0.0023,0.107
1.140579,-0.0833,0.0585,0.0165,0.103
1.145636,-0.0731,0.0671,0.0447,0.109
1.151166,-0.0298,0.0612,0.0869,0.110
1.156595,-0.0248,0.0694,0.0670,0.100
1.160649,-0.0436,0.0868,0.0617,0.115
1.166017,-0.0385,0.0611,0.0899,0.115
1.171297,-0.0002,0.0357,0.1087,0.114
1.177583,-0.0001,0.0106,0.0801,0.081
1.182558,0.0047,0.0237,0.0756,0.079
1.186815,-0.0190,0.0131,0.0717,0.075
1.192132,0.0050,0.0073,0.0583,0.059
1.198507,0.1191,-0.0316,0.0261,0.126
1.201315,0.0801,0.0202,-0.0060,0.083
1.206178,0.0796,0.0240,-0.0282,0.088
1.211587,0.0505,0.0419,-0.0550,0.086
1.218599,0.0502,0.0264,-0.0720,0.092
1.222162,0.0641,0.0110,-0.0699,0.095
1.225837,0.0637,-0.0043,-0.0774,0.100
1.231062,0.0680,-0.0100,-0.0896,0.113
1.236356,0.0152,-0.0109,-0.0544,0.058
1.241370,-0.0229,-0.0072,-0.0672,0.071
1.246877,-0.0132,0.0010,-0.0279,0.031
1.250780,0.0345,-0.0384,-0.0508,0.072
1.256192,0.0342,-0.0396,-0.0833,0.098
1.261039,-0.0089,-0.0075,-0.0160,0.020
1.265532,0.0006,-0.0377,0.0410,0.056
1.270888,0.0148,-0.0866,0.0545,0.103
1.277494,-0.0044,-0.0686,0.0537,0.087
1.280728,-0.0235,-0.0983,0.0532,0.114
1.286414,-0.0566,-0.0945,0.0672,0.129
1.291238,-0.0419,-0.0814,0.1099,0.143
1.297571,-0.0177,-0.0924,0.1099,0.145
1.301805,0.0157,-0.0892,0.1149,0.146
1.309587,0.0203,-0.0529,0.1153,0.129
1.316822,0.0487,-0.0454,0.1443,0.159
1.317196,0.0484,-0.0094,0.1447,0.153
1.320649,0.0290,0.0216,0.1118,0.117
1.326418,-0.0234,0.0384,0.1269,0.135
1.331347,-0.0469,0.0883,0.1656,0.193
1.337104,-0.0417,0.0763,0.1754,0.196
1.340894,-0.0793,0.0693,0.1660,0.197
1.346503,-0.1071,0.0957,0.1563,0.212
1.350612,-0.1014,0.1031,0.0989,0.175
1.357748,-0.1053,0.0819,0.0608,0.147
1.361529,-0.0806,0.0516,-0.0056,0.096
1.365868,-0.0705,0.0552,-0.0621,0.109
1.372284,-0.0366,0.0351,-0.0660,0.083
1.377920,-0.0030,0.0345,-0.0653,0.074
1.384102,0.0445,0.0152,-0.0932,0.104
1.386770,0.0584,0.0059,-0.1023,0.118
1.391112,0.1006,0.0112,-0.1258,0.161
1.397764,0.1282,-0.0119,-0.1112,0.170
1.401923,0.1557,-0.0632,-0.1063,0.199
1.406217,0.1591,-0.0710,-0.0920,0.197
1.413807,0.1482,-0.0312,-0.0877,0.175
1.417822,0.1374,-0.0343,-0.0835,0.164
1.420635,0.1077,-0.0326,-0.0555,0.125
1.426109,0.0972,-0.0121,-0.0610,0.115
1.431768,0.0726,-0.0298,-0.0664,0.103
1.437146,0.0245,-0.0285,-0.0573,0.068
1.441018,0.0480,-0.0415,-0.0718,0.096
1.447835,0.0428,-0.0546,-0.1002,0.122
1.451663,0.0092,-0.1057,-0.1235,0.163
1.457695,0.0044,-0.1089,-0.1938,0.222
1.460933,-0.0526,-0.1076,-0.2394,0.268
1.465949,-0.0664,-0.1065,-0.2413,0.272
1.471262,-0.0800,-0.1150,-0.2097,0.252
1.477025,-0.0887,-0.1000,-0.1637,0.211
1.481972,-0.0783,-0.0995,-0.1035,0.164
1.487259,-0.0823,-0.0517,-0.0531,0.111
1.491996,-0.0720,-0.0329,-0.0172,0.081
1.497854,-0.0617,-0.0619,0.0469,0.099
1.508065,-0.0041,-0.0810,0.0913,0.122
1.508600,0.0009,-0.0808,0.0877,0.119
1.515625,0.0532,-0.1041,0.0934,0.150
1.517104,0.0814,-0.1269,0.0941,0.178
1.521301,0.0618,-0.0875,0.0234,0.110
1.526422,0.0757,-0.0432,0.0101,0.088
1.532997,-0.0008,-0.0371,0.0161,0.040
1.537540,-0.0150,-0.0261,0.0410,0.051
1.542613,-0.0195,0.0041,0.0134,0.024
1.548610,-0.0667,0.0531,-0.0092,0.086
1.551910,-0.0945,0.0968,0.0112,0.136
1.557679,-0.1078,0.0830,-0.0113,0.137
1.561273,-0.1115,0.0976,-0.0145,0.149
1.566389,-0.0962,0.0835,-0.0082,0.128
1.572209,-0.0620,0.0551,0.0026,0.083
1.578202,-0.0377,0.0174,-0.0011,0.041
1.582347,-0.0420,-0.0011,0.0234,0.048
1.587331,-0.0416,0.0043,0.0142,0.044
1.591097,-0.0412,0.0049,0.0193,0.046
1.597532,-0.0504,0.0150,0.0146,0.055
1.602745,-0.0404,0.0248,0.0431,0.064
1.609725,-0.0496,0.0298,0.0572,0.081
1.612012,0.0126,0.0347,0.0427,0.056
1.622532,0.0411,-0.0174,0.0521,0.069
1.623010,0.0550,-0.0217,0.0615,0.085
1.626295,0.0641,0.0027,0.0234,0.068
1.631915,0.0399,0.0269,-0.0381,0.061
1.637198,0.0348,0.0271,-0.0517,0.068
1.643805,-0.0320,0.0130,-0.0322,0.047
1.648099,-0.0365,0.0036,-0.0416,0.055
1.651776,-0.0077,-0.0057,-0.1032,0.104
1.657564,-0.0076,-0.0148,-0.1168,0.118
1.661705,0.0162,-0.0096,-0.0730,0.075
1.665834,-0.0029,0.0431,-0.0246,0.050
1.671877,-0.0408,0.0573,0.0661,0.097
1.677299,-0.0595,0.0523,0.0991,0.127
1.681102,-0.0685,0.0424,0.1366,0.159
1.686861,-0.0298,-0.0055,0.1312,0.135
1.692114,-0.0153,-0.0150,0.1308,0.132
1.708327,0.0039,-0.0387,0.1445,0.150
1.708983,0.0086,-0.0622,0.0870,0.107
1.709154,0.0419,-0.0712,0.0823,0.117
1.715234,0.0701,-0.0706,0.0443,0.109
1.716785,0.0601,-0.0367,-0.0266,0.075
1.724309,0.0358,-0.0126,-0.0638,0.074
1.726981,0.0261,0.0067,-0.0388,0.047
1.732448,0.0354,0.0163,-0.0757,0.085
1.736566,0.0352,0.0069,-0.1031,0.109
1.742007,0.0064,0.0214,-0.0734,0.077
1.746841,-0.0079,0.0500,-0.0681,0.085
1.751305,-0.0221,0.0736,-0.0487,0.091
1.757781,-0.0219,0.0826,-0.0107,0.086
1.763198,-0.0265,0.0439,-0.0018,0.051
1.767134,-0.0264,0.0340,0.0590,0.073
1.771809,-0.0405,0.0144,0.0764,0.088
1.778257,-0.0213,-0.0287,0.0745,0.083
1.781596,-0.0070,-0.0336,0.0485,0.059
1.787722,-0.0308,-0.0242,0.0180,0.043
1.791874,-0.0402,-0.0148,0.0256,0.050
1.797102,-0.0115,-0.0292,-0.0096,0.033
1.803376,-0.0447,-0.0291,-0.0777,0.094
1.809975,-0.0587,-0.0290,-0.0881,0.110
1.814000,-0.0536,-0.0099,-0.0552,0.078
1.817089,-0.0294,0.0280,-0.0698,0.081
1.821541,-0.0055,0.0182,-0.0840,0.086
1.826750,-0.0245,0.0510,-0.0881,0.105
1.831684,-0.0242,0.0551,-0.0729,0.095
1.837554,-0.0193,0.0591,-0.0434,0.076
1.841655,0.0094,0.0489,-0.0282,0.057
1.846923,0.0189,0.0244,-0.0036,0.031
1.851480,0.0473,-0.0045,0.0301,0.056
1.858177,0.0801,-0.0189,0.0206,0.085
1.861862,0.0557,0.0003,0.0204,0.059
1.866893,0.0315,0.0052,0.0817,0.088
1.872038,0.0217,0.0053,0.1137,0.116
1.877871,-0.0071,0.0101,0.1026,0.103
1.881969,-0.0213,0.0006,0.0771,0.080
1.886807,-0.0259,-0.0039,0.0708,0.075
1.894510,-0.0638,-0.0084,0.0644,0.091
1.897803,-0.0919,-0.0082,0.0438,0.102
1.905138,-0.0864,0.0060,0.0045,0.087
1.908584,-0.0478,0.0059,-0.0488,0.069
1.911702,-0.0427,0.0342,-0.0777,0.095
1.917291,-0.0281,0.0338,-0.0541,0.070
1.921578,0.0006,-0.0095,-0.0210,0.023
1.926380,0.0195,-0.0096,-0.0310,0.038
1.931661,0.0478,-0.0336,-0.0599,0.084
1.937651,0.0473,-0.0382,-0.0601,0.085
1.941664,0.0184,-0.0284,-0.0460,0.057
1.947319,-0.0293,-0.0472,-0.0274,0.062
1.952749,-0.0434,-0.0516,-0.0183,0.070
1.957729,-0.0478,-0.0321,-0.0046,0.058
1.961719,-0.0570,-0.0223,-0.0006,0.061
1.967738,-0.0518,-0.0221,0.0033,0.056
1.975487,-0.0372,-0.0170,0.0072,0.042
1.977880,-0.0417,-0.0169,0.0062,0.045
1.982607,-0.0034,-0.0263,0.0194,0.033
1.987759,0.0013,-0.0261,0.0086,0.028
1.991568,-0.0179,0.0072,0.0168,0.026
1.997771,-0.0463,0.0260,-0.0084,0.054
2.003352,-0.0365,0.0017,-0.0288,0.047
2.018158,-0.0221,0.0060,-0.0443,0.050
2.018827,-0.0078,0.0006,-0.0834,0.084
2.019131,-0.0174,0.0237,-0.0794,0.085
2.022413,-0.0126,0.0275,-0.0563,0.064
2.036881,0.0016,-0.0020,-0.0381,0.038
2.037311,-0.0128,0.0066,0.0367,0.039
2.037677,0.0015,-0.0038,0.0681,0.068
2.042992,0.0155,0.0096,0.0800,0.082
2.046948,0.0200,0.0038,0.0870,0.089
2.052057,0.0149,0.0077,0.0511,0.054
2.057189,0.0004,-0.0122,0.0063,0.014
2.061697,-0.0188,0.0015,-0.0097,0.021
2.067435,0.0002,0.0105,-0.0541,0.055
2.071657,-0.0332,0.0288,-0.0412,0.060
2.078749,-0.0996,0.0612,-0.0429,0.125
2.081605,-0.1227,0.0598,-0.0254,0.139
2.086847,-0.1123,0.0680,-0.0269,0.134
2.093005,-0.1163,0.0806,-0.0421,0.148
2.097826,-0.0821,0.0833,0.0191,0.119
2.103738,0.0325,0.0289,0.0326,0.054
2.110350,0.2079,-0.0678,-0.0203,0.220
2.114415,0.2536,-0.1159,-0.0537,0.284
2.116946,0.1992,-0.1067,-0.0253,0.227
2.121811,0.1357,-0.0976,0.0264,0.169
2.126413,0.0394,-0.0886,-0.0081,0.097
2.131403,0.0009,-0.0370,-0.0377,0.053
2.137513,-0.0135,-0.0144,-0.0386,0.043
2.142713,0.0055,-0.0062,0.0079,0.011
2.147103,-0.0137,0.0019,0.0587,0.060
2.152244,-0.0043,0.0147,0.1088,0.110
2.156982,0.0051,0.0466,0.0969,0.108
2.162878,0.0192,0.0733,0.1092,0.133
2.167558,0.0284,0.0666,0.1265,0.146
2.172765,0.0566,0.0269,0.1014,0.119
2.179147,0.0561,0.0115,0.0769,0.096
2.182599,0.0889,0.0247,0.0530,0.106
2.187742,0.1120,0.0618,0.0060,0.128
2.191982,0.0874,0.0510,-0.0260,0.104
2.197312,0.0773,0.0691,-0.0617,0.121
2.203255,0.0864,0.0300,-0.0348,0.098
2.208337,0.0479,0.0150,-0.0124,0.052
2.214087,0.0287,0.0049,0.0291,0.041
2.221409,0.0620,0.0094,0.0466,0.078
2.221867,0.0237,0.0565,0.0543,0.082
2.227015,0.0333,0.0557,0.0808,0.104
2.232681,0.0285,0.0785,0.0737,0.111
2.243623,0.0094,0.0821,0.0761,0.112
2.244335,-0.0094,0.0523,0.0356,0.064
2.248894,0.0146,0.0037,0.0385,0.041
2.254693,0.0242,0.0030,0.0129,0.028
2.258719,0.0290,0.0309,-0.0126,0.044
2.261985,0.0100,0.0302,0.0047,0.032
2.267650,0.0053,0.0011,0.0170,0.018
2.273817,-0.0088,0.0103,0.0527,0.054
2.277551,-0.0181,0.0243,0.0783,0.084
2.282128,0.0868,-0.0142,0.0322,0.094
2.287193,0.0814,0.0145,0.0099,0.083
2.293156,-0.0189,0.0192,0.0302,0.040
2.297679,-0.0377,0.0189,0.0403,0.058
2.302900,-0.0659,-0.0003,-0.0166,0.068
2.309695,-0.0938,0.0043,-0.0782,0.122
2.317026,-0.0978,-0.0149,-0.1157,0.152
2.321407,-0.0828,-0.0150,-0.1436,0.166
2.321844,-0.0821,-0.0197,-0.1287,0.154
2.327161,-0.0672,0.0135,-0.0855,0.110
2.331653,-0.0477,0.0038,-0.0808,0.094
2.337789,-0.0046,-0.0295,-0.0428,0.052
2.341647,0.0239,-0.0672,-0.0238,0.075
2.348851,0.0807,-0.0853,-0.0716,0.138
2.352738,0.0847,-0.0507,-0.0526,0.112
2.357071,0.1173,-0.0590,-0.0385,0.137
2.362748,0.1543,-0.0906,-0.0863,0.199
2.367673,0.1150,-0.0695,-0.1478,0.200
2.372478,0.0808,-0.0388,-0.0998,0.134
2.379300,-0.0149,-0.0225,-0.0192,0.033
2.386161,-0.0671,0.0411,0.1077,0.133
2.389460,-0.0525,0.0326,0.1376,0.151
2.394994,-0.0047,0.0003,0.1377,0.138
2.397679,-0.0098,-0.0035,0.0940,0.095
2.403642,-0.0196,-0.0313,0.0878,0.095
2.414234,0.0419,-0.0402,0.0097,0.059
2.414704,-0.0112,-0.0161,0.0075,0.021
2.418534,-0.0640,-0.0259,0.0571,0.090
2.423091,-0.0498,-0.0645,0.0159,0.083
2.427210,0.0212,-0.0602,-0.0724,0.096
2.433252,-0.0034,-0.0179,-0.0936,0.095
2.439330,-0.0895,0.0285,-0.0908,0.131
2.442250,-0.1369,0.0695,-0.0166,0.154
2.447636,-0.1364,0.0484,0.0287,0.148
2.452294,-0.1406,0.0558,0.0406,0.157
2.457580,-0.0641,0.0253,0.0480,0.084
2.462413,-0.0119,0.0141,0.0555,0.058
2.467914,0.0637,0.0080,-0.0320,0.072
2.472039,0.1909,-0.0120,-0.1044,0.218
2.479420,0.1317,0.0350,-0.1856,0.230
2.482756,0.1111,0.0772,-0.1945,0.237
2.487403,0.0955,0.0859,-0.1648,0.209
2.494066,0.0752,0.0850,-0.0923,0.146
2.498917,0.0410,0.0510,-0.0531,0.084
2.503366,-0.0072,0.0459,-0.0754,0.089
2.509608,-0.0264,0.0218,-0.0489,0.060
2.515859,-0.0643,0.0217,-0.0168,0.070
2.521970,-0.0686,0.0168,0.0205,0.074
2.522441,-0.0063,0.0025,0.0014,0.007
2.527025,0.0651,-0.0067,-0.0223,0.069
2.537238,0.0408,-0.0393,-0.0505,0.076
2.539497,0.0262,0.0045,0.0069,0.027
2.542557,0.0070,0.0196,0.0349,0.041
2.547882,0.0449,-0.0034,0.0438,0.063
2.553073,-0.0124,-0.0214,0.0288,0.038
2.558416,0.0874,-0.0439,0.0234,0.101
2.562698,0.0724,-0.0282,-0.0013,0.078
2.567473,-0.0375,0.0016,0.0355,0.052
2.574581,-0.0658,-0.0259,0.0719,0.101
2.579846,-0.1366,-0.0439,0.0748,0.162
2.587452,-0.1213,-0.0382,0.1345,0.185
2.592921,-0.1489,-0.0565,0.0940,0.185
2.593584,-0.1098,-0.0512,0.0827,0.147
2.599910,-0.0567,-0.0318,0.1001,0.119
2.603660,-0.0325,-0.0601,0.0657,0.095
2.610660,0.0723,-0.0738,0.0225,0.106
2.612682,0.1763,-0.1063,-0.0100,0.206
2.619056,0.1988,-0.0954,-0.0560,0.227
2.622289,0.1546,-0.0842,-0.0678,0.189
2.627616,0.1250,-0.0823,-0.0458,0.156
2.632110,0.0435,-0.0707,-0.0092,0.084
2.639532,0.0292,-0.0782,0.0604,0.103
2.643459,0.0150,-0.1047,0.0582,0.121
2.649673,0.0009,-0.0646,0.0176,0.067
2.652779,-0.0321,-0.0108,-0.0417,0.054
2.657786,-0.0411,0.0183,-0.0392,0.060
2.663087,-0.0501,0.0373,-0.0180,0.065
2.668176,-0.0020,0.0132,-0.0256,0.029
2.672741,0.0837,-0.0295,-0.1000,0.134
2.679525,-0.0025,-0.0339,-0.0363,0.050
2.682890,0.0167,-0.0714,0.0316,0.080
2.687974,-0.0214,-0.0563,0.0324,0.068
2.693602,-0.0449,-0.0032,0.0662,0.080
2.699748,-0.0919,0.0303,0.0664,0.117
2.703497,-0.0578,0.0445,0.0570,0.093
2.711428,0.0377,0.0444,0.0476,0.075
2.717914,0.0802,0.0256,-0.0141,0.085
