time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.199121,1.5794,0.4584,-1.3545,2.131
1.204730,1.6495,0.5234,-1.4858,2.281
1.208296,1.5760,0.5505,-1.4290,2.197
1.217787,1.5982,0.4389,-1.3136,2.115
1.219589,1.5534,0.4373,-1.0877,1.946
1.224329,1.4225,0.5832,-0.7949,1.731
1.228838,1.2629,0.8372,-0.3311,1.551
1.234223,1.0843,1.1358,-0.0510,1.571
1.242119,0.9487,1.2294,0.4912,1.629
1.243595,1.1816,0.7072,0.9621,1.680
1.249251,1.4045,0.6150,-0.1057,1.537
1.256028,1.2202,1.2206,-1.3468,2.189
1.260600,1.1557,1.2592,-1.7192,2.424
1.265500,1.1677,0.9997,-1.3916,2.074
1.268543,1.1318,0.6294,-0.8525,1.551
1.275291,0.9523,0.3639,-0.3170,1.068
1.278863,0.6198,0.4705,0.0479,0.780
1.284608,0.2253,0.5795,0.9626,1.146
1.289512,0.1373,0.1018,1.9161,1.924
1.294198,0.4559,-0.3720,1.7111,1.809
1.299312,0.4724,0.0589,0.2578,0.541
1.303747,0.3166,0.6082,-0.6787,0.965
1.309005,0.3186,0.7398,-0.7248,1.084
1.314840,0.4496,0.5499,-0.3467,0.790
1.321303,0.6569,0.1686,-0.1212,0.689
1.324691,0.7347,0.1710,-0.3926,0.850
1.328679,0.7261,0.4274,-0.4877,0.974
1.334531,0.7748,0.5261,-0.4060,1.021
1.339284,0.8282,0.5723,-0.2626,1.040
1.344235,0.8143,0.6808,-0.1822,1.077
1.348533,0.8626,0.6694,-0.1069,1.097
1.355067,0.9873,0.6342,-0.1131,1.179
1.359100,1.1548,0.6666,-0.1191,1.339
1.363729,1.3842,0.6855,-0.0054,1.545
1.368576,1.5320,0.7102,0.0843,1.691
1.374073,1.5984,0.6309,0.1739,1.727
1.379456,1.6647,0.4619,0.1488,1.734
1.386024,1.5970,0.2038,-0.0427,1.610
1.389218,1.4817,-0.0046,-0.2178,1.498
1.394713,1.4145,-0.0866,-0.2759,1.444
1.399154,1.4290,-0.1330,-0.1885,1.448
1.404254,1.4628,-0.1201,-0.0807,1.470
1.408861,1.5303,-0.0480,-0.0632,1.532
1.419843,1.5883,0.1027,0.0557,1.593
1.420359,1.6322,0.2310,0.2420,1.666
1.428890,1.6523,0.3085,0.3949,1.727
1.429495,1.6344,0.3065,0.5046,1.738
1.434367,1.4875,0.3689,0.5997,1.646
1.438847,1.2742,0.4234,0.6087,1.474
1.444039,1.1091,0.3644,0.6136,1.319
1.449385,0.9443,0.2825,0.6152,1.162
1.459104,0.8900,0.1393,0.7763,1.189
1.460526,0.8885,-0.0124,0.9387,1.293
1.466021,0.8631,-0.0958,1.0394,1.354
1.468430,0.7758,-0.0489,1.1738,1.408
1.476528,0.6743,0.0419,1.3605,1.519
1.479846,0.5778,0.1763,1.5700,1.682
1.484366,0.5103,0.2202,1.7400,1.827
1.489934,0.4572,0.2649,1.8901,1.963
1.495088,0.4762,0.3154,2.0769,2.154
1.498967,0.4332,0.3288,2.1805,2.247
1.504942,0.3425,0.3388,2.3060,2.356
1.508991,0.1947,0.2783,2.4055,2.429
1.516275,0.0234,0.1142,2.4416,2.444
1.519255,-0.1426,-0.0669,2.4623,2.467
1.524280,-0.2890,-0.1926,2.3578,2.383
1.529453,-0.5018,-0.2339,2.1237,2.195
1.535212,-0.6326,-0.1818,1.7462,1.866
1.539457,-0.7248,-0.0747,1.2161,1.418
1.549660,-0.9841,0.0485,0.7154,1.218
1.550200,-1.3913,0.1966,0.3055,1.438
1.554742,-1.9272,0.3209,-0.0387,1.954
1.559482,-2.8071,0.4538,-0.2275,2.853
1.564090,-3.9542,0.6229,-0.4091,4.024
1.568539,-5.3635,0.9173,-0.7024,5.487
1.574377,-6.6761,1.4309,-1.4789,6.986
1.579644,-7.5953,1.8902,-2.7069,8.282
1.584825,-8.1120,2.0946,-4.1445,9.347
1.589443,-7.9395,1.9649,-5.0292,9.602
1.596973,-7.2027,1.6811,-4.9886,8.921
1.601717,-6.4859,1.5226,-4.1682,7.859
1.605346,-5.6933,1.2411,-3.2498,6.672
1.609358,-4.9399,0.9564,-2.3065,5.535
1.616960,-4.1011,0.5298,-1.5408,4.413
1.619679,-3.4881,0.3593,-1.0210,3.652
1.626343,-2.7846,0.1008,-0.8628,2.917
1.631541,-2.2252,-0.0015,-0.9901,2.436
1.638479,-1.6040,-0.1915,-1.3743,2.121
1.639213,-0.9352,-0.4780,-1.8432,2.121
1.643835,-0.3242,-0.7695,-2.2575,2.407
1.649316,0.1526,-0.9269,-2.4835,2.655
1.657244,0.5765,-1.0658,-2.6266,2.893
1.661051,0.8424,-1.2149,-2.6578,3.041
1.664819,0.8593,-1.3318,-2.6950,3.127
1.669541,0.8428,-1.4795,-2.4546,2.987
1.676665,0.6972,-1.4909,-2.0950,2.664
1.679415,0.6044,-1.4338,-1.5636,2.206
1.683821,0.4493,-1.2757,-1.2299,1.828
1.689187,0.3852,-1.0366,-0.8634,1.403
1.695803,0.2682,-0.8081,-0.3735,0.930
1.699827,0.1081,-0.4897,-0.1480,0.523
1.708591,-0.2004,-0.0962,-0.0093,0.223
1.709351,-0.5136,0.3286,-0.0192,0.610
1.716139,-0.7501,0.6595,0.1002,1.004
1.719432,-0.8766,0.8194,0.2148,1.219
1.725715,-1.0319,0.8857,-0.3352,1.401
1.729579,-1.1777,0.9826,-0.8968,1.777
1.736934,-1.2756,1.1484,-1.4837,2.269
1.740415,-1.3018,1.2675,-1.8900,2.622
1.746503,-1.1176,1.2012,-2.0975,2.663
1.750435,-0.8764,0.9746,-2.2599,2.612
1.754210,-0.6068,0.8329,-2.3723,2.586
1.758875,-0.4476,0.6858,-2.3814,2.518
1.764623,-0.4035,0.5667,-2.3488,2.450
1.769385,-0.2972,0.4185,-2.2403,2.298
1.775689,-0.1672,0.1889,-1.9083,1.925
1.780119,-0.0182,0.0506,-1.5309,1.532
1.784269,0.0971,-0.0106,-1.1473,1.151
1.789926,0.1883,-0.0045,-0.7306,0.755
1.794934,0.2123,0.0349,-0.4355,0.486
1.800414,0.2698,-0.0316,-0.1860,0.329
1.804887,0.3941,-0.1605,0.0552,0.429
1.809105,0.4178,-0.2368,0.1630,0.507
1.816216,0.5228,-0.3850,0.1086,0.658
1.819089,0.5703,-0.5096,-0.0498,0.766
1.826296,0.5555,-0.6203,-0.2587,0.872
1.829872,0.5789,-0.7319,-0.4743,1.047
1.836982,0.7268,-0.8871,-0.6438,1.315
1.842842,0.9701,-1.0568,-0.8053,1.645
1.847916,1.1892,-1.1493,-1.0110,1.938
1.849479,1.4320,-1.2120,-1.2315,2.244
1.856375,1.7414,-1.3162,-1.3798,2.582
1.861749,2.0458,-1.4657,-1.3986,2.879
1.865317,2.2254,-1.5118,-1.5077,3.084
1.869875,2.2899,-1.4259,-1.4727,3.073
1.875921,2.3735,-1.2705,-1.3426,3.008
1.881594,2.3852,-1.0940,-1.2183,2.893
1.883978,2.3538,-0.8774,-1.1092,2.746
1.891052,2.2505,-0.6741,-1.1304,2.607
1.895695,2.0660,-0.5324,-1.1900,2.443
1.899437,1.9056,-0.4196,-1.2683,2.327
1.906639,1.7931,-0.2930,-1.4029,2.295
1.909749,1.7860,-0.1723,-1.4884,2.331
1.915845,1.8888,-0.1196,-1.5293,2.433
1.919923,1.9820,-0.0723,-1.6310,2.568
1.924142,2.0032,0.0079,-1.7833,2.682
1.935348,2.0626,0.1398,-1.7565,2.713
1.936121,2.1555,0.3089,-1.6231,2.716
1.940884,2.3678,0.3859,-1.3844,2.770
1.947631,2.5033,0.4187,-1.1319,2.779
1.949080,2.6768,0.3646,-0.9473,2.863
1.955182,2.8358,0.2574,-0.7536,2.945
1.959155,2.9658,0.0831,-0.6368,3.035
1.965610,3.0239,-0.0141,-0.5300,3.070
1.970006,2.9813,-0.0630,-0.4379,3.014
1.975207,2.9531,-0.0780,-0.4139,2.983
1.979423,2.8435,-0.1024,-0.5247,2.893
1.984807,2.6910,-0.0548,-0.6977,2.780
1.990001,2.5146,0.0117,-0.8707,2.661
1.995307,2.4677,0.0250,-0.8906,2.624
1.999497,2.4639,0.0241,-0.8963,2.622
2.004630,2.4121,0.0282,-0.9305,2.586
2.009733,2.3748,0.0516,-0.8776,2.532
2.016100,2.2896,0.0989,-0.7664,2.416
2.019568,2.1280,0.1026,-0.7116,2.246
2.024155,1.9618,0.1009,-0.7517,2.103
2.030269,1.8150,0.0983,-0.7620,1.971
2.039396,1.7114,0.0998,-0.9294,1.950
2.041002,1.6702,0.0525,-1.0810,1.990
2.045042,1.6579,-0.0958,-1.1163,2.001
2.049583,1.6407,-0.2250,-1.0020,1.936
2.059294,1.5758,-0.2917,-0.7957,1.789
2.062188,1.4821,-0.3340,-0.6175,1.640
2.065692,1.3407,-0.3519,-0.4484,1.457
2.070006,1.1468,-0.3453,-0.2835,1.231
2.076649,0.9483,-0.2333,-0.0942,0.981
2.079720,0.7357,-0.1550,0.0850,0.757
2.085870,0.5712,-0.0580,0.2108,0.612
2.089738,0.4452,0.0383,0.2398,0.507
2.096963,0.3384,0.0523,0.2633,0.432
2.101615,0.2750,0.0128,0.2815,0.394
2.105692,0.2116,0.0160,0.3662,0.423
2.109506,0.1147,0.0187,0.3596,0.378
2.116083,-0.0824,0.0446,0.3243,0.338
2.119834,-0.2313,0.0885,0.2845,0.377
2.124576,-0.3035,0.1071,0.1876,0.373
2.131159,-0.3037,0.0480,0.1388,0.337
2.137418,-0.2751,-0.0025,0.1145,0.298
2.142828,-0.2225,-0.0776,0.1673,0.289
2.146103,-0.2035,-0.0766,0.2107,0.303
2.151637,-0.1749,-0.0188,0.2110,0.275
2.154918,-0.1415,-0.0237,0.2067,0.252
2.159566,-0.1177,-0.0433,0.2453,0.276
2.167304,-0.0700,-0.1299,0.1980,0.247
2.169500,-0.0080,-0.2164,0.1895,0.288
2.174928,0.0108,-0.2163,0.2533,0.333
2.179940,0.0344,-0.1685,0.3506,0.391
2.184754,0.0627,-0.1306,0.4857,0.507
2.189687,0.0719,-0.1267,0.5767,0.595
2.195521,0.0812,-0.1377,0.6521,0.671
2.199409,0.0856,-0.1397,0.7595,0.777
2.205113,0.0854,-0.1278,0.8126,0.827
2.209201,0.0756,-0.0783,0.8070,0.814
2.216108,0.0515,-0.0727,0.8053,0.810
2.219809,0.0275,-0.1252,0.8218,0.832
2.224472,0.0275,-0.1688,0.8379,0.855
2.234126,0.0419,-0.2224,0.8585,0.888
2.240228,0.0085,-0.2574,0.8837,0.920
2.240515,-0.0344,-0.2978,0.8943,0.943
2.245818,-0.0293,-0.3820,0.7808,0.870
2.249774,0.0141,-0.4187,0.6872,0.805
2.257468,0.0096,-0.3887,0.6518,0.759
2.261359,0.0291,-0.3210,0.6215,0.700
2.266402,0.0773,-0.2875,0.5674,0.641
2.269813,0.1638,-0.2496,0.4944,0.578
2.275796,0.1449,-0.1403,0.5600,0.595
2.280703,0.0495,0.0023,0.6539,0.656
2.285484,-0.0697,0.1013,0.7279,0.738
2.291065,-0.2031,0.1806,0.8396,0.882
2.295174,-0.3937,0.2161,1.0078,1.103
2.299485,-0.5457,0.2271,1.0793,1.231
2.305051,-0.6832,0.1993,1.1690,1.369
2.310552,-0.8444,0.1807,1.1623,1.448
2.315119,-1.0533,0.1906,1.1596,1.578
2.319386,-1.2858,0.2241,1.1320,1.728
2.334598,-1.5516,0.2188,1.0170,1.868
2.335352,-1.8696,0.2660,0.8723,2.080
2.335622,-2.2495,0.3128,0.6931,2.375
2.340533,-2.6672,0.3883,0.5708,2.755
2.344929,-3.1658,0.4399,0.4437,3.227
2.349503,-3.7212,0.4436,0.4223,3.771
2.355302,-4.2664,0.3130,0.4925,4.306
2.360012,-4.6720,0.1437,0.6544,4.720
2.365515,-5.0628,0.0457,0.7831,5.123
2.370510,-5.3525,-0.0819,0.7687,5.408
2.374976,-5.5557,-0.1867,0.6408,5.596
2.381268,-5.6150,-0.2829,0.4044,5.637
2.386482,-5.6502,-0.3032,0.1029,5.659
2.391332,-5.5609,-0.3670,-0.2104,5.577
2.395536,-5.4000,-0.4262,-0.5163,5.441
2.400706,-5.1866,-0.4420,-0.7524,5.259
2.404910,-4.9782,-0.4287,-0.8860,5.075
2.410078,-4.7175,-0.3244,-0.9324,4.820
2.415574,-4.4189,-0.1768,-0.9649,4.526
2.420613,-4.0824,-0.0294,-0.9749,4.197
2.424947,-3.7082,0.1467,-1.0114,3.846
2.430493,-3.3823,0.2940,-1.1366,3.580
2.437172,-2.9517,0.2832,-1.2117,3.203
2.445066,-2.5600,0.2105,-1.3032,2.880
2.445641,-2.1401,0.1002,-1.4059,2.563
2.451176,-1.6348,0.0149,-1.4805,2.206
2.458542,-1.0200,-0.1552,-1.3690,1.714
2.462501,-0.4062,-0.2658,-1.2056,1.300
2.465697,0.0680,-0.2834,-1.1003,1.138
2.470641,0.5129,-0.2229,-1.0913,1.226
2.477044,0.9906,-0.2283,-1.1397,1.527
2.480076,1.4103,-0.2518,-1.0968,1.804
2.485646,1.7145,-0.2405,-1.0537,2.027
2.491764,1.8700,-0.2092,-0.9436,2.105
2.496602,1.9057,-0.2205,-0.8815,2.111
2.500331,1.8695,-0.2030,-0.8958,2.083
2.505012,1.7425,-0.2383,-0.9001,1.976
2.509829,1.5248,-0.2551,-0.9471,1.813
2.516405,1.2403,-0.1580,-1.0274,1.618
2.520468,1.0232,0.0524,-1.1363,1.530
2.525318,0.8543,0.2176,-1.2499,1.530
2.530871,0.7287,0.3903,-1.3200,1.558
2.541256,0.6943,0.5802,-1.2890,1.575
2.541757,0.6599,0.7158,-1.2669,1.598
2.546059,0.6352,0.8360,-1.2480,1.631
2.552174,0.5484,0.9504,-1.1605,1.597
2.555794,0.5049,0.9827,-1.1284,1.579
2.560812,0.4327,1.0143,-1.0655,1.533
2.564827,0.2890,1.1076,-0.9861,1.511
2.570335,0.1790,1.1998,-0.8617,1.488
2.575535,0.0931,1.2527,-0.7645,1.470
2.580736,0.0169,1.2707,-0.6947,1.448
2.586438,-0.0113,1.2491,-0.6953,1.430
2.591776,0.0371,1.1590,-0.8093,1.414
2.599211,0.1429,1.0343,-0.9453,1.408
2.602137,0.2963,0.9138,-1.0503,1.423
2.605614,0.4783,0.8361,-1.1773,1.521
2.610145,0.6744,0.7921,-1.2354,1.615
2.617233,0.8702,0.8013,-1.2637,1.731
2.620767,1.0608,0.8492,-1.2435,1.842
2.625543,1.2607,0.8596,-1.2187,1.953
2.631269,1.4124,0.9090,-1.1420,2.031
2.636586,1.4538,0.9162,-1.0665,2.022
2.641133,1.4520,0.9432,-1.1313,2.068
2.645457,1.4932,0.9180,-1.1734,2.109
2.650030,1.5390,0.9075,-1.3123,2.217
2.658107,1.5799,0.8729,-1.3942,2.281
2.662873,1.6733,0.8189,-1.3912,2.325
2.665374,1.8144,0.7838,-1.3996,2.422
2.670653,1.8691,0.9253,-1.4034,2.514
2.677288,2.1437,0.4926,-0.7859,2.336
2.679874,2.3510,0.3719,-0.7993,2.511
2.685140,2.4671,0.4814,-1.1942,2.783
2.690971,2.5207,0.6820,-1.5333,3.028
2.695793,2.4977,0.7298,-1.5954,3.052
2.702203,2.4891,0.5632,-1.5293,2.975
2.706117,2.4422,0.4312,-1.4019,2.849
2.710585,2.3475,0.3287,-1.3418,2.724
2.715929,2.2386,0.2459,-1.2811,2.591
2.721246,2.1441,0.2115,-1.1718,2.453
2.728815,2.0450,0.2063,-1.0668,2.316
2.734237,1.9317,0.2827,-0.9999,2.193
