time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.685449,0.0597,0.0835,0.1080,0.149
0.691106,0.0262,0.0784,0.1674,0.187
0.696240,-0.0071,0.0590,0.2070,0.215
0.701230,-0.0401,0.0347,0.2317,0.238
0.705458,-0.0111,0.0484,0.2462,0.251
0.711801,0.0081,0.0142,0.1748,0.176
0.715688,-0.0013,-0.0105,0.1276,0.128
0.721055,0.0463,-0.0445,0.0334,0.072
0.728836,0.0461,-0.0880,-0.0502,0.111
0.730991,0.0269,-0.1311,-0.1088,0.173
0.740262,0.0649,-0.1409,-0.1663,0.227
0.742138,0.1121,-0.1696,-0.1800,0.272
0.745532,0.1827,-0.1933,-0.1981,0.332
0.750715,0.2337,-0.2358,-0.1922,0.384
0.764197,0.2748,-0.2588,-0.1859,0.421
0.764852,0.2918,-0.2767,-0.1320,0.423
0.766097,0.2707,-0.2515,0.0020,0.369
0.771629,0.2354,-0.2218,0.1532,0.358
0.777708,0.2431,-0.2066,0.2214,0.388
0.782020,0.2175,-0.2437,0.2504,0.412
0.786286,0.2063,-0.2569,0.3165,0.457
0.792046,0.2474,-0.2748,0.2725,0.459
0.795836,0.3642,-0.3353,0.2000,0.534
0.802286,0.4230,-0.3666,0.0665,0.564
0.806108,0.4338,-0.3781,0.0529,0.578
0.811523,0.3922,-0.3749,0.1108,0.554
0.815573,0.3796,-0.4047,0.1398,0.572
0.822183,0.3480,-0.4341,0.1309,0.572
0.830049,0.2788,-0.4109,0.1799,0.528
0.830672,0.2339,-0.3930,0.2812,0.537
0.837484,0.2227,-0.3897,0.2820,0.530
0.842154,0.2115,-0.3772,0.3352,0.547
0.846121,0.2100,-0.3317,0.3735,0.542
0.851195,0.1323,-0.2581,0.5058,0.583
0.857110,-0.0017,-0.1096,0.6029,0.613
0.861060,-0.1395,-0.0056,0.7262,0.739
0.866917,-0.1955,0.0492,0.4667,0.508
0.871267,-0.2796,0.0464,0.4599,0.540
0.875628,-0.4439,0.2233,0.6033,0.782
0.880935,-0.3742,0.0032,0.5208,0.641
0.886790,-0.2766,-0.1825,0.3295,0.467
0.890229,-0.2130,-0.2860,0.2404,0.430
0.896350,-0.3400,-0.2180,0.2096,0.455
0.902519,-0.4801,-0.2414,0.3313,0.631
0.906067,-0.8615,-0.0471,0.9546,1.287
0.910423,-0.8502,-0.1647,0.3940,0.951
0.915483,-0.7962,-0.1728,-0.0045,0.815
0.920543,-0.7569,-0.1527,-0.2234,0.804
0.925812,-0.5992,-0.0711,-0.2169,0.641
0.931298,-0.4712,0.0240,-0.1011,0.483
0.938125,-0.3729,0.0992,0.0559,0.390
0.943293,-0.3753,0.2309,0.2204,0.493
0.945219,-0.4158,0.2378,0.3486,0.592
0.951088,-1.2259,-0.4837,0.3114,1.354
0.955942,-1.0177,-0.0951,0.4414,1.113
0.960805,-0.6833,0.1996,0.1070,0.720
0.966067,-0.5085,0.1026,-0.4336,0.676
0.970137,-0.4966,0.0641,-0.6598,0.828
0.975645,-0.4325,0.0313,-0.7318,0.851
0.981283,-0.2930,-0.0147,-0.7943,0.847
0.985861,-0.0454,0.0552,-0.9516,0.954
0.991121,0.2573,0.1122,-1.0641,1.100
0.995167,0.4816,0.1519,-1.0364,1.153
1.000874,0.6806,0.0558,-0.9072,1.135
1.005971,0.6834,0.0482,-0.7147,0.990
1.011180,0.6912,0.0143,-0.4643,0.833
1.016203,0.5805,0.2150,-0.1427,0.635
1.021793,0.5183,0.3816,0.1630,0.664
1.025321,0.5470,0.3670,0.3861,0.764
1.030399,0.4378,0.4811,0.5891,0.878
1.036937,0.4341,0.3851,0.6770,0.892
1.041929,0.3971,0.2756,0.6934,0.845
1.047650,0.2988,0.2902,0.6956,0.811
1.051333,0.2440,0.2382,0.5792,0.672
1.057191,-0.0193,0.5426,0.6026,0.811
1.061919,-0.2899,0.6011,0.8443,1.076
1.066073,-0.6297,0.8429,0.9364,1.408
1.072033,-0.8764,0.7816,1.1029,1.611
1.076243,-1.1212,0.7434,1.0069,1.680
1.081198,-1.4874,0.9887,1.1315,2.114
1.085849,-1.7033,1.0348,1.3936,2.432
1.091719,-1.8403,1.0713,1.6228,2.677
1.096636,-1.8288,0.9857,1.7562,2.720
1.101450,-1.8127,0.9222,1.7323,2.672
1.105454,-1.7918,0.9287,1.7236,2.654
1.112523,-1.6656,0.8190,1.5816,2.439
1.115874,-1.5205,0.6607,1.3501,2.138
1.121125,-1.3994,0.5164,1.1633,1.892
1.125500,-1.1826,0.4389,1.0164,1.620
1.132225,-0.9566,0.4428,0.9325,1.407
1.136707,-0.7499,0.4707,0.9540,1.302
1.142135,-0.4480,0.4222,0.9792,1.157
1.146924,-0.0797,0.2306,0.9405,0.972
1.152969,0.3263,-0.0169,0.8329,0.895
1.155796,0.5642,0.0772,0.6088,0.834
1.161663,0.7826,0.0431,0.4549,0.906
1.165400,1.0723,-0.0704,0.2085,1.095
1.172565,1.1799,-0.0528,0.0618,1.183
1.175545,1.2682,-0.0528,-0.0142,1.269
1.181052,1.3516,-0.1183,-0.0436,1.357
1.185478,1.3200,0.0330,-0.0885,1.323
1.192105,1.3696,0.0221,-0.0442,1.371
1.196083,1.5388,-0.2459,-0.2118,1.573
1.201253,1.5165,-0.1245,-0.3551,1.562
1.205689,1.5899,-0.2460,-0.4075,1.660
1.211011,1.5152,-0.1651,-0.5596,1.624
1.215738,1.3210,-0.0119,-0.4522,1.396
1.221522,1.2802,-0.0690,-0.4023,1.344
1.225699,1.1870,0.0802,-0.5283,1.302
1.231852,1.0461,0.1761,-0.3610,1.121
1.236190,0.8864,0.2855,-0.2071,0.954
1.242677,0.7316,0.4028,0.1527,0.849
1.247229,0.5912,0.4324,0.2489,0.774
1.252579,0.3743,0.5801,0.2979,0.752
1.258377,0.2726,0.5485,0.3818,0.722
1.263425,0.0658,0.6635,0.4769,0.820
1.266262,-0.1457,0.8282,0.8120,1.169
1.271526,-0.3860,0.9752,1.0839,1.508
1.276549,-0.4111,0.8459,1.1435,1.481
1.282027,-0.4748,0.7955,0.9012,1.292
1.286732,-0.2275,0.6281,0.6888,0.960
1.293367,-0.0666,0.5223,0.5834,0.786
1.296489,-0.0255,0.4638,0.5469,0.718
1.302429,-0.0131,0.4049,0.5261,0.664
1.306613,0.0328,0.2884,0.4828,0.563
1.313131,0.0980,0.1819,0.4217,0.470
1.317028,0.0818,0.1523,0.3763,0.414
1.322301,0.1374,0.1418,0.3704,0.420
1.326171,0.2696,0.1317,0.4273,0.522
1.331980,0.4399,0.1032,0.4652,0.648
1.336915,0.6340,0.0516,0.5079,0.814
1.341509,0.8135,0.0108,0.5600,0.988
1.350860,0.9355,0.0145,0.6215,1.123
1.354156,0.9712,0.0913,0.6633,1.180
1.357807,0.9831,0.1453,0.7382,1.238
1.363347,0.9519,0.1718,0.7643,1.233
1.366951,0.9017,0.1371,0.7518,1.182
1.374129,0.9139,0.0366,0.8208,1.229
1.377615,0.9502,-0.0192,0.8708,1.289
1.383991,0.9484,-0.0255,0.8256,1.258
1.389918,0.9612,0.0558,0.7717,1.234
1.392137,0.9552,0.1721,0.7663,1.237
1.396456,0.9923,0.3469,0.8135,1.329
1.401916,1.0247,0.4796,0.8173,1.396
1.406815,1.0811,0.4936,0.8871,1.483
1.410913,1.1040,0.4706,0.9509,1.531
1.417376,1.1077,0.4536,0.9705,1.541
1.422198,1.0876,0.4138,1.0705,1.581
1.426635,1.1584,0.3702,1.1693,1.687
1.432267,1.1574,0.2846,1.2719,1.743
1.436355,1.1326,0.2291,1.2923,1.734
1.442075,1.0314,0.2129,1.3126,1.683
1.449185,0.9305,0.2314,1.3043,1.619
1.451933,0.8156,0.2363,1.3348,1.582
1.458093,0.6769,0.2752,1.4185,1.596
1.464341,0.5241,0.3189,1.4446,1.570
1.466775,0.4240,0.3477,1.4707,1.570
1.473230,0.4962,0.3043,1.4675,1.579
1.477339,0.6257,0.2369,1.4970,1.640
1.483160,0.7550,0.0549,1.5452,1.721
1.487570,0.7645,-0.1499,1.6026,1.782
1.492412,0.6928,-0.2675,1.6452,1.805
1.496784,0.5304,-0.3360,1.6535,1.769
1.503673,0.3872,-0.4324,1.5695,1.673
1.507384,0.2106,-0.4849,1.4501,1.544
1.512617,0.0436,-0.5175,1.3141,1.413
1.519049,-0.2380,-0.5921,1.2188,1.376
1.523226,-0.5865,-0.6225,1.1357,1.422
1.527640,-1.0734,-0.5807,1.0223,1.592
1.533202,-1.5934,-0.4385,0.9369,1.900
1.542681,-2.0697,-0.2543,0.8038,2.235
1.543426,-2.4355,-0.0666,0.5375,2.495
1.546405,-2.6238,0.1340,0.2634,2.640
1.551296,-2.5870,0.3236,0.0296,2.607
1.556858,-2.4113,0.4067,-0.1009,2.447
1.561817,-2.3218,0.4892,0.0011,2.373
1.567559,-2.3709,0.5856,0.2729,2.457
1.572778,-2.7022,0.7865,0.7663,2.917
1.576936,-3.1719,0.9521,1.3366,3.571
1.582542,-3.6507,1.1059,1.5523,4.118
1.586869,-3.9665,1.2143,1.4811,4.405
1.593451,-4.1432,1.3879,1.1384,4.515
1.597275,-4.0947,1.4745,0.6977,4.408
1.602278,-3.9406,1.4372,0.3272,4.207
1.606450,-3.6665,1.2013,-0.0346,3.858
1.612581,-3.4397,0.9932,-0.3151,3.594
1.617309,-3.3080,0.7611,-0.5383,3.437
1.622351,-3.2665,0.5774,-0.9009,3.437
1.627240,-3.4014,0.5516,-1.3601,3.705
1.632907,-3.6359,0.5350,-1.6911,4.045
1.638189,-4.1139,0.6220,-1.8575,4.556
1.642951,-4.3472,0.5529,-1.7461,4.717
1.649295,-4.5516,0.5376,-1.6502,4.871
1.653272,-4.6317,0.4124,-1.4027,4.857
1.658631,-4.7790,0.3830,-1.1236,4.924
1.663874,-4.7542,0.3004,-0.7754,4.826
1.666465,-4.4955,0.1933,-0.5216,4.530
1.672440,-4.1561,0.0473,-0.4248,4.178
1.676626,-3.8080,-0.0660,-0.3123,3.821
1.682940,-3.3315,-0.2854,-0.2848,3.356
1.686623,-2.8128,-0.4813,-0.3566,2.876
1.692701,-2.3048,-0.5912,-0.4272,2.417
1.697104,-1.8647,-0.6014,-0.5690,2.040
1.703407,-1.4399,-0.6318,-0.6196,1.690
1.706485,-1.0401,-0.6353,-0.5320,1.330
1.711935,-0.6604,-0.7270,-0.6368,1.171
1.717257,-0.1574,-0.8636,-0.7942,1.184
1.722722,0.4261,-1.0538,-1.0987,1.581
1.727229,0.9033,-1.1628,-1.4472,2.065
1.731890,1.2890,-1.2669,-1.6704,2.461
1.740933,1.5689,-1.3035,-1.6915,2.650
1.741712,1.7194,-1.2199,-1.6491,2.677
1.746513,1.7883,-1.1121,-1.5435,2.611
1.751287,1.7519,-0.9753,-1.4942,2.501
1.756869,1.5961,-0.7427,-1.4673,2.292
1.762461,1.3496,-0.5388,-1.4002,2.018
1.766780,1.0510,-0.4068,-1.3452,1.755
1.772496,0.7386,-0.2463,-1.2539,1.476
1.776940,0.4459,-0.0817,-1.1355,1.223
1.783010,0.2255,0.0201,-0.8992,0.927
1.787511,0.1014,0.0876,-0.5937,0.609
1.792153,0.0013,0.1112,-0.3251,0.344
1.797134,-0.0506,0.0241,-0.1321,0.144
1.802522,-0.0882,-0.0205,0.0230,0.093
1.806693,-0.1879,-0.0180,0.0586,0.198
1.812053,-0.3259,-0.0167,0.0699,0.334
1.817284,-0.4016,-0.0787,0.0951,0.420
1.822615,-0.4103,-0.1611,0.1053,0.453
1.828264,-0.3856,-0.1683,0.1628,0.451
1.832782,-0.3611,-0.1627,0.3340,0.518
1.837065,-0.2698,-0.2451,0.3598,0.512
1.845242,-0.0639,-0.3675,0.2553,0.452
1.846834,0.2229,-0.4911,0.0885,0.547
1.851812,0.6674,-0.7208,-0.0920,0.987
1.859207,1.1305,-0.9981,-0.3378,1.545
1.865005,1.5501,-1.1930,-0.5051,2.020
1.867080,1.8689,-1.2625,-0.6421,2.345
1.873040,2.1969,-1.3693,-0.7207,2.687
1.890820,2.5486,-1.4317,-0.8419,3.042
1.891648,2.8376,-1.5263,-0.9726,3.366
1.891940,3.0593,-1.5521,-1.0461,3.586
1.892212,3.1897,-1.4563,-1.0920,3.673
1.898112,3.2290,-1.3734,-1.2013,3.709
1.903608,3.2778,-1.4040,-1.3116,3.799
1.906735,3.2403,-1.3706,-1.4130,3.791
1.912338,3.2172,-1.4031,-1.5432,3.834
1.918545,3.3282,-1.5344,-1.6242,4.009
1.923061,3.4489,-1.6014,-1.6462,4.144
1.927514,3.5456,-1.5369,-1.6184,4.190
1.932437,3.6231,-1.4415,-1.5887,4.211
1.938915,3.6051,-1.3677,-1.5476,4.155
1.946639,3.4388,-1.2629,-1.3901,3.918
1.947260,3.1579,-1.0798,-1.1888,3.543
1.952014,2.8390,-0.8957,-0.9920,3.138
1.956951,2.4821,-0.7638,-0.8194,2.723
1.962196,2.0347,-0.6416,-0.6233,2.223
1.967984,1.5206,-0.4153,-0.3757,1.620
1.972774,1.1314,-0.2296,-0.2014,1.172
1.977625,0.9340,-0.1376,-0.1332,0.953
1.984746,0.8852,-0.1776,-0.0696,0.906
1.987179,0.9322,-0.2488,0.0617,0.967
1.992967,1.0174,-0.2313,0.1459,1.054
1.997165,1.1553,-0.2829,0.1639,1.201
2.003342,1.3361,-0.3459,0.1687,1.390
2.006947,1.4689,-0.2760,0.2124,1.510
2.012490,1.5442,-0.2217,0.2039,1.573
2.018243,1.5045,-0.1014,0.1526,1.516
2.024566,1.5081,-0.1114,0.0883,1.515
2.027289,1.5643,-0.1796,0.0640,1.576
2.032934,1.6062,-0.1188,0.1467,1.617
2.042747,1.5716,-0.0344,0.2400,1.590
2.043188,1.4748,0.0685,0.3336,1.514
2.047530,1.3829,0.1181,0.3172,1.424
2.052573,1.2911,0.1003,0.2532,1.319
2.059107,1.1898,0.0440,0.1704,1.203
2.064957,1.0839,0.0351,0.2078,1.104
2.067408,1.0690,0.0590,0.3456,1.125
2.072760,1.1115,0.0342,0.4776,1.210
2.078062,1.2065,-0.0870,0.5318,1.321
2.082545,1.2440,-0.2134,0.4706,1.347
2.087212,1.2622,-0.3879,0.4622,1.399
2.092888,1.3043,-0.5862,0.5155,1.520
2.097844,1.3176,-0.7125,0.5249,1.587
2.103441,1.3164,-0.8002,0.5664,1.641
2.107803,1.2338,-0.8971,0.5677,1.628
2.112554,1.1225,-1.0271,0.5050,1.603
2.117566,1.0208,-1.1231,0.4933,1.596
2.122974,0.9431,-1.2424,0.5138,1.642
2.126899,0.7649,-1.2608,0.6047,1.594
2.133177,0.4960,-1.2215,0.7278,1.506
2.138340,0.2561,-1.2447,0.8683,1.539
2.144828,0.0787,-1.2682,0.9692,1.598
2.150280,0.0211,-1.3495,1.0312,1.699
2.154903,-0.0125,-1.5169,1.1026,1.875
2.157966,-0.0939,-1.5308,1.1837,1.937
2.164331,-0.2757,-1.3917,1.3029,1.926
2.170031,-0.5339,-1.1432,1.3115,1.820
2.172796,-0.7390,-0.9391,1.3291,1.787
2.177632,-0.8434,-0.8467,1.4226,1.858
2.183390,-0.9045,-0.8994,1.5199,1.984
2.187506,-0.8843,-0.9293,1.5775,2.033
2.192607,-0.8066,-0.8838,1.5479,1.956
2.197490,-0.7195,-0.8298,1.4885,1.850
2.203542,-0.5990,-0.8437,1.4521,1.783
2.207957,-0.4787,-0.7962,1.3760,1.660
2.213073,-0.3586,-0.7349,1.2124,1.462
2.217548,-0.2578,-0.6742,1.0143,1.245
2.223954,-0.1667,-0.6951,0.7777,1.056
2.228028,-0.1285,-0.6582,0.5654,0.877
2.236274,-0.1381,-0.5398,0.4545,0.719
2.241834,-0.2147,-0.3926,0.4832,0.659
2.246087,-0.3821,-0.2458,0.6458,0.790
2.247244,-0.6163,-0.1143,0.8700,1.072
2.253440,-0.8119,0.0586,1.0498,1.328
2.259528,-0.8925,0.1338,1.1324,1.448
2.264568,-0.9539,0.1593,1.0655,1.439
2.267357,-0.9530,0.1685,0.9689,1.369
2.272692,-1.0479,0.1856,0.6752,1.260
2.279112,-1.1763,0.0718,0.0699,1.181
2.282569,-1.3524,-0.0673,-0.6929,1.521
2.289483,-1.6766,-0.1644,-1.6175,2.335
2.292754,-2.1967,-0.0185,-2.6032,3.406
2.298223,-2.8166,0.2840,-3.4005,4.425
2.303317,-3.4357,0.4416,-3.7501,5.105
2.308322,-3.9820,0.4121,-3.5740,5.367
2.312727,-4.5418,0.4741,-2.9331,5.427
2.317913,-5.1149,0.6038,-1.8180,5.462
2.322987,-5.7492,0.8679,-0.5325,5.839
2.327685,-6.4353,1.2269,0.5192,6.572
2.332845,-6.8670,1.4694,1.1821,7.121
2.338042,-6.9345,1.4370,1.5236,7.244
2.346298,-6.6098,1.0675,1.6537,6.897
2.347832,-5.9171,0.6197,1.6874,6.184
2.353756,-5.0006,0.3096,1.3751,5.195
2.359020,-4.0185,0.1616,0.7695,4.095
2.366029,-3.0045,0.1371,-0.0631,3.008
2.369996,-1.9490,0.0307,-0.8746,2.136
2.373620,-0.8378,-0.2995,-1.6993,1.918
2.378962,0.0086,-0.4932,-2.4169,2.467
2.385412,0.7532,-0.7886,-2.9884,3.181
2.388387,1.2480,-0.9549,-3.3602,3.709
2.392508,1.5030,-0.9536,-3.5027,3.929
2.397662,1.5281,-0.8570,-3.5208,3.933
2.403311,1.5055,-0.6751,-3.3423,3.727
2.407738,1.4448,-0.5466,-3.1011,3.465
2.412344,1.3031,-0.3860,-2.8685,3.174
2.418604,1.0326,-0.1124,-2.5818,2.783
2.423064,0.7004,0.2015,-2.2269,2.343
2.427329,0.3878,0.5115,-1.8185,1.928
2.432548,0.1619,0.7590,-1.3905,1.592
2.439201,-0.0158,0.9338,-1.0145,1.379
2.443196,-0.1072,1.1120,-0.6190,1.277
2.448114,-0.1554,1.2548,-0.2376,1.287
2.454141,-0.1558,1.2948,-0.0091,1.304
2.459343,-0.1561,1.1654,0.1199,1.182
2.466047,-0.1468,1.0057,0.0784,1.019
2.467627,-0.1708,0.8350,-0.0409,0.853
2.473987,-0.1753,0.6391,-0.1367,0.677
2.478929,-0.1796,0.4805,-0.2138,0.556
2.483478,-0.2698,0.4929,-0.4304,0.708
2.488319,-0.3215,0.4607,-0.6332,0.846
2.493804,-0.3155,0.4127,-0.7366,0.901
2.498194,-0.3190,0.4878,-0.7509,0.951
2.504858,-0.3322,0.5613,-0.6582,0.927
2.509960,-0.3406,0.5567,-0.5072,0.827
2.512867,-0.3253,0.5649,-0.2793,0.709
2.518336,-0.3054,0.6194,0.0770,0.695
2.524831,-0.2763,0.6627,0.4174,0.830
2.528578,-0.2475,0.6088,0.6314,0.911
2.536075,-0.1950,0.4436,0.6625,0.821
2.543204,-0.1475,0.3164,0.6603,0.747
2.543545,-0.1529,0.2989,0.7207,0.795
2.547384,-0.1297,0.3625,0.6424,0.749
2.553957,-0.0875,0.4546,0.5357,0.708
2.558467,-0.0168,0.5702,0.4097,0.702
2.563867,0.0776,0.5947,0.1732,0.624
2.568340,0.2196,0.6241,-0.1208,0.673
2.572893,0.4283,0.6920,-0.4008,0.907
2.578305,0.6844,0.6886,-0.6431,1.165
2.582421,0.8875,0.7671,-0.7907,1.415
2.588406,0.6834,1.3956,-0.7401,1.721
2.592982,0.8237,1.3136,-0.9102,1.798
2.597490,1.1598,0.8823,-1.1272,1.842
2.602423,1.6246,0.5387,-1.0686,2.018
2.607814,1.9263,0.5234,-0.9936,2.230
2.613011,1.9598,0.6540,-1.0355,2.311
2.617866,1.9551,0.6665,-0.9588,2.277
2.622819,1.9936,0.5799,-0.9220,2.272
2.628892,2.1373,0.4519,-0.9109,2.367
2.636774,2.2236,0.4023,-0.9448,2.449
2.637384,2.3003,0.4258,-0.9998,2.544
2.643057,2.3913,0.4457,-1.0811,2.662
2.647129,2.4918,0.4236,-1.2073,2.801
2.653969,2.5731,0.4076,-1.2628,2.895
2.661916,2.6735,0.3977,-1.1899,2.953
2.664855,2.7644,0.4083,-1.1037,3.004
2.669670,2.7787,0.4108,-0.9894,2.978
2.672543,2.8697,0.4383,-0.9087,3.042
2.678224,2.8889,0.5292,-0.7943,3.043
2.682717,2.8603,0.6013,-0.6560,2.996
2.688259,2.8413,0.6207,-0.5372,2.957
2.692797,2.8174,0.6015,-0.5286,2.929
2.698020,2.8079,0.5629,-0.6248,2.931
2.704360,2.7602,0.4958,-0.7335,2.899
2.708058,2.6935,0.3621,-0.8015,2.833
2.712943,2.5744,0.3439,-0.7765,2.711
2.717398,2.4029,0.4212,-0.7930,2.565
2.722776,2.2220,0.5219,-0.7557,2.404
2.728606,1.9838,0.7123,-0.6843,2.216
2.736562,1.8175,0.8052,-0.5843,2.072
2.741625,1.6893,0.9200,-0.5514,2.001
