time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.598256,-1.6525,-1.3883,-0.1447,2.163
0.603490,-2.1610,-1.7103,-0.1306,2.759
0.607515,-2.6302,-2.0289,-0.1301,3.324
0.613276,-2.8544,-2.0904,0.0482,3.538
0.618935,-3.2645,-1.6755,0.0357,3.670
0.622790,-3.4297,-1.6225,-0.0044,3.794
0.627861,-3.6280,-1.8585,0.1426,4.079
0.634623,-3.8021,-1.7993,0.7719,4.277
0.638866,-3.9616,-1.4173,0.7683,4.277
0.642884,-3.9055,-1.0344,0.9184,4.143
0.647273,-4.0695,-0.8613,0.8244,4.241
0.653137,-4.1520,-0.4061,0.6155,4.217
0.658210,-4.0004,0.0817,0.2950,4.012
0.662274,-3.8639,0.4058,-0.0848,3.886
0.668313,-3.8284,0.6905,-0.3219,3.904
0.672972,-3.8505,1.0458,-0.3820,4.008
0.677891,-3.8202,1.5250,-0.2708,4.122
0.682774,-4.1777,1.7215,-0.2424,4.525
0.687657,-4.5013,1.9323,0.0290,4.899
0.694004,-4.8583,2.0905,0.2886,5.297
0.702279,-5.3154,2.0810,0.3699,5.720
0.704409,-5.5901,2.1758,0.3501,6.009
0.707643,-5.7735,2.1202,0.1730,6.153
0.712328,-5.6787,2.2591,0.2470,6.117
0.721784,-5.6698,2.3635,0.1459,6.144
0.722689,-5.5838,2.4242,0.1480,6.089
0.727831,-5.4496,2.3649,0.3149,5.949
0.735701,-5.2246,2.3100,0.1814,5.715
0.738079,-4.8708,2.2111,0.1296,5.351
0.742225,-4.3359,2.1062,0.0770,4.821
0.747808,-3.5246,1.9855,-0.4448,4.070
0.752848,-2.7529,1.8004,-0.3342,3.306
0.759495,-2.3944,1.4629,0.2233,2.815
0.765284,-1.4823,1.0495,-0.0700,1.818
0.767010,-0.7735,0.9209,-0.3235,1.245
0.771812,-0.4491,1.0152,-1.1919,1.629
0.778403,-0.4039,0.4232,-0.3516,0.683
0.783529,0.3962,-0.1351,-0.6641,0.785
0.786871,0.2809,0.0439,-0.4805,0.558
0.792215,0.3329,0.0835,-0.9631,1.022
0.798097,0.6185,0.3204,-0.5197,0.869
0.802380,0.8124,0.6925,-0.4999,1.179
0.810656,0.8958,0.1718,-0.0694,0.915
0.812644,0.8546,0.0805,0.1499,0.871
0.818049,0.7518,0.0493,0.1981,0.779
0.822680,0.3958,0.4323,0.5628,0.813
0.828490,0.2657,0.6297,0.2836,0.740
0.831943,0.4474,1.0160,0.2704,1.143
0.837623,-0.3174,0.4322,-0.3851,0.660
0.843508,-0.3571,0.8926,-0.7412,1.214
0.847354,-0.2714,1.0808,-0.6911,1.311
0.852565,-0.3762,0.9401,-1.0054,1.427
0.860355,-0.4179,0.8628,-0.9721,1.365
0.863427,-0.1721,1.2406,-0.4876,1.344
0.867253,-0.1609,1.6183,-0.9787,1.898
0.872432,-0.2065,1.4403,-1.2036,1.888
0.877745,0.2696,0.7791,-0.8918,1.214
0.882402,0.4012,0.7421,-2.1656,2.324
0.886956,0.2663,0.7736,-1.9434,2.109
0.892457,0.2991,0.6386,-0.5059,0.868
0.900133,0.2025,0.4043,-0.3013,0.543
0.903176,0.2350,-0.0772,-0.4854,0.545
0.907268,0.0043,-0.2594,-0.3825,0.462
0.912640,-0.3410,-0.1908,-0.2993,0.492
0.918360,-0.5232,-0.0590,-0.0257,0.527
0.922547,-0.7245,0.0443,-0.1840,0.749
0.927664,-0.8826,0.2383,-0.0602,0.916
0.932625,-0.8015,0.2164,0.0248,0.831
0.938817,-0.7494,0.1083,0.6683,1.010
0.942047,-0.6021,0.2344,0.5054,0.820
0.947811,-0.4983,0.5083,0.3564,0.796
0.953087,-0.4282,0.7474,-0.1415,0.873
0.959767,-0.2863,0.8416,-0.3653,0.961
0.962263,-0.1063,0.8151,-0.5404,0.984
0.967849,0.0544,0.7882,-0.5759,0.978
0.973093,0.1814,0.8472,-0.4342,0.969
0.978249,0.3225,0.8580,-0.4267,1.011
0.983448,0.4683,1.0269,-0.5427,1.252
0.987848,0.5665,1.2435,-0.6374,1.508
0.994696,0.5019,1.1295,-0.3201,1.277
0.998847,0.5330,1.0009,-0.2763,1.167
1.007805,0.6170,0.8103,-0.7285,1.252
1.008783,0.7010,0.9936,-0.2221,1.236
1.013968,0.5696,1.1627,-0.3340,1.337
1.021699,0.5963,1.1069,-0.7510,1.464
1.024912,0.7094,1.0232,-0.8688,1.518
1.027311,0.7511,1.0271,-0.8165,1.512
1.034416,0.7502,0.9848,-0.5602,1.359
1.038464,0.9456,0.6727,-0.1268,1.167
1.043194,0.4567,0.7992,-0.1758,0.937
1.047781,-0.0169,0.8972,-0.2272,0.926
1.053805,-0.1166,0.8169,0.4735,0.951
1.059413,-0.0540,0.6588,1.1039,1.287
1.062633,0.1179,0.5668,1.4863,1.595
1.068264,0.1977,0.6171,1.9350,2.041
1.072864,0.1566,0.7850,1.7062,1.885
1.078033,0.3206,0.8879,1.3685,1.663
1.083050,0.5127,0.7823,1.2061,1.526
1.088600,0.7330,0.7128,1.0665,1.477
1.093379,0.9815,0.6893,1.0455,1.591
1.100080,1.1336,0.7027,0.9940,1.663
1.103684,1.0699,0.7340,0.9358,1.600
1.108240,0.9438,0.7210,0.5312,1.301
1.112791,1.0280,0.8268,0.2881,1.350
1.119417,1.0401,0.9225,0.2015,1.405
1.122788,1.0376,0.9316,0.2717,1.421
1.129116,1.0779,0.6632,0.4786,1.353
1.133293,0.9600,0.4104,0.5352,1.173
1.139147,0.7989,0.1828,0.3845,0.905
1.142440,0.6522,0.1335,0.2853,0.724
1.151663,0.4575,0.2520,0.3758,0.643
1.152497,0.2915,0.2261,0.3834,0.532
1.159451,0.2642,0.0605,0.3608,0.451
1.162679,0.4234,0.0473,0.1462,0.450
1.167597,0.8025,0.1865,0.1244,0.833
1.172202,1.1955,0.4257,0.1889,1.283
1.178614,1.5736,0.5162,0.3393,1.690
1.183589,1.8600,0.4683,0.4213,1.964
1.187906,1.8730,0.6271,0.2674,1.993
1.193089,1.6945,0.9391,-0.0681,1.939
1.198254,1.5643,1.0112,-0.2112,1.875
1.204158,1.4342,0.8294,-0.3343,1.690
1.208082,1.3906,0.5671,-0.4138,1.558
1.213175,1.2898,0.4403,-0.5638,1.475
1.219037,1.1607,0.3632,-0.7118,1.409
1.222747,0.8793,0.3265,-0.8522,1.267
1.228828,0.6754,0.3491,-0.9082,1.184
1.233405,0.5585,0.4681,-0.9325,1.183
1.238513,0.4950,0.6771,-0.8721,1.210
1.243490,0.6619,0.6122,-0.9041,1.277
1.252238,1.1116,0.4230,-0.7122,1.386
1.254690,1.6475,0.4461,-0.2401,1.724
1.259784,2.1349,0.5489,0.1270,2.208
1.262769,2.4590,1.0006,0.4638,2.695
1.268646,2.3801,1.6196,0.3235,2.897
1.273936,2.0476,2.3486,0.3595,3.137
1.278126,2.1555,1.9637,0.8157,3.028
1.284717,2.3581,1.3433,1.3293,3.022
1.288255,2.2292,1.3030,1.6073,3.041
1.293379,2.0327,1.3921,1.4360,2.852
1.301624,1.7784,1.3761,1.4195,2.659
1.303884,0.9016,1.7176,1.6957,2.576
1.308935,0.1164,1.0366,0.4338,1.130
1.312754,-0.5332,0.4351,-0.7035,0.984
1.318169,-0.7979,0.0525,-2.0389,2.190
1.324165,-0.8502,-0.1290,-3.1687,3.283
1.328345,-0.8482,-0.1369,-3.8687,3.963
1.332832,-0.9410,0.0292,-4.1947,4.299
1.338366,-1.1432,0.4256,-4.2637,4.435
1.344428,-1.4116,0.9165,-4.0862,4.419
1.348007,-1.6555,1.1230,-3.5488,4.074
1.353716,-1.9324,1.1891,-2.9055,3.686
1.360022,-2.2611,1.3023,-2.2275,3.431
1.362692,-2.6754,1.3813,-1.5871,3.404
1.368035,-3.1176,1.3828,-1.0564,3.570
1.373248,-3.6452,1.1722,-0.9083,3.935
1.379093,-4.1144,0.8737,-1.0785,4.342
1.384590,-4.2620,0.7458,-1.3370,4.529
1.387672,-4.1316,0.5269,-1.5834,4.456
1.393784,-3.8578,0.3094,-1.6127,4.193
1.398705,-3.7183,0.1703,-1.3737,3.968
1.405662,-3.6990,0.0663,-0.9546,3.821
1.408751,-3.7615,-0.0459,-0.6198,3.812
1.413885,-3.9632,-0.3009,-0.4697,4.002
1.418441,-4.2845,-0.6229,-0.5458,4.364
1.424362,-4.6199,-0.9261,-0.5833,4.748
1.428098,-5.0265,-1.1585,-0.4191,5.175
1.433426,-5.4899,-1.3495,-0.0437,5.654
1.438710,-5.9288,-1.4757,0.4419,6.126
1.443249,-6.3385,-1.4609,0.9274,6.570
1.448755,-6.6089,-1.4008,1.3308,6.886
1.452851,-6.7548,-1.3233,1.3504,7.014
1.460365,-6.8240,-1.3190,0.8631,7.004
1.463447,-6.7781,-1.4880,0.0766,6.940
1.467973,-6.5024,-2.0156,-0.8213,6.857
1.473538,-6.2078,-2.5171,-1.4331,6.850
1.477840,-5.9038,-2.9058,-1.6210,6.777
1.484425,-5.5477,-3.0721,-1.3771,6.489
1.491544,-4.9673,-2.9741,-0.7083,5.833
1.494100,-3.8140,-2.5353,0.2488,4.586
1.500414,-2.6962,-2.0515,1.1280,3.571
1.503943,-2.0780,-1.7908,1.7614,3.260
1.508788,-1.7483,-1.6293,2.1734,3.230
1.512785,-1.5871,-1.4385,2.3545,3.183
1.520518,-1.4027,-1.2526,2.3290,2.993
1.524609,-1.2428,-1.1290,2.0598,2.657
1.528481,-1.1074,-1.0719,1.5771,2.205
1.533261,-0.9867,-1.0330,1.0120,1.751
1.540022,-0.8997,-0.8782,0.5289,1.364
1.543542,-0.8462,-0.6369,0.1760,1.074
1.548831,-0.8598,-0.3242,-0.1284,0.928
1.553836,-0.9595,-0.0176,-0.3849,1.034
1.561510,-0.9205,0.2436,-0.5658,1.108
1.564107,-0.6807,0.3777,-0.7768,1.100
1.568950,-0.2308,0.2985,-0.9268,1.001
1.573892,0.4386,0.2183,-1.0198,1.131
1.580203,0.9588,0.0899,-1.1079,1.468
1.583446,1.4448,0.0144,-1.3010,1.944
1.588834,1.9830,-0.1942,-1.5364,2.516
1.593083,2.5301,-0.3722,-1.7132,3.078
1.599105,2.9570,-0.4955,-1.8886,3.543
1.604020,3.2735,-0.5734,-2.0620,3.911
1.608332,3.3984,-0.5869,-2.0851,4.030
1.614271,3.3798,-0.5361,-1.9918,3.960
1.619195,3.1939,-0.5267,-1.8205,3.714
1.623180,2.8983,-0.4923,-1.5855,3.340
1.628759,2.6368,-0.3858,-1.3054,2.967
1.633522,2.4763,-0.2125,-0.9995,2.679
1.638918,2.2827,-0.0351,-0.7113,2.391
1.646951,2.0799,0.0604,-0.4552,2.130
1.649376,1.8296,0.0785,-0.2459,1.848
1.654423,1.5846,0.1199,-0.0308,1.589
1.658960,1.3352,0.1078,0.1137,1.344
1.663829,1.0767,0.0903,0.2646,1.112
1.669685,0.7755,0.0720,0.4360,0.893
1.677530,0.4939,0.0766,0.5124,0.716
1.680015,0.2080,0.0461,0.5270,0.568
1.686409,-0.0394,-0.0104,0.4745,0.476
1.689381,-0.2386,-0.0882,0.3498,0.433
1.695485,-0.3133,-0.1824,0.2295,0.429
1.701653,-0.3257,-0.3261,0.0803,0.468
1.703938,-0.2807,-0.4474,-0.0308,0.529
1.707813,-0.1545,-0.5505,-0.0758,0.577
1.714166,-0.1100,-0.6446,-0.1746,0.677
1.719086,-0.0991,-0.7009,-0.2364,0.746
1.723511,-0.0549,-0.6951,-0.2232,0.732
1.729620,0.0178,-0.6370,-0.1591,0.657
1.733303,0.0903,-0.5169,-0.0201,0.525
1.739292,0.1386,-0.4165,0.2175,0.490
1.744148,0.1868,-0.3788,0.4771,0.637
1.749089,0.2634,-0.3893,0.6244,0.782
1.754378,0.3398,-0.3284,0.7982,0.928
1.762363,0.4256,-0.3203,0.9650,1.102
1.765060,0.5063,-0.3267,1.0820,1.238
1.768738,0.5198,-0.3953,1.0870,1.268
1.774087,0.4710,-0.5402,0.9333,1.177
1.780599,0.4223,-0.6846,0.7414,1.094
1.784229,0.3544,-0.7618,0.5979,1.031
1.791379,0.3633,-0.8105,0.4935,1.016
1.794047,0.4056,-0.8449,0.4612,1.045
1.799421,0.4431,-0.8797,0.4434,1.080
1.804904,0.5714,-0.8528,0.4066,1.104
1.808739,0.8001,-0.7832,0.3984,1.188
1.813907,1.0379,-0.6848,0.3945,1.305
1.820776,1.2659,-0.5720,0.3567,1.434
1.823733,1.5079,-0.5115,0.3854,1.638
1.829202,1.7255,-0.4070,0.4180,1.821
1.834385,1.8328,-0.2102,0.3254,1.873
1.839430,1.8922,-0.0317,0.0853,1.894
1.844674,2.0235,-0.0246,0.0290,2.024
1.849365,2.0159,-0.0835,-0.0010,2.018
1.855560,1.9129,-0.1416,0.0718,1.919
1.859553,1.8053,-0.2089,0.1603,1.824
1.865455,1.6980,-0.1948,0.1782,1.718
1.868396,1.6817,-0.2095,0.1733,1.704
1.875385,1.6895,-0.2432,0.1409,1.713
1.879960,1.7262,-0.3055,0.0908,1.755
1.884779,1.7054,-0.4675,-0.0103,1.768
1.888790,1.5317,-0.5188,-0.1667,1.626
1.896352,1.4397,-0.3691,-0.2064,1.501
1.901210,1.3622,-0.1673,-0.1061,1.377
1.904893,1.3661,0.1437,0.2284,1.392
1.909169,1.3793,0.5206,0.6179,1.599
1.914126,1.2967,0.7431,0.9276,1.759
1.919822,1.0513,0.8254,1.1148,1.740
1.924473,0.7485,0.8871,1.2419,1.700
1.929857,0.6134,0.7177,1.2895,1.598
1.933501,0.5692,0.4614,1.1723,1.382
1.940501,0.6158,0.2430,0.9678,1.173
1.946296,0.7293,0.0675,0.9109,1.169
1.949282,0.7899,0.0068,0.9153,1.209
1.954200,0.8838,-0.0634,0.8510,1.229
1.959089,0.9248,-0.2817,0.6039,1.140
1.964007,0.9179,-0.5138,0.4094,1.129
1.968665,1.0211,-0.7458,0.3968,1.325
1.973864,1.2150,-0.9916,0.4229,1.624
1.980598,1.3371,-1.2222,0.3694,1.849
1.985283,1.4735,-1.4035,0.5097,2.098
1.989613,1.5909,-1.4348,0.7675,2.276
1.994074,1.6510,-1.4023,1.1948,2.474
2.002493,1.6633,-1.3012,1.5131,2.598
2.005656,1.5083,-1.1035,1.9477,2.699
2.009384,1.3918,-0.9199,2.3490,2.881
2.016335,1.3569,-0.7982,2.7117,3.136
2.022854,1.2978,-0.5567,3.0561,3.367
2.025507,0.8797,-0.3440,2.7213,2.881
2.030473,0.2992,-0.2368,2.1353,2.169
2.035550,-0.2328,-0.4510,1.2960,1.392
2.040819,-0.6397,-0.7661,0.4440,1.092
2.044938,-0.9600,-1.0525,-0.6415,1.562
2.049322,-1.3756,-1.1467,-1.6068,2.406
2.054782,-2.0109,-1.4121,-2.2624,3.340
2.063283,-3.0955,-1.7671,-2.6475,4.440
2.064339,-4.2506,-1.7913,-2.5700,5.280
2.068838,-5.0454,-1.5864,-2.1106,5.695
2.074926,-5.5714,-1.3681,-1.2880,5.880
2.081152,-5.9436,-1.0411,-0.4568,6.051
2.084458,-6.1431,-0.5823,-0.1277,6.172
2.089847,-6.0887,-0.1068,0.0705,6.090
2.095622,-5.9479,0.3193,0.1425,5.958
2.101604,-5.8072,0.6103,0.2640,5.845
2.105375,-5.6859,0.8957,0.2320,5.761
2.109579,-5.4405,1.2130,-0.0497,5.574
2.114520,-4.9085,1.3805,-0.4038,5.115
2.119893,-4.2336,1.3664,-0.8015,4.520
2.127235,-3.7462,1.1728,-1.1716,4.097
2.130568,-3.4604,0.9973,-1.5192,3.909
2.134046,-3.2993,0.9599,-1.7440,3.853
2.141893,-3.1909,1.1271,-1.8746,3.869
2.144651,-3.1544,1.3880,-2.0009,3.985
2.149395,-3.0029,1.5886,-2.0876,3.987
2.156049,-2.8942,1.6716,-1.9326,3.861
2.160666,-2.8906,1.5892,-1.5547,3.647
2.165402,-2.9203,1.5901,-1.1754,3.527
2.169057,-2.9928,1.7307,-0.9440,3.584
2.173679,-2.9409,1.8191,-0.4642,3.489
2.180309,-2.8939,1.9075,-0.2015,3.472
2.184802,-2.7945,2.0768,0.0354,3.482
2.190940,-2.5949,2.4118,-0.0201,3.543
2.194752,-2.1085,2.5579,-0.2805,3.327
2.200193,-1.5937,2.4112,-0.8338,3.008
2.204091,-1.4331,2.2070,-1.2034,2.894
2.209069,-1.3441,2.0119,-0.8876,2.577
2.214858,-1.1881,1.9309,-0.4902,2.320
2.219752,-1.0996,1.7583,-0.3876,2.110
2.224301,-1.1982,1.4793,-0.4086,1.947
2.229360,-1.1536,1.0121,-0.4760,1.607
2.233568,-0.9323,0.6392,-0.4747,1.226
2.242303,-0.6590,0.4468,-0.6053,1.000
2.245854,-0.3862,0.3058,-0.8609,0.992
2.253549,-0.1760,0.1115,-0.8433,0.869
2.254507,-0.1047,-0.0635,-0.7963,0.806
2.260317,-0.2344,-0.0848,-0.6144,0.663
2.263905,-0.5362,0.1231,-0.5419,0.772
2.270230,-0.7561,0.2964,-0.5303,0.970
2.275195,-0.9709,0.4490,-0.5697,1.212
2.279804,-1.1470,0.5857,-0.7077,1.470
2.284644,-1.2127,0.6923,-0.9201,1.672
2.289591,-1.1252,0.7740,-1.1257,1.770
2.294052,-1.0185,0.9027,-1.4349,1.978
2.300717,-0.7826,0.9446,-1.7561,2.142
2.305738,-0.5373,0.8718,-2.0607,2.301
2.308696,-0.3734,0.7707,-2.2044,2.365
2.314502,-0.1855,0.6655,-1.8278,1.954
2.320674,0.0118,0.3888,-1.0922,1.159
2.324364,0.1322,0.3715,-1.0810,1.151
2.330069,0.2716,0.3785,-1.2566,1.340
2.335424,0.4682,0.3527,-1.1205,1.265
2.341156,0.6072,0.2802,-0.6978,0.967
2.344456,0.6743,0.1564,-0.3956,0.797
2.349699,0.7127,-0.0089,-0.1753,0.734
2.354781,0.7175,-0.0432,0.0064,0.719
2.360948,0.6315,0.0481,0.2066,0.666
2.366103,0.5025,0.1924,0.6113,0.814
2.369562,0.3830,0.3078,0.9802,1.096
2.374231,0.2874,0.4175,1.2455,1.345
2.380816,0.1964,0.4494,1.3598,1.446
2.385849,0.1007,0.3754,1.2139,1.275
2.389420,-0.0094,0.3296,1.0911,1.140
2.395838,-0.0620,0.3266,0.8388,0.902
2.400380,-0.0907,0.4000,0.5388,0.677
2.405040,-0.0332,0.5112,0.3251,0.607
2.409242,0.1008,0.6362,0.0880,0.650
2.415428,0.2777,0.6894,-0.1765,0.764
2.419389,0.3924,0.7522,-0.3862,0.932
2.424264,0.5453,0.7815,-0.3491,1.015
2.429087,0.7747,0.6625,-0.0759,1.022
2.433938,1.0135,0.4869,0.1597,1.136
2.440872,1.2186,0.2550,0.2858,1.277
2.445162,1.3996,0.1062,0.3602,1.449
2.449459,1.5232,0.0835,0.4306,1.585
2.456494,1.6084,0.1341,0.4823,1.684
2.461147,1.6601,0.1526,0.5102,1.743
2.465246,1.6975,0.1585,0.6908,1.839
2.469537,1.7204,0.1996,0.9083,1.956
2.476159,1.5950,0.2653,1.0147,1.909
2.480497,1.4602,0.3787,1.1017,1.868
2.484921,1.4642,0.4821,1.2500,1.985
2.489829,1.5303,0.5087,1.3583,2.109
2.495657,1.6106,0.5111,1.4553,2.230
2.500685,1.6859,0.5279,1.5885,2.376
2.505782,1.7179,0.5830,1.5999,2.419
2.509525,1.7115,0.6139,1.5284,2.375
2.515254,1.6764,0.6065,1.5081,2.335
2.522912,1.5694,0.5226,1.4864,2.224
2.526691,1.4147,0.4292,1.4681,2.083
2.529438,1.2791,0.4076,1.4624,1.985
2.535197,1.1867,0.4764,1.5023,1.973
2.541569,1.1277,0.5635,1.5204,1.975
2.544606,1.1547,0.4824,1.4067,1.883
2.552765,1.2820,0.3341,1.2192,1.800
2.556437,1.3517,0.2437,0.9493,1.670
2.563871,1.3590,0.2540,0.6035,1.509
2.566043,1.3951,0.3504,0.4556,1.509
2.569084,1.5317,0.3844,0.4233,1.635
2.574633,1.6633,0.4328,0.4533,1.777
2.582286,1.8138,0.5148,0.5733,1.971
2.586716,1.9448,0.6256,0.7204,2.166
2.590748,2.0660,0.7363,0.8322,2.346
2.596112,2.2108,0.8087,0.8896,2.517
2.602698,2.3314,0.7620,0.8642,2.601
2.604257,2.2652,0.7016,0.7617,2.491
2.609736,2.0890,0.7035,0.6744,2.305
2.616354,1.8795,0.8439,0.6932,2.174
2.620271,1.7324,1.0835,0.6790,2.153
2.626681,1.7626,1.2642,0.6416,2.262
2.629367,1.9171,1.3144,0.6576,2.416
2.635215,2.1335,1.2635,0.7221,2.583
2.640858,2.2540,1.1698,0.6812,2.629
2.645603,2.2165,1.0620,0.5115,2.510
2.652367,2.1073,0.9355,0.3857,2.338
2.655319,2.0126,0.8954,0.3183,2.226
2.659922,1.9467,0.7502,0.1510,2.092
2.664623,1.8717,0.2667,-0.5930,1.981
2.670230,1.6916,0.3838,-0.2772,1.757
2.675433,1.4972,0.8371,0.5245,1.794
2.680955,1.2696,1.0417,0.0378,1.643
2.684754,0.9516,1.0639,-0.6946,1.587
2.689777,0.7776,1.0231,-0.4917,1.376
2.696423,0.9387,0.8330,-0.0023,1.255
2.700474,1.1617,0.6328,0.0264,1.323
2.705994,1.4035,0.4708,-0.1174,1.485
2.709460,1.6689,0.3523,-0.1558,1.713
2.714623,1.8239,0.3635,-0.2229,1.873
2.721210,1.6677,0.0980,-0.5195,1.749
2.726683,1.2390,-0.1276,-1.1645,1.705
2.730076,0.6770,-0.2714,-1.6930,1.843
2.734566,-0.5159,-0.3253,-2.0671,2.155
2.743113,-2.1572,-0.1668,-2.5074,3.312
2.745487,-3.3802,0.0635,-2.8364,4.413
2.751874,-4.1661,0.2082,-3.2113,5.264
