time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.640203,1.8841,0.6056,0.2090,1.990
0.645279,1.9685,0.6024,0.2647,2.076
0.661859,2.0002,0.6086,0.3920,2.127
0.679780,1.9934,0.6149,0.5234,2.151
0.680395,1.9578,0.6113,0.6538,2.153
0.680800,1.8503,0.6553,0.7880,2.115
0.681035,1.7714,0.7228,0.9877,2.153
0.681339,1.8025,0.7611,1.1232,2.256
0.681686,1.9099,0.7511,1.2142,2.385
0.686947,1.9835,0.7411,1.2417,2.455
0.690112,2.0951,0.7020,1.2160,2.522
0.694250,2.1204,0.6484,1.1564,2.501
0.699285,2.1697,0.5999,0.9343,2.437
0.704199,2.1950,0.5611,0.6319,2.352
0.713092,2.1249,0.4940,0.2501,2.196
0.714998,1.9356,0.4271,-0.2438,1.997
0.719198,1.4837,0.4273,-0.6867,1.690
0.724089,0.7934,0.5324,-1.0793,1.441
0.728891,0.0946,0.5698,-1.4750,1.584
0.734830,-0.5601,0.5158,-1.8258,1.978
0.739985,-1.2233,0.5092,-2.2603,2.620
0.745587,-1.9571,0.4731,-2.7255,3.389
0.755997,-2.6322,0.3642,-3.0301,4.030
0.767665,-3.2203,0.2309,-3.3237,4.634
0.768230,-3.6687,0.1835,-3.4051,5.009
0.768534,-3.9249,0.1833,-3.2451,5.096
0.768964,-4.1470,0.1583,-2.8818,5.052
0.774947,-4.3398,0.0891,-2.3918,4.956
0.779697,-4.5416,-0.0096,-1.9283,4.934
0.784902,-4.8529,-0.1091,-1.4574,5.068
0.789904,-5.3070,-0.2428,-1.0796,5.421
0.795459,-5.8990,-0.3777,-0.7649,5.960
0.813182,-6.4613,-0.7195,-0.2371,6.506
0.813773,-7.1138,-0.8851,-0.0763,7.169
0.814148,-7.7319,-1.0665,0.1439,7.806
0.814417,-8.2201,-1.2878,0.4663,8.333
0.819871,-8.6409,-1.5434,0.8509,8.819
0.825508,-9.0375,-1.5698,0.9007,9.217
0.829851,-9.1753,-1.7642,1.1182,9.410
0.839995,-9.1459,-1.9822,1.2627,9.443
0.845601,-8.8823,-2.1418,1.1898,9.214
0.846155,-8.2654,-2.1423,1.1249,8.612
0.851420,-7.3720,-2.2412,1.2489,7.806
0.854322,-6.4514,-2.1746,1.5506,6.982
0.859676,-5.5946,-1.9000,1.7503,6.162
0.870239,-4.8446,-1.7247,1.8950,5.480
0.870983,-4.2204,-1.5873,2.0895,4.970
0.874213,-3.5401,-1.4213,2.1662,4.387
0.879625,-2.6792,-1.3651,2.0586,3.644
0.886475,-2.0494,-1.3172,1.6523,2.944
0.890455,-1.6840,-1.2442,1.1352,2.382
0.894171,-1.4055,-1.0268,0.5035,1.812
0.916523,-1.0750,-0.8189,-0.0936,1.355
0.917107,-0.7165,-0.6688,-0.5929,1.146
0.917410,-0.3252,-0.6001,-0.9982,1.209
0.917602,-0.0446,-0.4884,-1.3083,1.397
0.922340,0.2978,-0.3720,-1.5034,1.577
0.925928,0.6923,-0.2843,-1.4824,1.661
0.929489,1.1055,-0.1968,-1.3361,1.745
0.935220,1.4799,-0.1330,-1.1411,1.873
0.941318,1.7725,-0.0594,-1.0076,2.040
0.944504,2.0743,-0.0668,-1.0020,2.305
0.958767,2.3042,-0.1551,-1.1288,2.570
0.959329,2.4908,-0.2667,-1.2537,2.801
0.962221,2.6438,-0.3539,-1.3481,2.989
0.968143,2.7249,-0.5031,-1.3838,3.097
0.970064,2.7102,-0.6091,-1.3707,3.098
0.974606,2.7148,-0.5816,-1.4476,3.131
0.979779,2.7912,-0.5311,-1.5901,3.256
0.990143,2.9013,-0.4817,-1.7351,3.415
0.990882,3.0640,-0.6294,-1.6812,3.551
0.994748,3.1694,-0.7296,-1.6538,3.649
0.999303,3.2414,-0.7628,-1.6716,3.726
1.005928,3.1460,-0.8060,-1.7635,3.696
1.009538,3.0511,-0.9071,-1.7619,3.638
1.015178,3.0283,-0.9272,-1.6194,3.557
1.019557,3.0726,-0.9431,-1.3560,3.488
1.030325,3.0165,-0.9590,-1.0491,3.335
1.030933,2.8457,-0.9322,-0.7132,3.078
1.035568,2.6703,-0.9152,-0.3393,2.843
1.039634,2.4903,-0.9175,-0.0570,2.655
1.044513,2.3249,-0.8957,0.0336,2.492
1.049881,2.1933,-0.9406,0.1010,2.389
1.054972,2.0763,-1.0424,0.2506,2.337
1.063367,1.9643,-1.0909,0.2242,2.258
1.065707,1.8671,-1.0669,0.0417,2.151
1.069774,1.8419,-1.0278,-0.0666,2.110
1.081501,1.8218,-1.0598,-0.1060,2.110
1.082120,1.8065,-1.0097,0.0037,2.070
1.085602,1.8295,-1.0069,0.1894,2.097
1.090647,1.9145,-1.0083,0.3350,2.190
1.094635,2.0375,-0.9850,0.3731,2.294
1.100742,2.1601,-0.9323,0.3656,2.381
1.106088,2.2010,-0.9220,0.2696,2.401
1.111301,2.2033,-0.8729,0.1810,2.377
1.115144,2.2055,-0.8332,0.1287,2.361
1.130087,2.1644,-0.7936,-0.0448,2.306
1.136042,2.1377,-0.7638,-0.2909,2.289
1.136615,2.1444,-0.7725,-0.3600,2.308
1.137016,2.1176,-0.7194,-0.2333,2.249
1.139900,2.0812,-0.6288,-0.0259,2.174
1.145344,2.0495,-0.5249,0.2288,2.128
1.151143,2.0131,-0.4129,0.4778,2.110
1.155217,1.9814,-0.3358,0.7358,2.140
1.169882,1.9402,-0.3319,0.9499,2.186
1.170702,1.8989,-0.3435,1.0865,2.215
1.171490,1.8289,-0.3753,1.1172,2.176
1.174829,1.6776,-0.4032,1.1000,2.046
1.180334,1.4691,-0.4077,1.0160,1.832
1.185142,1.2896,-0.3841,0.8369,1.585
1.191745,1.1869,-0.3706,0.6395,1.398
1.195455,1.1945,-0.3767,0.4239,1.322
1.205932,1.2787,-0.4362,0.2905,1.382
1.215204,1.3627,-0.5536,0.2294,1.489
1.215806,1.4611,-0.6522,0.1495,1.607
1.216131,1.4875,-0.6408,0.0892,1.622
1.220244,1.4804,-0.5769,0.0527,1.590
1.227179,1.4637,-0.5421,0.0300,1.561
1.231030,1.4326,-0.5174,0.0504,1.524
1.235047,1.4016,-0.4596,0.2142,1.490
1.259556,1.3226,-0.4070,0.3630,1.431
1.260059,1.2102,-0.4076,0.5115,1.376
1.260326,1.0645,-0.3894,0.6357,1.300
1.260538,0.9906,-0.3430,0.7264,1.275
1.260680,0.9456,-0.3974,0.7738,1.285
1.265140,0.8862,-0.4663,0.7348,1.242
1.270854,0.8746,-0.5495,0.7623,1.284
1.275476,0.9251,-0.6898,0.7936,1.401
1.281204,0.9181,-0.7623,0.8143,1.445
1.285345,0.8201,-0.8099,0.8100,1.409
1.290063,0.6933,-0.8803,0.7570,1.352
1.301214,0.6576,-0.9394,0.6793,1.333
1.302599,0.5789,-0.9872,0.5821,1.284
1.305411,0.4668,-1.0237,0.4756,1.221
1.309515,0.3359,-0.9776,0.3079,1.079
1.315837,0.2196,-0.9310,0.1561,0.969
1.319773,0.1420,-0.9845,-0.0563,0.996
1.325445,-0.0454,-0.9562,-0.3673,1.025
1.331031,-0.2612,-0.9516,-0.5859,1.148
1.336637,-0.3857,-1.0139,-0.6602,1.270
1.358509,-0.7444,-1.1573,-0.7098,1.548
1.359118,-1.4279,-1.1668,-0.8679,2.038
1.359395,-2.0815,-1.0948,-1.1327,2.610
1.359667,-2.6667,-1.0087,-1.2876,3.128
1.362363,-3.2028,-0.8653,-1.2604,3.549
1.366236,-3.6564,-0.7555,-1.1332,3.902
1.371179,-4.0517,-0.7412,-1.0213,4.244
1.375028,-4.4604,-0.7022,-0.9066,4.605
1.380637,-4.8015,-0.6390,-0.7133,4.896
1.386158,-5.0177,-0.5516,-0.4525,5.068
1.391429,-5.1572,-0.4493,-0.2120,5.181
1.395534,-5.2203,-0.3418,-0.1127,5.233
1.401513,-5.1831,-0.2000,-0.1367,5.189
1.405387,-5.0795,-0.0196,-0.2707,5.087
1.419929,-4.8760,0.2475,-0.3427,4.894
1.420607,-4.5536,0.5007,-0.3294,4.593
1.422228,-4.1939,0.7398,-0.2549,4.266
1.425612,-3.7968,0.9217,-0.1957,3.912
1.430019,-3.4391,1.0516,-0.2088,3.602
1.436443,-3.1396,1.1584,-0.3076,3.361
1.440487,-2.9365,1.3136,-0.4717,3.251
1.445131,-2.7913,1.4736,-0.6664,3.226
1.450682,-2.6466,1.5472,-0.9150,3.199
1.455797,-2.4447,1.6204,-1.0491,3.115
1.476791,-2.2097,1.6454,-1.1162,2.973
1.477967,-2.0611,1.6509,-1.2397,2.917
1.478290,-1.9316,1.6895,-1.4520,2.949
1.478501,-1.8547,1.7040,-1.5843,2.975
1.480775,-1.9066,1.7232,-1.6931,3.077
1.488813,-1.9818,1.6749,-1.6347,3.067
1.490041,-2.0278,1.5691,-1.4765,2.959
1.496148,-2.0350,1.4679,-1.2668,2.811
1.500861,-2.0227,1.4287,-1.0922,2.707
1.506374,-1.9909,1.3890,-0.9439,2.605
1.510068,-1.9064,1.3580,-0.8179,2.479
1.517069,-1.8123,1.3360,-0.7247,2.365
1.521310,-1.7279,1.2464,-0.6028,2.214
1.528201,-1.6245,1.1323,-0.4045,2.021
1.533084,-1.5548,1.0701,-0.2017,1.898
1.535630,-1.5378,1.0407,-0.0188,1.857
1.539779,-1.5402,0.9623,0.2968,1.840
1.545377,-1.4088,0.8966,0.6154,1.780
1.550410,-1.1869,0.8196,0.8504,1.674
1.555093,-0.9655,0.6601,0.9588,1.512
1.559913,-0.7877,0.5570,0.9024,1.321
1.566057,-0.5289,0.4388,0.8684,1.107
1.571243,-0.2181,0.3300,0.7563,0.854
1.580329,0.0443,0.2691,0.6431,0.699
1.580794,0.2968,0.1603,0.4765,0.584
1.586322,0.5153,0.0375,0.3000,0.597
1.590524,0.6665,-0.0323,0.1330,0.680
1.594831,0.7602,-0.0870,-0.0674,0.768
1.600330,0.8824,-0.1074,-0.2817,0.932
1.605493,0.9616,-0.1030,-0.4469,1.065
1.611101,1.0169,-0.0736,-0.5290,1.149
1.619869,1.0868,-0.0048,-0.5568,1.221
1.620332,1.1281,0.1177,-0.5253,1.250
1.626181,1.1266,0.2794,-0.5251,1.274
1.630083,1.1446,0.4607,-0.5319,1.344
1.635218,1.2346,0.5943,-0.4885,1.455
1.641012,1.3439,0.6996,-0.4097,1.570
1.646453,1.4294,0.7958,-0.3339,1.670
1.650755,1.5102,0.8730,-0.2806,1.767
1.656130,1.5814,0.9310,-0.2499,1.852
1.662122,1.6288,0.9413,-0.3185,1.908
1.674242,1.6236,0.9755,-0.4097,1.938
1.675543,1.6281,0.9956,-0.3943,1.949
1.687351,1.7045,0.9775,-0.3156,1.990
1.688070,1.7904,0.9261,-0.2409,2.030
1.688300,1.8524,0.8511,-0.1655,2.045
1.690610,1.8904,0.8099,-0.0178,2.057
1.695197,1.8470,0.7497,0.0631,1.994
1.701159,1.8467,0.7037,0.0055,1.976
1.705795,1.8655,0.6386,0.0200,1.972
1.710812,1.8699,0.5496,0.1107,1.952
1.716320,1.8886,0.4941,0.2438,1.967
1.720911,1.8831,0.3859,0.3039,1.946
1.726655,1.8919,0.3353,0.4537,1.974
1.731395,1.9197,0.2752,0.5543,2.017
1.735120,1.8947,0.2825,0.6346,2.018
1.744715,1.8840,0.3141,0.7137,2.039
1.749989,1.8541,0.3317,0.7870,2.041
1.750370,1.7955,0.3878,0.9024,2.047
1.756262,1.7703,0.3960,1.0167,2.079
1.760611,1.7546,0.4328,1.0724,2.101
1.766358,1.7771,0.5175,1.0458,2.126
1.771377,1.7278,0.5686,0.9421,2.048
1.775551,1.6450,0.6576,0.7856,1.938
1.782332,1.6388,0.7369,0.7007,1.929
1.786008,1.6469,0.7873,0.6871,1.950
1.790842,1.3440,0.9616,0.7206,1.803
1.796800,1.6346,0.8147,0.5477,1.907
1.802285,1.6713,0.8166,0.4611,1.916
1.807100,1.6745,0.8616,0.5082,1.951
1.811611,1.6919,0.8774,0.5688,1.989
1.816674,1.7331,0.8686,0.4224,1.984
1.821251,1.8746,0.8354,0.3182,2.077
1.836925,2.0016,0.8113,0.2802,2.178
1.837752,2.0900,0.7773,0.2604,2.245
1.838106,2.2069,0.7430,0.3065,2.349
1.844594,2.3044,0.7085,0.3561,2.437
1.847186,2.3395,0.6834,0.2947,2.455
1.852392,2.3315,0.6630,0.0800,2.425
1.856005,2.3091,0.6378,-0.0915,2.397
1.862261,2.2054,0.6604,-0.1861,2.310
1.866401,2.1114,0.7972,-0.1655,2.263
1.870722,2.1323,0.7469,0.0461,2.260
1.876157,2.0814,0.7731,0.1221,2.224
1.881820,1.9777,0.8714,0.1351,2.165
1.889771,1.8072,0.9215,0.1861,2.037
1.890217,1.6513,0.9283,0.3476,1.926
1.896302,1.6105,0.9396,0.5855,1.954
1.900785,1.6222,0.9505,0.7656,2.030
1.906067,1.6579,0.8988,0.9169,2.097
1.910244,1.6840,0.8801,1.0586,2.175
1.915519,1.7148,0.9279,1.1003,2.239
1.920664,1.7648,0.9606,1.1377,2.309
1.925916,1.8770,0.9927,1.1179,2.400
1.930172,1.9794,0.9764,1.2227,2.523
1.935830,2.0338,0.9119,1.2897,2.575
1.940220,1.9352,0.7946,1.2379,2.431
1.946506,1.7028,0.6247,0.8716,2.012
1.951421,1.1454,0.4598,0.2106,1.252
1.955164,0.5028,0.2952,-0.5005,0.768
1.960296,-0.1724,0.0731,-1.3614,1.374
1.966329,-0.6837,-0.2495,-2.1225,2.244
1.970152,-1.3041,-0.5428,-2.9503,3.271
1.980138,-1.8228,-0.7863,-3.6670,4.170
1.980885,-2.7710,-0.9838,-4.2908,5.202
1.985758,-3.9853,-0.7433,-4.5722,6.111
1.991040,-4.9393,-0.4495,-4.3869,6.621
1.996102,-5.5138,-0.3759,-3.9705,6.805
2.001743,-5.8387,-0.3784,-3.4638,6.799
2.007233,-6.1632,-0.2512,-3.0742,6.892
2.010615,-6.5019,-0.1242,-2.5402,6.982
2.016180,-6.6252,-0.1469,-1.9267,6.901
2.021292,-6.6100,-0.2802,-1.6763,6.825
2.026844,-6.5714,-0.4141,-1.2062,6.694
2.031488,-6.3132,-0.7113,-0.3511,6.363
2.036773,-5.9743,-1.0422,0.2467,6.070
2.041109,-5.5787,-1.2630,0.4731,5.739
2.046855,-5.1647,-1.4265,0.7982,5.417
2.051829,-4.9141,-1.6569,1.0917,5.300
2.056456,-4.9750,-1.8966,1.2913,5.479
2.061313,-5.1270,-2.0655,0.8922,5.599
2.067784,-5.3268,-2.5370,0.7326,5.945
2.071115,-5.5985,-2.8291,-0.0087,6.273
2.079361,-5.3725,-3.0946,-0.4139,6.214
2.081834,-4.9890,-3.3220,-0.8927,6.060
2.088123,-4.6012,-3.4373,-1.1885,5.865
2.090855,-4.3907,-3.4008,-1.1559,5.673
2.095883,-4.4579,-3.3801,-1.0915,5.700
2.101652,-4.6922,-3.2087,-0.9621,5.765
2.108215,-4.8400,-2.8975,-0.7157,5.686
2.111601,-4.6095,-2.5717,-0.4877,5.301
2.116738,-4.1448,-2.3317,-0.4696,4.779
2.122545,-3.7045,-2.0863,-0.5368,4.285
2.128247,-3.2743,-1.7405,-0.5931,3.755
2.131838,-2.8830,-1.3620,-0.5390,3.234
2.137336,-2.5592,-0.8994,-0.5240,2.763
2.141904,-2.1020,-0.5831,-0.5206,2.243
2.147521,-1.6887,-0.2411,-0.4097,1.754
2.151421,-1.2762,0.0357,-0.0622,1.278
2.156138,-0.8165,0.2428,0.0913,0.857
2.161052,-0.3098,0.3904,0.1962,0.536
2.167106,0.1820,0.3980,0.2586,0.508
2.171703,0.6444,0.3191,0.1170,0.729
2.178953,0.9916,0.1496,-0.1366,1.012
2.182449,1.3002,0.0049,-0.4445,1.374
2.187064,1.5416,-0.1145,-0.8075,1.744
2.193237,1.7159,-0.2566,-1.3024,2.169
2.196878,1.8948,-0.2920,-1.7044,2.565
2.202380,2.0880,-0.2685,-1.9470,2.868
2.207100,2.3338,-0.2673,-2.1406,3.178
2.212192,2.6511,-0.1875,-2.2176,3.461
2.217557,2.9252,-0.0911,-2.2265,3.677
2.221762,3.2183,0.0546,-2.0814,3.833
2.227826,3.4344,0.0575,-1.9941,3.972
2.232637,3.6790,0.0325,-1.9503,4.164
2.236428,3.9472,-0.2112,-2.1511,4.500
2.242945,4.0956,-0.1419,-2.2977,4.698
2.247760,4.1770,-0.1047,-2.4091,4.823
2.252480,4.3350,-0.2816,-2.2367,4.886
2.257224,4.3925,-0.4568,-2.1300,4.903
2.261749,4.2874,-0.4441,-2.1024,4.796
2.268637,4.0916,-0.4167,-1.8332,4.503
2.272147,3.9632,-0.4372,-1.6632,4.320
2.277532,3.8972,-0.5008,-1.5918,4.239
2.282411,3.8361,-0.5933,-1.1788,4.057
2.288846,3.6364,-0.5472,-0.8365,3.771
2.291734,3.5231,-0.5975,-0.5599,3.617
2.296367,3.3909,-0.6439,-0.2864,3.463
2.301128,3.1536,-0.6436,0.0942,3.220
2.309782,2.8208,-0.5678,0.3851,2.903
2.312251,2.3736,-0.4791,0.6581,2.509
2.316580,1.8025,-0.3209,0.8560,2.021
2.323180,1.1460,-0.1941,1.0218,1.548
2.328918,0.4805,-0.0947,1.2081,1.304
2.332192,-0.0742,-0.1426,1.3903,1.400
2.336628,-0.5279,-0.2324,1.4530,1.563
2.341849,-0.8425,-0.3162,1.4103,1.673
2.347067,-1.0803,-0.4226,1.2766,1.725
2.351582,-1.2511,-0.5651,1.0853,1.750
2.356602,-1.3980,-0.7908,0.8512,1.818
2.361054,-1.4922,-1.0414,0.7121,1.954
2.366724,-1.6487,-1.1964,0.6528,2.139
2.372342,-1.8051,-1.1550,0.6482,2.239
2.378893,-1.9376,-1.0133,0.7646,2.316
2.382306,-1.8643,-0.7906,0.9203,2.224
2.387151,-1.6380,-0.6304,1.1628,2.105
2.391315,-1.3403,-0.5177,1.4869,2.068
2.396448,-1.0622,-0.3516,1.7964,2.116
2.402184,-0.7844,-0.1654,2.0097,2.164
2.406839,-0.4926,-0.0359,2.0701,2.128
2.411787,-0.2012,0.0178,2.0408,2.051
2.416960,0.1329,-0.0231,2.0281,2.033
2.421452,0.4570,-0.1443,1.9078,1.967
2.427339,0.8429,-0.3071,1.7428,1.960
2.431575,1.3146,-0.5161,1.5668,2.109
2.436131,1.8909,-0.6989,1.3081,2.403
2.442495,2.4715,-0.8788,0.9916,2.804
2.448236,3.0610,-1.0274,0.7614,3.317
2.451731,3.6690,-1.2070,0.7079,3.927
2.456780,4.3242,-1.3696,0.7778,4.602
2.461671,5.0170,-1.5288,0.8890,5.320
2.467198,5.6803,-1.6460,0.9743,5.994
2.472588,6.2760,-1.7304,1.0487,6.594
2.479097,6.7323,-1.8102,1.1510,7.066
2.481683,6.9394,-1.8378,1.2770,7.291
2.486905,6.8594,-1.7656,1.3843,7.217
2.491534,6.5977,-1.6232,1.4971,6.957
2.496437,6.0923,-1.5602,1.3906,6.441
2.501927,5.3148,-1.4240,0.9423,5.582
2.508002,4.4618,-1.2540,0.5980,4.673
2.511560,3.6099,-1.0799,0.3238,3.782
2.516179,2.9073,-0.9500,-0.0477,3.059
2.522377,2.4832,-0.8160,-0.6693,2.698
2.526736,1.9783,-0.3398,-0.5407,2.079
2.531919,1.7036,-0.0202,-0.6251,1.815
2.537383,1.5346,0.2668,-0.2763,1.582
2.542178,1.5810,0.3537,0.2555,1.640
2.548835,1.6800,0.5336,0.7829,1.929
2.551493,1.7596,0.6822,1.4639,2.388
2.557951,1.7530,0.7139,2.0728,2.807
2.563131,1.6029,0.7773,2.5425,3.104
2.567759,1.3189,0.8052,2.8829,3.271
2.571995,1.1166,0.6971,3.0316,3.305
2.579663,0.9814,0.5872,3.2371,3.433
2.582362,0.9085,0.1554,3.2163,3.346
2.587257,0.8357,-0.2861,2.9700,3.099
2.591342,0.5954,-0.6360,2.5322,2.678
2.597974,0.2455,-0.9847,1.9087,2.162
2.602229,-0.1758,-1.2504,1.0044,1.613
2.608729,-0.7686,-1.4710,-0.1942,1.671
2.611982,-1.5951,-1.5033,-1.2040,2.501
2.617034,-2.7125,-1.3529,-1.8537,3.553
2.622040,-3.8236,-1.2219,-2.3153,4.634
2.627949,-4.6461,-0.9200,-2.3175,5.273
2.633233,-5.3190,-0.7641,-1.9276,5.709
2.637278,-5.5459,-0.8916,-1.6679,5.860
2.643093,-5.6241,-0.7548,-1.4636,5.860
2.649056,-5.8171,-0.2623,-1.4175,5.993
2.652797,-6.2013,0.3219,-1.5640,6.404
2.658442,-6.4942,0.8146,-1.8024,6.789
2.662827,-6.6099,1.0666,-1.9803,6.982
2.669262,-6.6202,1.1302,-2.1224,7.043
2.673570,-6.6020,1.1827,-2.1237,7.035
2.677981,-6.4021,1.2431,-1.9417,6.805
2.683335,-5.9778,1.2208,-1.7444,6.346
2.687484,-5.3387,1.2457,-1.5461,5.696
2.692928,-4.5857,1.2806,-1.4178,4.968
2.696664,-4.0203,1.2358,-1.3726,4.424
2.701421,-3.6804,1.2791,-1.3371,4.119
2.707677,-3.5897,1.5350,-1.1620,4.073
2.712464,-3.8005,1.9112,-0.8756,4.343
2.717259,-4.1306,2.2582,-0.5206,4.736
2.722694,-4.4459,2.4746,-0.1014,5.089
2.727213,-4.7273,2.6029,0.4294,5.414
2.732694,-4.9126,2.7100,0.8988,5.682
2.736986,-5.0163,2.8242,1.1772,5.876
