time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.470096,-0.0158,0.0135,-0.0241,0.032
0.475169,-0.0157,0.0095,-0.0885,0.090
0.480376,0.0033,0.0102,-0.1472,0.148
0.485378,0.0175,0.0108,-0.1861,0.187
0.490891,-0.0018,0.0113,-0.2147,0.215
0.495327,-0.0351,0.0307,-0.2615,0.266
0.504300,0.0126,0.0119,-0.2364,0.237
0.504925,0.0361,0.0264,-0.1495,0.156
0.512279,0.0641,0.0599,-0.0489,0.100
0.515555,0.0349,0.0836,0.0887,0.127
0.520682,-0.0035,0.1021,0.2391,0.260
0.525560,0.0059,0.1393,0.2782,0.311
0.530467,0.0343,0.1476,0.2545,0.296
0.535517,0.0292,0.1224,0.2778,0.305
0.541265,0.0289,0.0880,0.3571,0.369
0.545807,-0.0046,0.1203,0.3921,0.410
0.550891,-0.0378,0.1285,0.3833,0.406
0.555456,-0.0897,0.1176,0.2836,0.320
0.563328,-0.1649,0.1114,0.1368,0.241
0.565665,-0.2157,0.1191,-0.0135,0.247
0.573306,-0.2376,0.0886,-0.1242,0.282
0.575545,-0.2309,0.0581,-0.1576,0.285
0.581209,-0.2052,0.0467,-0.2329,0.314
0.585101,-0.1845,0.0826,-0.2642,0.333
0.591199,-0.1450,0.0659,-0.2187,0.271
0.595806,-0.1106,0.0729,-0.1352,0.189
0.601941,-0.0860,0.0892,-0.0190,0.125
0.606120,-0.0473,0.1004,0.1292,0.170
0.611698,0.0576,0.0590,0.1950,0.212
0.615575,0.1521,-0.0056,0.1697,0.228
0.620928,0.2268,-0.0172,0.1206,0.257
0.625917,0.2486,-0.0095,0.1049,0.270
0.631420,0.2371,-0.0111,0.1175,0.265
0.635635,0.1828,0.0158,0.1962,0.269
0.641517,0.1196,0.0095,0.2501,0.277
0.646875,-0.0049,0.0507,0.2556,0.261
0.651629,-0.1046,0.0867,0.1515,0.203
0.656475,-0.1274,0.1079,0.0292,0.170
0.664775,-0.1644,0.1383,-0.0772,0.228
0.666233,-0.2200,0.1873,-0.1961,0.349
0.673756,-0.2277,0.1546,-0.3080,0.413
0.676037,-0.1927,0.1695,-0.3085,0.401
0.681995,-0.2245,0.1269,-0.2367,0.350
0.685483,-0.1990,0.1319,-0.1319,0.273
0.691977,-0.0978,0.1604,-0.0799,0.204
0.696146,0.0311,0.1173,-0.1518,0.194
0.702457,0.1780,0.0604,-0.2230,0.292
0.706082,0.3046,0.0186,-0.0847,0.317
0.713187,0.3921,-0.0173,0.0527,0.396
0.716340,0.4314,-0.0142,0.0704,0.437
0.721727,0.4324,-0.0199,0.0552,0.436
0.726138,0.3383,-0.0012,0.1262,0.361
0.732132,0.2545,-0.0108,0.2158,0.334
0.738250,0.1905,-0.0056,0.2858,0.343
0.741378,0.0699,0.0092,0.2648,0.274
0.745379,0.0122,0.0003,0.2199,0.220
0.751253,-0.0784,0.0009,0.1987,0.214
0.755539,-0.1444,0.0207,0.1816,0.233
0.764165,-0.1670,-0.0216,0.1018,0.197
0.766365,-0.2322,-0.0064,0.0646,0.241
0.773406,-0.2018,-0.0153,-0.0106,0.203
0.777287,-0.2001,0.0329,-0.0757,0.216
0.781866,-0.1842,0.0332,-0.0264,0.189
0.785518,-0.1875,0.0335,0.0363,0.194
0.791138,-0.2192,0.0671,0.0887,0.246
0.795849,-0.2126,0.0811,0.1638,0.280
0.801157,-0.1823,0.1091,0.1617,0.267
0.806290,-0.1855,0.1221,0.1070,0.246
0.812864,-0.1079,0.0920,0.0477,0.150
0.816438,-0.0404,0.0762,0.0459,0.098
0.821512,0.0075,0.0652,0.0393,0.077
0.825769,0.0645,0.0351,0.0708,0.102
0.831496,0.0640,0.0480,0.0831,0.115
0.835922,0.0920,0.0370,0.0952,0.137
0.842566,0.1387,0.0071,0.1216,0.185
0.845745,0.1328,-0.0035,0.1005,0.167
0.851364,0.1080,0.0002,0.0608,0.124
0.856750,0.0881,0.0132,0.0550,0.105
0.866979,0.0873,0.0166,0.0354,0.096
0.867606,0.0580,0.0009,-0.0026,0.058
0.871711,0.0243,-0.0052,-0.0688,0.073
0.878340,0.0145,0.0030,-0.0871,0.088
0.881760,0.0049,-0.0221,-0.0485,0.054
0.886283,0.0001,-0.0327,-0.0819,0.088
0.891047,-0.0237,0.0043,-0.1717,0.173
0.896486,-0.0235,0.0268,-0.1748,0.178
0.903157,0.0479,0.0350,-0.1014,0.117
0.905695,0.0331,0.0241,-0.0187,0.045
0.911552,0.0613,0.0134,0.0254,0.068
0.916687,0.1320,-0.0208,0.0409,0.140
0.922321,0.1166,-0.0117,0.1132,0.163
0.926174,0.0775,-0.0075,0.1846,0.200
0.931636,0.0768,-0.0082,0.2504,0.262
0.936996,0.0477,0.0197,0.2960,0.301
0.941529,0.0473,0.0045,0.2744,0.278
0.947442,0.0896,-0.0106,0.2620,0.277
0.952962,0.0699,-0.0113,0.2158,0.227
0.957004,-0.0066,0.0402,0.2357,0.239
0.965083,-0.0635,0.0387,0.2639,0.274
0.969472,-0.1056,0.0275,0.2198,0.245
0.976479,-0.1331,0.0304,0.1753,0.222
0.976898,-0.1271,0.0093,0.1306,0.182
0.982281,-0.1402,0.0168,0.0670,0.156
0.986638,-0.1484,-0.0091,-0.0148,0.149
0.992038,-0.1328,-0.0537,-0.1047,0.177
0.996677,-0.0984,-0.0359,-0.1361,0.172
1.002911,-0.0880,-0.0133,-0.0718,0.114
1.006772,-0.1109,0.0282,0.0776,0.138
1.011832,-0.1004,0.0361,0.2248,0.249
1.017487,-0.0567,0.0580,0.3073,0.318
1.022467,-0.0608,0.0513,0.3306,0.340
1.026105,-0.0743,0.0637,0.3191,0.334
1.032214,-0.0972,0.0617,0.2729,0.296
1.038971,-0.1769,0.1215,0.1642,0.270
1.042626,-0.2607,0.1616,0.1315,0.334
1.047212,-0.2487,0.1535,0.1127,0.313
1.052526,-0.2512,0.1312,0.0842,0.296
1.057902,-0.2441,0.1325,0.0228,0.279
1.063591,-0.1517,0.0958,-0.0376,0.183
1.066300,-0.0077,0.0264,-0.0636,0.069
1.075185,0.0875,-0.0136,-0.1407,0.166
1.079370,0.0916,0.0040,-0.2209,0.239
1.081994,0.0625,0.0121,-0.2049,0.215
1.086068,0.0335,0.0201,-0.1176,0.124
1.090824,0.0191,0.0327,-0.0926,0.100
1.097455,-0.0333,0.0166,-0.0677,0.077
1.102237,-0.0519,-0.0040,-0.0523,0.074
1.106301,-0.0419,-0.0717,-0.0315,0.089
1.111565,-0.0796,-0.1053,0.0897,0.160
1.116867,-0.0313,-0.1239,0.2482,0.279
1.122313,0.0355,-0.1607,0.2861,0.330
1.126825,-0.0170,-0.1257,0.3463,0.369
1.131640,-0.0595,-0.0575,0.4139,0.422
1.136544,-0.0827,-0.0754,0.4178,0.432
1.142692,-0.1010,-0.0788,0.3541,0.377
1.147972,-0.0763,-0.0206,0.2096,0.224
1.153049,-0.0709,-0.0248,0.0661,0.100
1.156898,-0.0513,-0.0575,-0.0284,0.082
1.166479,-0.0367,-0.0521,-0.0743,0.098
1.167259,0.0111,-0.0516,-0.1387,0.148
1.172098,0.0251,-0.0181,-0.1740,0.177
1.179214,0.0296,-0.0325,-0.1710,0.177
1.181542,0.0150,-0.0564,-0.3054,0.311
1.186167,0.0100,-0.0516,-0.3663,0.370
1.191678,-0.0187,-0.0087,-0.2835,0.284
1.196995,-0.0234,0.0384,-0.1298,0.137
1.202735,0.0052,0.0610,-0.0106,0.062
1.207213,0.0572,0.0688,0.1027,0.136
1.210966,0.1468,0.0527,0.1485,0.215
1.216735,0.1739,0.0320,0.0898,0.198
1.222809,0.2150,-0.0075,0.0465,0.220
1.226510,0.2748,-0.0323,-0.0099,0.277
1.231878,0.2962,-0.0518,-0.0128,0.301
1.236941,0.2793,-0.0520,0.0033,0.284
1.242700,0.2388,-0.0758,0.0431,0.254
1.247229,0.1891,-0.0663,0.0442,0.205
1.252017,0.1303,-0.0568,-0.0358,0.147
1.257211,0.0483,-0.0379,-0.1437,0.156
1.263824,-0.0141,-0.0812,-0.2172,0.232
1.267331,-0.0237,-0.1241,-0.3087,0.334
1.274096,-0.0474,-0.1617,-0.4274,0.459
1.276807,-0.0520,-0.1609,-0.4733,0.503
1.281909,-0.0279,-0.1695,-0.4373,0.470
1.286500,-0.0516,-0.1256,-0.2779,0.309
1.291743,-0.0893,-0.0916,-0.1200,0.175
1.297612,-0.1506,-0.0581,0.0074,0.162
1.303625,-0.1353,-0.0255,0.1043,0.173
1.306485,-0.0822,-0.0648,0.1568,0.188
1.312742,-0.0770,-0.0422,0.1132,0.143
1.317549,-0.0862,-0.0390,0.0888,0.130
1.323069,-0.1143,-0.0458,0.0596,0.137
1.328054,-0.0900,-0.1144,0.0638,0.159
1.331849,-0.0374,-0.1396,0.0298,0.148
1.337165,0.0005,-0.1313,-0.0469,0.139
1.346336,-0.0331,-0.0944,-0.1040,0.144
1.347460,-0.0760,-0.0673,-0.1943,0.219
1.351566,-0.0949,-0.0783,-0.2886,0.314
1.357384,-0.1040,-0.0322,-0.3581,0.374
1.363694,-0.1131,0.0327,-0.4124,0.429
1.369027,-0.0698,0.0684,-0.4562,0.467
1.372264,-0.0648,0.0754,-0.4089,0.421
1.376627,-0.0742,0.0727,-0.3479,0.363
1.382276,-0.0883,0.0888,-0.2971,0.322
1.386311,-0.1308,0.0906,-0.2615,0.306
1.391770,-0.1824,0.0827,-0.2741,0.339
1.396052,-0.1910,0.0604,-0.2871,0.350
1.402520,-0.1567,0.0146,-0.2765,0.318
1.406142,-0.1227,0.0119,-0.2091,0.243
1.410921,-0.0842,0.0140,-0.0571,0.103
1.417301,-0.0604,0.0111,0.0315,0.069
1.421360,-0.0083,0.0035,0.0475,0.048
1.427405,0.0718,-0.0609,-0.0226,0.097
1.431496,0.1465,-0.1102,-0.1207,0.220
1.437540,0.1684,-0.1348,-0.2037,0.297
1.442286,0.1995,-0.1632,-0.2382,0.351
1.446846,0.2115,-0.1386,-0.3100,0.400
1.451829,0.1141,-0.0659,-0.4517,0.471
1.456683,-0.0632,0.0348,-0.6717,0.676
1.461952,-0.1154,0.0822,-0.8501,0.862
1.466467,-0.0340,0.0297,-0.7498,0.751
1.475203,0.0468,0.0110,-0.4687,0.471
1.476147,0.1032,0.0209,-0.1845,0.212
1.482172,0.1876,0.0213,0.0266,0.191
1.486606,0.2666,-0.0164,0.1270,0.296
1.491915,0.3165,-0.0253,0.0940,0.331
1.496176,0.3659,-0.0436,-0.0380,0.370
1.502078,0.4150,-0.0615,-0.0639,0.424
1.507143,0.3925,-0.0935,0.0247,0.404
1.511238,0.3178,-0.1206,0.1455,0.370
1.516898,0.2009,-0.0861,0.2073,0.301
1.522221,0.1372,-0.0191,0.1726,0.221
1.527259,0.1025,-0.0291,0.1090,0.152
1.531284,0.0538,-0.0346,0.0363,0.074
1.537046,0.0055,-0.0261,-0.0827,0.087
1.542652,-0.0376,-0.0130,-0.1809,0.185
1.547342,-0.0613,0.0187,-0.1157,0.132
1.551669,-0.0420,0.0404,-0.0268,0.064
1.556872,0.0485,0.0473,0.0475,0.083
1.562237,0.1001,0.0064,0.1308,0.165
1.567126,0.0610,0.0039,0.2841,0.291
1.575146,0.0412,-0.0130,0.3873,0.390
1.577482,0.0309,-0.0154,0.4641,0.465
1.582101,-0.0031,0.0154,0.4911,0.491
1.587210,-0.0133,-0.0015,0.4501,0.450
1.592212,-0.0329,-0.0278,0.3942,0.396
1.596601,-0.0476,-0.0728,0.2766,0.290
1.603919,-0.0385,-0.0789,0.0936,0.128
1.606388,-0.0579,-0.0987,-0.0778,0.138
1.611530,-0.1007,-0.1086,-0.2751,0.312
1.616332,-0.1479,-0.1324,-0.4926,0.531
1.622437,-0.1232,-0.1225,-0.6252,0.649
1.626263,-0.0415,-0.1456,-0.6214,0.640
1.631911,-0.0411,-0.1490,-0.3923,0.422
1.636915,0.0069,-0.1475,-0.1072,0.182
1.642663,0.0497,-0.0937,0.1088,0.152
1.647245,0.0445,-0.0787,0.3121,0.325
1.651916,0.0155,-0.0688,0.4502,0.456
1.657459,-0.0087,-0.0732,0.5424,0.547
1.663045,-0.0328,-0.0635,0.5608,0.565
1.671306,-0.1186,-0.0016,0.5394,0.552
1.676192,-0.1610,-0.0068,0.4931,0.519
1.682020,-0.1889,-0.0550,0.3890,0.436
1.682796,-0.1929,-0.1026,0.2285,0.316
1.689424,-0.1969,-0.1071,0.1120,0.251
1.691274,-0.1913,-0.0735,-0.0408,0.209
1.696598,-0.1666,-0.0829,-0.1436,0.235
1.703571,-0.1325,-0.1160,-0.0736,0.191
1.706738,-0.0227,-0.1300,-0.0133,0.133
1.711995,0.1384,-0.1534,-0.0581,0.215
1.716937,0.1699,-0.1530,-0.0076,0.229
1.722367,0.2106,-0.1621,0.1326,0.297
1.726493,0.1986,-0.1570,0.1713,0.306
1.731793,0.1582,-0.1520,0.1328,0.256
1.737007,0.1845,-0.2040,0.0656,0.283
1.744305,0.2297,-0.2364,0.0559,0.334
1.747524,0.2222,-0.2398,0.0464,0.330
1.752560,0.1388,-0.2240,0.0467,0.268
1.759200,0.0750,-0.1561,0.0848,0.193
1.761899,0.0117,-0.1744,0.1745,0.247
1.767011,-0.0036,-0.1974,0.1964,0.278
1.771740,0.0049,-0.1728,0.1559,0.233
1.781983,0.0134,-0.1533,0.0730,0.170
1.782450,0.0170,-0.1529,-0.0186,0.155
1.786833,0.0159,-0.1239,-0.1373,0.186
1.792155,0.0339,-0.0810,-0.2638,0.278
1.796485,0.0090,-0.0525,-0.3594,0.363
1.802620,0.0131,-0.0433,-0.4578,0.460
1.807730,0.0599,-0.0342,-0.4545,0.460
1.811372,0.0732,-0.0203,-0.4172,0.424
1.817600,0.1197,-0.0207,-0.4314,0.448
1.821981,0.1470,-0.0400,-0.3922,0.421
1.826628,0.1361,-0.0542,-0.2762,0.313
1.832543,0.1301,-0.0587,-0.1179,0.185
1.836558,0.1432,-0.0347,0.0014,0.147
1.841961,0.1277,-0.0303,0.0911,0.160
1.847587,0.1123,-0.0545,0.1039,0.162
1.851616,0.0495,-0.0977,0.1115,0.156
1.857654,-0.0034,-0.0787,0.1094,0.135
1.863003,-0.0225,-0.0743,0.0880,0.117
1.867680,-0.0273,-0.0702,0.0715,0.104
1.875328,-0.0463,-0.0473,0.0694,0.096
1.878153,0.0157,-0.0060,0.0724,0.074
1.882246,0.0629,-0.0267,0.0703,0.098
1.887166,0.0621,-0.0139,0.0535,0.083
1.892356,0.0660,0.0176,0.0550,0.088
1.896764,0.0365,0.0203,0.0323,0.053
1.902690,0.0310,0.0087,-0.0141,0.035
1.907136,0.0256,0.0021,-0.1121,0.115
1.911608,-0.0509,0.0622,-0.2652,0.277
1.917378,-0.1076,0.1028,-0.4016,0.428
1.922343,-0.1210,0.1242,-0.4220,0.456
1.926865,-0.1247,0.1266,-0.3941,0.432
1.932184,-0.1616,0.1529,-0.3375,0.404
1.937590,-0.1555,0.1648,-0.2858,0.365
1.942807,-0.0827,0.1719,-0.2197,0.291
1.946583,0.0084,0.1458,-0.1206,0.189
1.952456,0.1179,0.1298,-0.0408,0.180
1.957459,0.2216,0.0857,0.1139,0.264
1.962677,0.2104,0.1088,0.2612,0.353
1.972738,0.1468,0.1412,0.3296,0.387
1.973229,0.1311,0.1161,0.3247,0.369
1.978364,0.1582,0.0770,0.2334,0.292
1.982380,0.1280,0.0623,0.0524,0.152
1.986638,0.0649,0.0429,-0.0652,0.102
1.991998,0.0736,0.0048,-0.1479,0.165
1.997160,0.1299,-0.0187,-0.1719,0.216
2.002331,0.1383,-0.0277,-0.1663,0.218
2.007250,0.1229,-0.0175,-0.1457,0.191
2.011492,0.0887,0.0116,-0.1107,0.142
2.017379,0.0785,0.0025,-0.0805,0.112
2.023497,0.0827,0.0031,-0.0363,0.090
2.026962,0.0679,0.0085,0.0123,0.070
2.032346,0.0247,0.0139,0.1458,0.149
2.037355,-0.0420,0.0950,0.2730,0.292
2.042699,-0.1083,0.0992,0.3030,0.337
2.047627,-0.1219,0.0793,0.2935,0.328
2.052474,-0.1402,0.0500,0.2122,0.259
2.058355,-0.1441,0.0826,0.1123,0.200
2.064844,-0.1479,0.0768,0.0564,0.176
2.067783,-0.1089,0.0520,0.0113,0.121
2.074362,-0.0700,0.0512,-0.0227,0.090
2.081153,-0.0077,0.0504,0.0158,0.053
2.082806,0.0494,0.0451,0.0919,0.114
2.087537,0.0157,0.1109,0.2235,0.250
2.091999,0.0058,0.1283,0.3002,0.326
2.097714,-0.0328,0.1265,0.3363,0.361
2.102187,-0.0759,0.1150,0.3088,0.338
2.107448,-0.0998,0.1461,0.2423,0.300
2.112608,-0.1236,0.1530,0.1567,0.251
2.117918,-0.0997,0.1171,0.0812,0.174
2.122844,-0.0522,0.0672,0.0589,0.103
2.127810,-0.0289,0.0890,0.0467,0.105
2.132387,-0.0342,0.0728,0.0588,0.100
2.139412,-0.0536,0.0663,0.0806,0.117
2.143087,-0.0730,0.0599,0.1161,0.150
2.148323,-0.0637,0.0298,0.0940,0.117
2.152785,-0.0497,0.0095,0.0579,0.077
2.158589,-0.0216,-0.0105,-0.0109,0.026
2.165116,-0.0032,-0.0254,-0.0740,0.078
2.168036,0.0200,-0.0448,-0.1452,0.153
2.173671,0.0573,-0.0638,-0.2005,0.218
2.177091,0.0944,-0.0634,-0.2257,0.253
2.183197,0.1314,-0.0533,-0.1925,0.239
2.187982,0.1730,-0.1003,-0.1489,0.249
2.193109,0.1859,-0.0991,-0.1046,0.235
2.197881,0.1559,-0.0837,-0.0176,0.178
2.204216,0.1452,-0.0589,0.0826,0.177
2.208834,0.1677,-0.0343,0.1052,0.201
2.212397,0.2089,-0.0482,0.1176,0.245
2.218093,0.2212,-0.0430,0.1388,0.265
2.225320,0.1811,-0.0238,0.1499,0.236
2.228621,0.1651,-0.0052,0.1750,0.241
2.233884,0.1444,-0.0200,0.1618,0.218
2.239080,0.0764,-0.0063,0.1582,0.176
2.244401,0.0279,-0.0025,0.1830,0.185
2.249035,0.0273,-0.0178,0.2260,0.228
2.253806,-0.0162,0.0096,0.2343,0.235
2.258490,-0.0643,0.0034,0.1799,0.191
2.268869,-0.1120,-0.0126,0.0779,0.137
2.271196,-0.1498,-0.0096,-0.1136,0.188
2.274157,-0.1398,-0.0447,-0.2032,0.251
2.277989,-0.0822,-0.0936,-0.1204,0.173
2.283152,-0.0679,-0.0753,-0.0665,0.121
2.289408,-0.0393,-0.0570,-0.0412,0.081
2.294647,0.0461,-0.0909,-0.0394,0.109
2.298158,0.1023,-0.1054,-0.0084,0.147
2.302527,0.1345,-0.1384,0.0560,0.201
2.308201,0.1473,-0.0996,0.1434,0.228
2.313629,0.1551,-0.0660,0.2621,0.312
2.320053,0.1293,-0.0754,0.3829,0.411
2.323030,0.1462,-0.0515,0.5667,0.588
2.327874,0.1103,-0.0137,0.6460,0.655
2.333226,0.0458,-0.0334,0.6597,0.662
2.340065,-0.0376,-0.0720,0.5854,0.591
2.344646,-0.1111,-0.0819,0.4247,0.447
2.348571,-0.2125,-0.0773,0.1889,0.295
2.352677,-0.2892,-0.0868,-0.1013,0.319
2.358894,-0.2986,-0.0771,-0.3159,0.441
2.364542,-0.2648,-0.1338,-0.4598,0.547
2.375986,-0.2071,-0.1374,-0.5239,0.580
2.376394,-0.1591,-0.1265,-0.4804,0.522
2.377592,-0.1064,-0.1249,-0.3974,0.430
2.383436,-0.0587,-0.1043,-0.3230,0.344
2.391169,-0.0159,-0.0788,-0.2384,0.252
2.394182,0.0219,-0.0677,-0.1772,0.191
2.398046,0.0548,-0.0424,-0.1627,0.177
2.403157,0.0972,-0.0411,-0.1753,0.205
2.408631,0.1679,-0.0161,-0.1107,0.202
2.413615,0.2713,-0.0009,0.0060,0.271
2.418757,0.3073,0.0283,0.1497,0.343
2.425271,0.2001,0.0333,0.2715,0.339
2.428655,0.1173,0.0809,0.3187,0.349
2.434214,0.0444,0.1515,0.2922,0.332
2.437651,-0.0092,0.1121,0.2502,0.274
2.446597,-0.0672,0.0965,0.2127,0.243
2.448848,-0.0914,0.0763,0.1279,0.175
2.454436,-0.0822,0.0705,0.0297,0.112
2.458488,-0.1015,0.0552,-0.0911,0.147
2.465559,-0.1206,0.0400,-0.2199,0.254
2.472661,-0.1014,0.0108,-0.3040,0.321
2.473470,-0.0632,-0.0084,-0.3010,0.308
2.478504,-0.0490,-0.0083,-0.2404,0.246
2.483744,-0.0015,-0.0176,-0.1657,0.167
2.487748,0.0456,-0.0458,-0.1387,0.153
2.493065,0.0734,-0.0404,-0.1113,0.139
2.498828,0.1200,-0.0398,-0.0739,0.146
2.504298,0.1474,-0.0770,-0.0172,0.167
2.507568,0.1794,-0.0948,0.0725,0.215
2.512830,0.2252,-0.0648,0.1468,0.277
2.518570,0.1518,-0.0351,0.2003,0.254
2.524356,0.0692,-0.0343,0.2663,0.277
2.533981,0.0631,-0.0669,0.1735,0.196
2.534385,0.0523,-0.0802,0.0859,0.129
2.537963,0.0463,-0.0838,0.0084,0.096
2.543856,0.0071,-0.0874,-0.0631,0.108
2.549194,-0.0030,-0.0338,-0.1425,0.146
2.555129,0.0109,-0.0283,-0.1629,0.166
2.559785,-0.0131,-0.0276,-0.1629,0.166
2.568952,-0.0178,0.0062,-0.1521,0.153
2.569761,-0.0080,0.0252,-0.1593,0.162
2.573532,-0.0124,0.0345,-0.1751,0.179
2.577612,0.0261,0.0389,-0.1617,0.168
2.583685,0.0073,0.0481,-0.0579,0.076
2.588894,-0.0161,0.0570,0.0116,0.060
2.593045,0.0033,0.0515,0.0184,0.055
2.598415,0.0510,0.0650,0.0150,0.084
2.603697,0.1077,0.0502,0.0013,0.119
2.608923,0.0830,0.0168,0.0389,0.093
2.614161,-0.0129,0.0217,0.1181,0.121
2.619196,-0.1461,0.0359,0.2292,0.274
2.624335,-0.1785,0.0356,0.2011,0.271
2.629491,-0.1537,0.0159,0.1397,0.208
2.633107,-0.1101,0.0058,0.0363,0.116
2.638115,-0.0525,0.0194,0.0482,0.074
2.643571,0.0142,0.0092,0.0793,0.081
2.648414,0.0471,-0.0104,0.0821,0.095
2.652993,0.0418,0.0225,0.0804,0.093
2.658794,0.0412,-0.0017,0.0976,0.106
2.664402,0.0074,0.0171,0.1426,0.144
2.669639,-0.0074,0.0737,0.1862,0.200
2.675448,0.0348,0.0728,0.0906,0.121
2.678491,0.1145,0.0151,-0.0195,0.117
2.683500,0.0795,0.0105,-0.0580,0.099
2.689397,0.0114,0.0203,0.0126,0.026
2.695393,0.0151,0.0348,0.0112,0.040
2.699239,0.0236,0.0112,-0.0373,0.046
2.704554,0.0178,0.0118,-0.0706,0.074
2.708932,-0.0067,0.0456,-0.1026,0.112
2.713584,0.0167,0.0223,-0.1048,0.108
2.719037,0.0447,0.0372,-0.0208,0.062
2.724490,0.0154,0.0709,0.1857,0.199
2.728682,-0.0472,0.0946,0.4793,0.491
2.734185,-0.0336,0.0513,0.5301,0.534
