time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.441806,-0.0189,0.0612,0.0318,0.071
0.446358,-0.0758,0.0548,0.0631,0.113
0.450796,-0.0609,0.0721,0.1367,0.166
0.458028,-0.0415,0.0464,0.1951,0.205
0.461795,-0.0887,0.0588,0.2195,0.244
0.467201,-0.0643,0.0283,0.1769,0.190
0.471784,-0.0733,0.0075,0.0823,0.110
0.476923,-0.0823,-0.0132,0.0453,0.095
0.482129,-0.0484,-0.0478,0.0180,0.070
0.486509,-0.0148,-0.0726,-0.0234,0.078
0.493716,-0.0147,-0.0778,-0.1163,0.141
0.497218,-0.0242,-0.0687,-0.1791,0.193
0.501517,-0.0098,-0.0738,-0.1504,0.168
0.507041,-0.0240,-0.0598,-0.0884,0.109
0.511321,-0.0428,-0.0221,-0.0504,0.070
0.519885,-0.0425,0.0011,-0.0224,0.048
0.521768,-0.0184,0.0003,-0.0088,0.020
0.526270,-0.0135,0.0184,0.0095,0.025
0.531075,-0.0229,-0.0064,0.0608,0.065
0.536472,-0.0370,-0.0071,0.1210,0.127
0.541525,-0.0273,-0.0030,0.1044,0.108
0.547564,-0.0461,0.0437,0.0736,0.097
0.550917,-0.0172,0.0376,0.0193,0.046
0.557454,0.0304,0.0316,-0.0201,0.048
0.561888,0.0491,0.0161,-0.0874,0.102
0.568473,0.0439,0.0483,-0.0825,0.105
0.570745,0.0768,0.0471,-0.0631,0.110
0.576692,0.0143,0.0601,-0.0577,0.085
0.581233,0.0047,0.0160,-0.0618,0.064
0.586618,0.0237,-0.0182,-0.0941,0.099
0.590828,0.0187,-0.0235,-0.1212,0.125
0.597050,-0.0575,0.0329,-0.1192,0.136
0.601481,-0.0428,-0.0062,-0.0504,0.066
0.606555,0.0194,-0.0734,0.0271,0.081
0.612797,0.0334,-0.0637,0.0468,0.086
0.620115,0.0807,-0.0398,0.0331,0.096
0.622146,0.1133,-0.0730,-0.0279,0.138
0.629870,0.1504,-0.0629,-0.0548,0.172
0.632457,0.1064,-0.0243,-0.0100,0.110
0.636402,0.1103,-0.0619,0.0677,0.143
0.640934,0.0571,-0.0612,0.1113,0.139
0.647074,0.0281,-0.0841,0.0499,0.102
0.651431,-0.0101,-0.0499,0.0695,0.086
0.657005,-0.0717,-0.0683,0.1127,0.150
0.662106,-0.0806,-0.0678,0.1505,0.184
0.666277,-0.1037,-0.0198,0.0974,0.144
0.671635,-0.1124,-0.0296,0.1013,0.154
0.677597,-0.1637,-0.0632,0.1378,0.223
0.681849,-0.2147,-0.1064,0.1167,0.266
0.686362,-0.1417,-0.0973,0.0289,0.174
0.693388,-0.0883,-0.0598,-0.0299,0.111
0.698693,-0.0496,-0.0369,-0.0407,0.074
0.702663,-0.0540,-0.0476,-0.0516,0.089
0.706950,0.0367,-0.0441,-0.0389,0.069
0.711747,0.0743,-0.0451,0.0209,0.089
0.720795,0.0404,-0.0270,0.0990,0.110
0.721615,0.0352,-0.0045,0.1142,0.120
0.726804,0.0586,-0.0107,0.1007,0.117
0.732566,0.0437,-0.0216,0.0540,0.073
0.736729,-0.0042,-0.0084,0.0362,0.037
0.742218,-0.0328,-0.0189,0.0471,0.060
0.747025,-0.0658,-0.0721,-0.0514,0.110
0.752422,-0.0083,-0.0392,-0.1914,0.196
0.756911,0.0297,0.0078,-0.3058,0.307
0.761732,0.0817,-0.0027,-0.3425,0.352
0.767096,0.1189,0.0156,-0.2596,0.286
0.771226,0.0942,0.0006,-0.2056,0.226
0.777135,0.0411,0.0191,-0.1658,0.172
0.781469,0.0408,0.0756,-0.1116,0.141
0.786810,-0.0213,0.0602,-0.0576,0.086
0.791297,0.0026,0.0636,-0.0607,0.088
0.798627,0.0453,0.0764,-0.0541,0.104
0.801883,-0.0216,0.0891,-0.0284,0.096
0.812805,-0.0452,0.1015,0.0492,0.121
0.813745,-0.0638,0.0614,0.1209,0.150
0.817548,-0.0776,0.0596,0.2010,0.224
0.823481,-0.1435,0.0148,0.1708,0.224
0.828655,-0.0711,0.0176,0.2024,0.215
0.832222,-0.0753,0.0299,0.1810,0.198
0.844487,-0.0795,0.0420,0.1215,0.151
0.844958,-0.0409,0.0065,0.0859,0.095
0.846284,-0.0074,0.0044,0.0549,0.056
0.851935,0.0116,-0.0070,0.0239,0.027
0.857144,0.0304,-0.0039,-0.0355,0.047
0.862848,0.0348,-0.0104,-0.0850,0.092
0.869960,0.0439,-0.0120,-0.1149,0.124
0.873370,0.0197,-0.0277,-0.1681,0.172
0.876814,0.0147,-0.0337,-0.1683,0.172
0.881523,0.0098,-0.0537,-0.1015,0.115
0.887340,0.0287,-0.0544,-0.0589,0.085
0.891843,0.0094,-0.0456,-0.0163,0.049
0.897776,0.0188,-0.0464,-0.0167,0.053
0.901420,0.0043,-0.0283,0.0022,0.029
0.907322,-0.0053,-0.0389,0.0733,0.083
0.913588,0.0090,-0.0399,0.0728,0.083
0.922999,-0.0196,-0.0457,0.0534,0.073
0.923824,0.0090,-0.0134,0.0154,0.022
0.927222,0.1039,-0.0717,-0.0459,0.134
0.932796,0.1410,-0.0866,-0.1210,0.205
0.937911,0.1731,-0.0915,-0.2048,0.283
0.941351,0.1621,-0.0677,-0.2303,0.290
0.948382,0.0135,0.0131,-0.1127,0.114
0.952620,0.0086,-0.0064,-0.0106,0.015
0.958557,-0.1007,-0.0736,-0.0712,0.144
0.961209,-0.0239,-0.0264,-0.0459,0.058
0.966853,-0.0427,0.0015,0.0218,0.048
0.972016,-0.0994,0.0196,0.1171,0.155
0.986277,-0.1033,0.0185,0.1542,0.187
0.986769,-0.0645,0.0364,0.1622,0.178
0.986982,-0.0687,0.0303,0.1271,0.148
0.991329,-0.0350,0.0195,0.1395,0.145
0.998057,-0.0062,-0.0053,0.1136,0.114
1.002606,-0.0394,0.0129,0.0500,0.065
1.006512,-0.0249,0.0311,0.0156,0.043
1.012127,-0.0247,0.0301,-0.0088,0.040
1.018240,0.0182,0.0054,-0.0376,0.042
1.023767,0.0655,-0.0094,-0.0662,0.094
1.028711,0.0222,0.0047,-0.0944,0.097
1.031469,-0.0255,0.0043,-0.0604,0.066
1.037012,-0.0063,0.0039,-0.0030,0.008
1.041559,-0.0252,0.0131,0.0065,0.029
1.047980,-0.0298,0.0221,0.0067,0.038
1.052731,-0.0153,0.0357,0.0258,0.047
1.059829,0.0513,-0.0125,0.0353,0.064
1.062676,0.0604,-0.0032,0.0589,0.084
1.067109,0.0314,-0.0082,0.0539,0.063
1.072096,0.0264,-0.0084,0.0823,0.087
1.079404,0.0024,0.0105,0.1010,0.102
1.082854,0.0119,0.0007,0.1385,0.139
1.087489,0.0308,-0.0089,0.1467,0.150
1.092443,-0.0075,0.0242,0.1498,0.152
1.096698,-0.0122,0.0093,0.1953,0.196
1.101631,-0.0122,-0.0387,0.1592,0.164
1.107546,-0.0264,-0.0245,0.0281,0.046
1.112817,-0.0547,0.0087,-0.0492,0.074
1.118748,-0.0542,0.0036,-0.0114,0.056
1.124040,-0.0348,-0.0016,-0.0213,0.041
1.128656,-0.0535,0.0266,-0.0594,0.084
1.132329,-0.0056,0.0354,-0.0781,0.086
1.137821,0.0229,0.0206,-0.0679,0.075
1.141403,0.0037,0.0248,-0.0339,0.042
1.147854,0.0085,0.0386,0.0047,0.040
1.152916,-0.0059,0.0428,0.0143,0.045
1.158244,-0.0201,0.0088,0.0520,0.056
1.163697,-0.0342,-0.0060,0.0605,0.070
1.166636,-0.0577,0.0173,0.0117,0.061
1.173209,0.0093,0.0120,-0.0276,0.032
1.177984,0.0091,0.0068,-0.0382,0.040
1.181752,0.0233,0.0112,0.0271,0.037
1.187502,0.0088,0.0299,0.0823,0.088
1.192162,-0.0246,0.0341,0.0751,0.086
1.200343,-0.0102,0.0431,0.0444,0.063
1.210419,0.0042,0.0283,-0.0094,0.030
1.211096,0.0089,0.0279,-0.0193,0.035
1.212653,0.0325,0.0276,-0.0097,0.044
1.218342,-0.0390,0.0747,-0.0233,0.087
1.223253,-0.0007,0.0691,-0.1077,0.128
1.227360,0.0374,0.0590,-0.1770,0.190
1.237484,0.0608,0.0584,-0.1221,0.148
1.237948,0.0508,0.0389,-0.0441,0.078
1.246913,0.0077,0.0386,0.0235,0.046
1.247468,-0.0019,0.0191,0.0810,0.083
1.254915,-0.0066,0.0140,0.0478,0.050
1.263231,-0.0018,-0.0147,0.0436,0.046
1.263972,-0.0160,-0.0243,0.0635,0.070
1.268756,-0.0064,-0.0290,0.0977,0.102
1.272267,-0.0110,-0.0432,0.0653,0.079
1.277625,-0.0014,-0.0764,0.0379,0.085
1.284328,0.0034,-0.0759,0.0345,0.083
1.286988,0.0176,-0.0801,0.0454,0.094
1.292779,0.0555,-0.0508,-0.0152,0.077
1.297818,-0.0067,-0.0265,-0.0132,0.030
1.303245,-0.0398,-0.0307,-0.0064,0.051
1.309134,-0.0537,-0.0063,-0.0280,0.061
1.313026,-0.0342,-0.0058,-0.0777,0.085
1.317666,-0.0196,0.0041,-0.0510,0.055
1.322785,-0.0622,0.0188,-0.0011,0.065
1.328875,-0.0521,0.0094,0.0004,0.053
1.332400,-0.0564,-0.0092,-0.0223,0.061
1.342310,-0.0939,-0.0326,-0.0073,0.100
1.343308,-0.0931,-0.0511,0.0168,0.108
1.347641,-0.0686,-0.0646,0.0262,0.098
1.352302,-0.0585,-0.0640,0.0070,0.087
1.358135,-0.0485,-0.0728,0.0354,0.094
1.363017,-0.0433,-0.0959,0.0539,0.118
1.366647,-0.0572,-0.0714,0.0484,0.104
1.372675,-0.0330,-0.0616,0.0425,0.082
1.378045,-0.0233,-0.0186,-0.0159,0.034
1.382667,-0.0279,-0.0235,-0.0979,0.104
1.387033,0.0246,-0.0286,-0.1175,0.123
1.391812,0.0243,0.0093,-0.0894,0.093
1.398554,-0.0092,0.0515,0.0098,0.053
1.403994,-0.0186,0.0788,0.0606,0.101
1.407794,0.0100,0.0963,0.0589,0.113
1.413527,-0.0282,0.0993,0.0578,0.118
1.420653,-0.0327,0.1165,0.0476,0.130
1.423735,0.0293,0.1049,0.0001,0.109
1.430664,0.0528,0.1077,0.0105,0.120
1.435368,0.0713,0.0868,0.0544,0.125
1.438402,0.0802,0.0850,0.1267,0.172
1.441715,0.1033,0.0690,0.1697,0.210
1.448186,0.1167,0.0674,0.1838,0.228
1.453266,0.1014,0.0706,0.1881,0.225
1.459385,0.0530,0.0595,0.1256,0.149
1.462231,0.0336,0.0389,0.0920,0.105
1.467283,0.0523,0.0327,0.0491,0.079
1.472863,0.0851,0.0316,0.0305,0.096
1.479481,0.1081,-0.0121,0.0026,0.109
1.483629,0.0692,-0.0173,-0.0012,0.071
1.489033,0.0876,-0.0223,-0.0099,0.091
1.492834,0.0964,-0.0366,0.0194,0.105
1.502074,0.0338,-0.0126,0.0390,0.053
1.502795,-0.0045,-0.0031,0.0439,0.044
1.510094,-0.0234,-0.0173,0.0390,0.049
1.513442,-0.0470,0.0017,0.0148,0.049
1.518366,-0.0609,0.0254,0.0285,0.072
1.523170,-0.0604,0.0487,0.0371,0.086
1.527976,-0.0409,0.0433,0.0502,0.078
1.537323,-0.0501,0.0331,0.0156,0.062
1.540889,-0.0592,0.0325,-0.0423,0.080
1.548083,-0.0540,0.0366,-0.0473,0.081
1.548545,-0.0583,0.0122,-0.0424,0.073
1.552620,-0.0768,0.0261,-0.0424,0.092
1.559167,-0.0477,0.0207,-0.0471,0.070
1.562731,-0.0378,0.0297,-0.0756,0.090
1.568663,-0.0138,0.0386,-0.0708,0.082
1.573580,-0.0042,0.0285,-0.0375,0.047
1.578741,0.0101,0.0327,-0.0092,0.035
1.584758,0.0195,0.0274,0.0285,0.044
1.588126,-0.0139,0.0080,0.0137,0.021
1.592205,0.0147,-0.0208,-0.0247,0.035
1.598299,0.0526,-0.0160,-0.1148,0.127
1.604178,0.0426,-0.0159,-0.1232,0.131
1.609869,0.0328,-0.0204,-0.0742,0.084
1.613482,0.0183,-0.0200,-0.0065,0.028
1.618701,0.0324,-0.0150,0.0225,0.042
1.623748,0.0321,0.0043,0.0415,0.053
1.631581,0.0176,-0.0192,0.0414,0.049
1.636246,-0.0063,0.0003,0.0270,0.028
1.642073,-0.0062,0.0100,0.0223,0.025
1.642792,0.0176,-0.0137,0.0270,0.035
1.647726,0.0080,-0.0040,0.0126,0.015
1.652932,0.0221,-0.0039,0.0029,0.023
1.659517,0.0172,-0.0086,-0.0020,0.019
1.663716,-0.0162,0.0105,-0.0355,0.040
1.668744,-0.0256,-0.0087,-0.0258,0.037
1.673943,-0.0301,-0.0087,-0.0588,0.067
1.678434,-0.0061,-0.0135,-0.1151,0.116
1.683213,-0.0203,-0.0230,-0.0948,0.100
1.688189,-0.0249,0.0101,-0.0558,0.062
1.692527,0.0323,0.0001,-0.0411,0.052
1.698530,0.0415,0.0234,-0.0268,0.055
1.703752,0.0506,0.0560,0.0017,0.076
1.709353,0.0502,0.0456,0.0299,0.074
1.713090,0.0498,0.0638,0.0483,0.094
1.717927,0.0446,0.0676,0.0855,0.118
1.723148,0.0204,0.0809,0.1032,0.133
1.728488,-0.0225,0.0750,0.1254,0.148
1.732453,-0.0414,0.0786,0.1234,0.152
1.741057,-0.0601,0.0773,0.0736,0.122
1.743129,-0.0501,0.0378,0.0431,0.076
1.747799,-0.0308,0.0131,-0.0062,0.034
1.752977,-0.0686,-0.0067,-0.0123,0.070
1.757847,-0.0966,0.0118,-0.0610,0.115
1.762734,-0.1053,0.0015,-0.1327,0.169
1.767130,-0.0569,-0.0039,-0.1465,0.157
1.772863,-0.0470,0.0146,-0.0981,0.110
1.777309,-0.0229,0.0234,-0.0690,0.076
1.783150,-0.0180,0.0274,-0.0637,0.072
1.787778,-0.0273,0.0313,-0.0394,0.057
1.792409,-0.0176,0.0305,0.0130,0.038
1.798655,0.0062,0.0154,0.0175,0.024
1.803881,0.0679,0.0147,-0.0065,0.070
1.808613,0.0531,0.0236,-0.0021,0.058
1.813315,0.0574,0.0181,0.0068,0.061
1.817704,0.0758,0.0077,0.0061,0.076
1.823235,0.0609,0.0260,-0.0183,0.069
1.832263,0.0651,0.0298,-0.0377,0.081
1.836257,0.0455,0.0432,-0.0235,0.067
1.838672,0.0404,0.0517,-0.0093,0.066
1.844480,0.0258,0.0695,0.0429,0.086
1.847615,0.0065,0.0730,0.0899,0.116
1.852822,-0.0031,0.0669,0.0748,0.100
1.857221,-0.0078,0.0800,-0.0019,0.080
1.863508,-0.0125,0.0597,-0.0495,0.079
1.867684,-0.0362,0.0397,-0.0493,0.073
1.874354,-0.0407,0.0150,-0.0347,0.056
1.878156,-0.0641,0.0001,-0.0014,0.064
1.884457,-0.0636,-0.0337,0.0078,0.072
1.888828,-0.0584,-0.0434,-0.0066,0.073
1.892535,-0.0627,-0.0197,0.0219,0.069
1.897657,-0.0669,-0.0391,0.0691,0.104
1.903138,-0.0474,-0.0488,0.0872,0.111
1.909031,-0.0423,-0.0396,0.0859,0.104
1.913414,-0.0229,-0.0541,0.0940,0.111
1.919234,0.0057,-0.0496,0.0685,0.085
1.924053,0.0389,-0.0689,0.0575,0.098
1.930406,0.0623,-0.0737,0.0418,0.105
1.934709,0.0569,-0.0404,-0.0024,0.070
1.939899,0.0422,-0.0265,-0.0270,0.057
1.942989,0.0418,-0.0126,-0.0609,0.075
1.949374,0.0176,0.0010,-0.0611,0.064
1.952661,-0.0111,-0.0142,-0.0709,0.073
1.957713,-0.0300,-0.0055,-0.0710,0.077
1.963163,-0.0061,-0.0206,-0.0900,0.093
1.967476,0.0414,-0.0212,-0.1228,0.131
1.972832,0.0173,0.0067,-0.0600,0.063
1.977890,0.0361,0.0058,0.0070,0.037
1.982852,0.0310,0.0097,0.0733,0.080
1.988111,0.0402,0.0325,0.1529,0.161
1.993126,0.0541,0.0597,0.1744,0.192
1.998600,0.0441,0.0486,0.2191,0.229
2.004282,0.0816,0.0042,0.1065,0.134
2.007899,0.3327,-0.1873,-0.6488,0.753
2.013842,0.2777,-0.1537,-0.0959,0.332
2.019444,-0.2566,-0.0237,-0.0258,0.259
2.022934,-0.4445,0.0487,0.0607,0.451
2.028566,-0.0797,-0.0652,0.4400,0.452
2.033905,0.0968,-0.0407,0.4311,0.444
2.038786,0.0960,0.0356,-0.0328,0.107
2.043434,0.0429,0.0307,-0.3684,0.372
2.049470,-0.0191,0.0117,-0.3867,0.387
2.052887,0.0191,-0.0451,-0.2479,0.253
2.058228,0.0665,-0.0729,-0.2196,0.241
2.063624,0.0090,-0.0574,-0.2203,0.228
2.068948,-0.0195,-0.0277,-0.1025,0.108
2.072621,0.0045,-0.0318,0.0377,0.050
2.078098,0.0187,-0.0218,0.1573,0.160
2.083702,0.0186,-0.0405,0.1377,0.145
2.087829,-0.0148,-0.0260,0.0232,0.038
2.092769,0.0090,-0.0259,-0.0190,0.033
2.098302,-0.0290,-0.0211,0.0626,0.072
2.103549,-0.0716,-0.0069,0.1720,0.186
2.108485,-0.0900,-0.0072,0.2136,0.232
2.113487,-0.0940,0.0019,0.2164,0.236
2.119096,-0.0790,0.0155,0.1904,0.207
2.122864,-0.0641,-0.0043,0.1453,0.159
2.132010,-0.0684,-0.0098,0.0767,0.103
2.133465,-0.0631,0.0133,-0.0244,0.069
2.138698,-0.0626,0.0079,-0.0913,0.111
2.142738,-0.0384,-0.0021,-0.1050,0.112
2.151380,-0.0238,0.0404,-0.0757,0.089
2.153795,-0.0046,0.0254,-0.0844,0.088
2.159059,0.0049,0.0107,-0.0738,0.075
2.166421,0.0286,-0.0370,-0.0634,0.079
2.168302,0.0522,-0.0272,-0.0625,0.086
2.173258,0.0945,-0.0222,-0.0331,0.103
2.178871,0.0890,-0.0124,0.0105,0.090
2.182672,0.0882,-0.0075,0.0914,0.127
2.188780,0.0495,-0.0121,0.0859,0.100
2.193200,0.0111,-0.0072,0.0374,0.040
2.202626,0.0110,-0.0119,0.0273,0.032
2.204639,0.0061,-0.0262,0.0410,0.049
2.209481,-0.0320,-0.0260,0.0546,0.068
2.215012,-0.0459,-0.0211,0.0683,0.085
2.219364,-0.0598,-0.0115,0.0580,0.084
2.224038,-0.0308,-0.0116,0.0146,0.036
2.231690,0.0027,0.0026,-0.0187,0.019
2.236161,0.0122,-0.0118,-0.0185,0.025
2.238813,0.0263,-0.0071,-0.0325,0.042
2.244322,0.0071,-0.0023,-0.0749,0.075
2.249892,0.0070,0.0025,-0.0743,0.075
2.254763,0.0545,0.0025,-0.0975,0.112
2.259540,0.0445,0.0075,-0.0490,0.067
2.264616,0.0442,0.0314,0.0136,0.056
2.268797,0.0296,0.0076,0.0423,0.052
2.273714,-0.0039,0.0362,0.0470,0.059
2.279101,0.0056,0.0122,0.0708,0.072
2.282936,0.0103,0.0121,0.0802,0.082
2.288601,0.0198,-0.0025,0.0517,0.055
2.293188,0.0386,0.0021,0.0616,0.073
2.298825,0.0478,0.0210,0.0526,0.074
2.303473,0.0522,0.0207,0.0058,0.056
2.308357,0.0660,0.0110,-0.0167,0.069
2.314366,0.0750,-0.0032,-0.0055,0.075
2.319829,0.0174,0.0300,0.0341,0.049
2.324022,0.0220,0.0440,0.0211,0.054
2.330145,0.0361,0.0246,0.0321,0.054
2.335216,0.0786,-0.0183,0.0146,0.082
2.341028,0.0685,-0.0038,0.0306,0.075
2.344468,0.0252,0.0249,0.0324,0.048
2.347995,-0.0083,0.0345,0.0109,0.037
2.354094,-0.0034,0.0249,-0.0290,0.038
2.358715,-0.0128,0.0203,-0.0680,0.072
2.364712,0.0159,0.0394,-0.0915,0.101
2.368715,0.0634,0.0488,-0.1327,0.155
2.373688,0.0629,0.0628,-0.1012,0.135
2.379739,0.0482,0.0622,-0.0456,0.091
2.384914,0.0384,0.0233,-0.0422,0.062
2.389602,0.0286,0.0274,-0.0289,0.049
2.393922,-0.0286,0.0077,0.0128,0.032
2.402608,-0.0473,0.0211,0.1014,0.114
2.403421,-0.0421,-0.0038,0.1931,0.198
2.411081,-0.0418,-0.0096,0.2638,0.267
2.416011,-0.0035,-0.0013,0.2850,0.285
2.419345,-0.0082,0.0449,0.1907,0.196
2.423697,0.0251,0.0242,0.0968,0.103
2.429426,0.0533,0.0464,0.0512,0.087
2.438365,0.0718,0.0495,0.0584,0.105
2.438931,0.0997,0.0762,0.0898,0.154
2.442922,0.1178,0.0743,0.1118,0.179
2.448742,0.0978,0.0914,0.1485,0.200
2.454429,0.0780,0.1128,0.1896,0.234
2.458821,0.1105,0.0579,0.1592,0.202
2.464377,0.1048,0.0273,0.0960,0.145
2.468798,0.0754,0.0017,0.0339,0.083
2.474109,0.0747,-0.0188,-0.0315,0.083
2.479660,0.0408,-0.0246,-0.0144,0.050
2.483802,0.0119,-0.0398,0.0747,0.085
2.488797,0.0070,-0.0641,0.1116,0.129
2.494260,-0.0263,-0.0643,0.2295,0.240
2.499989,-0.0737,-0.0596,0.4124,0.423
2.504548,-0.1064,-0.0408,0.5876,0.599
2.508818,-0.1578,-0.0745,0.5977,0.623
2.514402,-0.1992,-0.0791,0.4305,0.481
2.520622,-0.2166,-0.0648,0.2639,0.348
2.533459,-0.1626,-0.0269,0.1509,0.223
2.534454,-0.1090,-0.0321,0.1245,0.169
2.534922,-0.0036,-0.0230,0.1552,0.157
2.539076,0.0962,-0.0897,0.1900,0.231
2.552956,0.0241,-0.1176,0.1481,0.191
2.553479,-0.0759,-0.0833,0.0634,0.129
2.553664,-0.1180,-0.0967,-0.0162,0.153
2.559988,-0.1408,-0.1147,-0.0430,0.187
2.563951,-0.1491,-0.0944,-0.0319,0.179
2.569379,-0.1288,-0.0839,-0.0397,0.159
2.574382,-0.1325,-0.0449,0.0002,0.140
2.578975,-0.1694,-0.0440,0.0776,0.191
2.584735,-0.1679,-0.0098,0.1352,0.216
2.589135,-0.1998,0.0336,0.1963,0.282
2.593642,-0.1838,0.0336,0.2134,0.284
2.601614,-0.1253,0.0666,0.1345,0.196
2.610885,-0.1053,0.0660,0.0982,0.158
2.611593,-0.0664,0.0795,0.0995,0.144
2.614687,-0.0136,0.0643,0.0670,0.094
2.620706,-0.0562,0.0587,-0.0086,0.082
2.627104,-0.0605,0.0387,-0.1077,0.129
2.633920,-0.0410,0.0427,-0.1820,0.191
2.634405,-0.0360,0.0609,-0.2600,0.269
2.639328,0.0593,0.0221,-0.3275,0.334
2.644482,0.0826,0.0502,-0.3130,0.328
2.650346,0.1294,0.0354,-0.2743,0.305
2.655312,0.1283,0.0445,-0.2209,0.259
2.659335,0.1558,0.0630,-0.1912,0.255
2.663971,0.2162,0.0338,-0.1705,0.277
2.669964,0.1764,0.0383,-0.1161,0.215
2.673849,0.1417,0.0381,-0.0712,0.163
2.679870,0.1025,0.0616,-0.0167,0.121
2.684594,0.0826,0.0514,0.0189,0.099
2.689379,0.1009,0.0362,0.0404,0.115
2.694111,0.0953,0.0067,0.0621,0.114
2.699559,0.0422,0.0058,0.0742,0.086
2.704411,0.0323,-0.0094,0.0341,0.048
2.709614,0.0795,-0.0245,-0.0577,0.101
2.714442,0.0503,0.0129,-0.1675,0.175
2.720013,0.0213,-0.0116,-0.3045,0.305
2.727802,0.0638,-0.0313,-0.3068,0.315
2.730733,0.1012,-0.0416,-0.2893,0.309
